,year,model_name,γ_map,log_marg,Wass_dist,q95,q99,q995,posterior_probability
23,1993,Weibull_Lognormal_continuous,0.08721622862723219,3546.8826873101725,1.58465781269614,0.06712994604640699,0.24916957386267313,0.3306759310817142,7.434199393787868e-12
24,1993,Weibull_Log-Logistic_continuous,0.007994407268591821,3562.9768947458506,4.104451640032576,0.0689389878516522,0.22825545897831034,0.3790056268826447,7.258713999606102e-05
25,1993,Weibull_Lomax_continuous,0.00918158190699367,3565.927233522135,1.8998348970122254,0.07332303653129202,0.20787567223123915,0.3183480146162765,0.0013873164483391995
26,1993,Weibull_Burr_continuous,0.006633116477675309,3566.8231617671718,10.083931225710755,0.044361314621710335,0.09245653131984,0.1230723967182712,0.0033983822631632977
27,1993,Weibull_Pareto-Tail_continuous,0.012213615407051206,3564.0901908270953,8.760505587870972,0.08259988248937589,0.35284486443742935,0.6594312651486689,0.00022098257501973757
28,1993,Weibull_GPD-Tail_continuous,0.009564839317713358,3565.5035883888163,2.0820061236951632,0.07601315132887976,0.23391706349684682,0.3726292163719336,0.0009082152537120691
29,1993,Weibull_Inverse-Gamma_continuous,0.007554147897943699,3564.5944140268666,3.729228721425673,0.06884235403958883,0.2203528026711865,0.35883189752894395,0.0003658806005295341
30,1993,Weibull_Inverse-Weibull_continuous,0.005942710017367654,3567.3736559899685,3.7403338222152107,0.07316529604395328,0.2512926755571243,0.4247873164331395,0.0058931681319276934
31,1993,Weibull_Exp_continuous,0.08202192731819402,3552.0356532421697,1.6302083808451568,0.06934115504009242,0.2640753393734485,0.3499785350413731,1.2856977234042703e-09
32,1993,Weibull_Gamma_continuous,0.07617741505819768,3557.0740350881924,1.5805285855273317,0.07465033036169189,0.2653045783063135,0.3581796192975162,1.9828063831820297e-07
33,1993,Lognormal_Weibull_continuous,0.010722285186005646,3551.3314879537893,3.0647775969691065,0.0812498512914317,0.19723032096408133,0.26907898131867114,6.358047612228374e-10
34,1993,Lognormal_Lognormal_continuous,0.0017448852700502882,3516.760977420515,4.426558035172129,0.07173994731601852,0.1569752328123286,0.20885906337753113,6.159448304957422e-25
35,1993,Lognormal_Log-Logistic_continuous,0.0018453289596561924,3569.759214812744,2.232988595282072,0.06988969403209921,0.20325856553427002,0.3190528730101505,0.06403005349585453
36,1993,Lognormal_Lomax_continuous,0.01100727517296006,3557.279420783644,1.991862357476838,0.07428937465192575,0.2163993428894173,0.33566536217222165,2.43488347672276e-07
37,1993,Lognormal_Burr_continuous,0.002080013572318194,3568.8267299384424,2.586204977203183,0.07204263852145232,0.23180675157163932,0.3818662719368149,0.02520059699991856
38,1993,Lognormal_Pareto-Tail_continuous,0.014484740431084248,3556.2536751401144,6.643212846196084,0.07880700536588847,0.31639544317840773,0.575723646534243,8.729764131684988e-08
39,1993,Lognormal_GPD-Tail_continuous,0.011113338410713791,3556.659614847493,2.0795674968990396,0.07536939961028111,0.22563355628335557,0.3546070104221144,1.310086238203801e-07
40,1993,Lognormal_Inverse-Gamma_continuous,0.0030791194684146755,3569.5706172101864,2.684625752765168,0.0769027508340514,0.25370709977323713,0.41903049918801116,0.05302454695648869
41,1993,Lognormal_Inverse-Weibull_continuous,0.0035191944119257385,3566.1160515068177,4.679724783725382,0.08073115509432682,0.2935301779416477,0.508682518329806,0.0016756300655508978
42,1993,Lognormal_Exp_continuous,0.27837289448731306,3388.6796528268274,6.5385244550653825,0.11040626191061165,0.26801885155691707,0.34319995734222175,1.4605933154804798e-80
43,1993,Lognormal_Gamma_continuous,0.00864597110351558,3522.58945896121,6.338357420534003,0.08377227800338005,0.158339474864988,0.19338912693456223,2.0932407735219322e-22
44,1993,Inverse-Weibull_Weibull_continuous,0.012011079419469932,3534.8327963614897,3.2656983058806546,0.0820172374460526,0.1980929198452941,0.2696104672850197,4.3454330049794126e-17
45,1993,Inverse-Weibull_Lognormal_continuous,0.0014476033402429118,3497.0749119552065,4.596113583365337,0.07254428169289895,0.1583892128564912,0.21062547261863074,1.7377696684814147e-33
46,1993,Inverse-Weibull_Log-Logistic_continuous,0.0016054943198295646,3571.9301486720924,2.439055961773213,0.07145430913624295,0.2076610883250396,0.3259621905726817,0.5613173424236986
47,1993,Inverse-Weibull_Lomax_continuous,0.0008174980228072728,3552.1385260171583,4.139396105908814,0.07514628919125244,0.17389183426530508,0.24093864681162813,1.4250035734330867e-09
48,1993,Inverse-Weibull_Burr_continuous,0.0017816697964654704,3570.7630580338646,2.4117474789268503,0.07107914257176162,0.2149498357084667,0.34407960924909275,0.17472193723189988
49,1993,Inverse-Weibull_Pareto-Tail_continuous,0.016893759477827664,3544.5064434735386,5.275018887074984,0.07743992114228604,0.29355433639466355,0.5211099107782502,6.906286955638419e-13
50,1993,Inverse-Weibull_GPD-Tail_continuous,0.0008509446930771492,3550.3788115172624,3.8366832032193265,0.07517755307162588,0.1773052815678966,0.2477172245107795,2.452345502346715e-10
51,1993,Inverse-Weibull_Inverse-Gamma_continuous,0.0027770263429479636,3569.536149253729,2.954240850459413,0.07838494298084697,0.2607741578231071,0.43244554603916185,0.05122803803334581
52,1993,Inverse-Weibull_Inverse-Weibull_continuous,0.002787319551159435,3567.0491598767703,7.568092173665782,0.08816627428132051,0.33888696293615794,0.6016172449108126,0.004260121253067514
53,1993,Inverse-Weibull_Exp_continuous,0.04302272750986951,3392.891743800191,11.532307398504802,0.10077556567011925,0.16518626466677233,0.19292585307084664,9.85864380483345e-79
54,1993,Inverse-Weibull_Gamma_continuous,0.009459094703638564,3511.6777269277914,6.405356149663529,0.08504130732944759,0.16135359715008235,0.19725163724615413,3.8186879915567975e-27
55,1993,Inverse-Gamma_Weibull_continuous,0.00016734244167039824,3480.81476691461,7.076660343704439,0.07874874086155614,0.14414709426091576,0.17559287357471476,1.5076514390531665e-40
56,1993,Inverse-Gamma_Lognormal_continuous,0.001101778655152196,3496.1976469019023,4.393108083978052,0.07202274332485104,0.1579600450440921,0.21036399289187102,7.227712029604033e-34
57,1993,Inverse-Gamma_Log-Logistic_continuous,0.0010109355526348384,3561.8130270680185,2.1602226947559666,0.0706343428191758,0.20757298102580535,0.32727953680478095,2.2667226013460244e-05
58,1993,Inverse-Gamma_Lomax_continuous,0.0005689012958542686,3543.7463501274924,4.044923146225496,0.07388152312159946,0.17118040318564454,0.2370818208419223,3.2295370658616034e-13
59,1993,Inverse-Gamma_Burr_continuous,0.0009607145607971255,3565.6967980476993,2.2817055357889817,0.0694662105615862,0.19586465782595042,0.30279707630143093,0.0011017896298081567
60,1993,Inverse-Gamma_Pareto-Tail_continuous,0.03213133778797473,3383.298635303556,4.668613689642567,0.07268070589816489,0.23560673412248434,0.39098679849303153,6.723309304510427e-83
61,1993,Inverse-Gamma_GPD-Tail_continuous,0.0005696566387386022,3538.174636766117,3.9509557767997383,0.07461338213943236,0.17447590039409988,0.24267947651424038,1.2285021072894774e-15
62,1993,Inverse-Gamma_Inverse-Gamma_continuous,0.0021377684320605236,3561.405291191814,4.458802149053746,0.08167759801835928,0.29007125590396754,0.4951239418460318,1.5077208264056928e-05
63,1993,Inverse-Gamma_Inverse-Weibull_continuous,0.002269496564564159,3549.140751094042,8.620602833201332,0.08949356811172038,0.357007223783512,0.6438277466713771,7.110478806696768e-11
64,1993,Inverse-Gamma_Exp_continuous,0.044483146074940624,3303.601696689825,9.747805583949129,0.10045297926808416,0.17101271510000515,0.20140262790846464,1.6430183990059257e-117
65,1993,Inverse-Gamma_Gamma_continuous,0.00019829109692110652,3438.8191231852734,8.682878965974455,0.07989697792254447,0.1344837130545784,0.1586478504123079,8.706119238863932e-59
66,1993,Inverse-Gaussian_Weibull_continuous,0.00014280824469435822,3449.5556898316645,7.083249583634707,0.0788226373060752,0.14428636063712474,0.17576766708771174,4.005495609794444e-54
67,1993,Inverse-Gaussian_Lognormal_continuous,0.3334209664872557,3041.9405230057664,9.830899273220242,0.11442082836765621,0.31463898153560876,0.37880525383116037,3.781277648143893e-231
68,1993,Inverse-Gaussian_Log-Logistic_continuous,0.0008871714978347819,3546.803303896351,2.1434259573372385,0.07083045261424559,0.20832615632571105,0.3285911986949941,6.866863690894576e-12
69,1993,Inverse-Gaussian_Lomax_continuous,0.00048236123864345417,3545.592969254614,3.9216748990540946,0.07464038276339124,0.17488659409536922,0.24348523197659233,2.0469949462677453e-12
70,1993,Inverse-Gaussian_Burr_continuous,0.0008027686924835887,3560.8197387198643,2.749820360346745,0.06822560294494906,0.18068462281917164,0.27085818032901443,8.394961841321116e-06
71,1993,Inverse-Gaussian_Pareto-Tail_continuous,0.14980019138080602,3049.950160297155,6.894589058464004,0.087637630485915,0.22313670910989458,0.31462334959542204,1.1380984849426985e-227
72,1993,Inverse-Gaussian_GPD-Tail_continuous,0.0004781793090332777,3525.402623733521,3.9156391347679933,0.07471854246432486,0.17518928530080302,0.24398545406256744,3.4878766931285285e-21
73,1993,Inverse-Gaussian_Inverse-Gamma_continuous,0.001949214278369105,3503.8419642030303,4.079001119380931,0.08052225553001335,0.28275550789658155,0.48023380827544315,1.5096826454117749e-30
74,1993,Inverse-Gaussian_Inverse-Weibull_continuous,0.0020389354426666403,3533.410030633274,9.222499258047272,0.09106955189963628,0.36640059875026054,0.6631829307934822,1.0474510919460301e-17
75,1993,Inverse-Gaussian_Exp_continuous,0.1988995399743394,3043.767843562749,8.45431689041072,0.1051553510933445,0.28107436378377315,0.35698164424502465,2.350898084259032e-230
76,1993,Inverse-Gaussian_Gamma_continuous,0.00015195958506097925,3436.525299080802,8.699561816635729,0.07980460736689565,0.13420375921668892,0.15827978927518416,8.782728546213859e-60
77,1993,Lomax_Weibull_continuous,0.13436921385984785,3557.0610209465904,4.252112425939103,0.05809042136206699,0.16665140378790966,0.26596964630698494,1.9571690459544031e-07
78,1993,Lomax_Lognormal_continuous,2.0315122020971472,3553.5581579199365,3.4801526823820823,0.07377920496765,0.1772839652858238,0.2501188589576486,5.8932417258721014e-09
79,1993,Lomax_Log-Logistic_continuous,0.3070155984615182,3555.4137248666902,31.522635201684782,0.15597336755490687,0.40406504808743193,0.61085998481758,3.768918453451736e-08
80,1993,Lomax_Lomax_continuous,0.12629885904829816,3556.6873072789745,174.37384730546316,0.5549232184876018,1.39037226176697,2.0186313065551076,1.3468727142310802e-07
81,1993,Lomax_Burr_continuous,0.24061784714113515,3555.6638913247793,50.839623388486395,0.22505659558191837,0.44972452428737597,0.5829626559261669,4.8401927098318025e-08
82,1993,Lomax_Pareto-Tail_continuous,0.09496594067774519,3557.065623847214,20.557838482375274,0.12371472735139832,0.45057291231387353,0.7861835626954417,1.9661984653944865e-07
83,1993,Lomax_GPD-Tail_continuous,0.1317856138950829,3556.643555072372,41.67565169249934,0.1921058867537795,0.5035381889229029,0.7705260429702321,1.2892145933832406e-07
84,1993,Lomax_Inverse-Gamma_continuous,0.031286431273206405,3558.3376189622663,38.57275675490516,0.18586163719191973,0.5327144947386842,0.8243056015544425,7.015325271732813e-07
85,1993,Lomax_Inverse-Weibull_continuous,0.07435835891156917,3556.91937673123,130.29418613986624,0.4078067661339446,1.283654427197689,2.0947943824012327,1.6986857255955497e-07
86,1993,Lomax_Exp_continuous,1.536380621145666,3553.9347606404635,3.908294337683289,0.0700644875450962,0.1613564393210254,0.2228993878361507,8.588369847423076e-09
87,1993,Lomax_Gamma_continuous,0.09274672375347517,3559.0927478721783,1.8459476597076216,0.0655411724892474,0.22999344650997955,0.31930298405313806,1.4927811107011616e-06
88,1993,Log-Logistic_Weibull_continuous,0.178031645406201,3535.472141902197,131.67445945772985,0.3457834907294455,0.5111196799134632,0.5840185224315064,8.235638951684764e-17
89,1993,Log-Logistic_Lognormal_continuous,0.9434142711494066,3533.3216262112073,6.001325650359701,0.10022844776358397,0.3257973446579854,0.4844658008096303,9.588268811144724e-18
90,1993,Log-Logistic_Log-Logistic_continuous,0.010616756533615664,3567.2258719551987,3.4407246776733085,0.07688001346650708,0.26662476670935575,0.45248853552948276,0.005083549313915036
91,1993,Log-Logistic_Lomax_continuous,0.00914035005710065,3566.350602674494,1.9588251347481984,0.07309282068490575,0.20422490365490376,0.31057041383064643,0.0021185680678137697
92,1993,Log-Logistic_Burr_continuous,0.008105675136734387,3567.1839017635752,9.710827829635047,0.04526370389612566,0.09827161306930066,0.1331393661985203,0.004874607117121845
93,1993,Log-Logistic_Pareto-Tail_continuous,0.012342333996918663,3564.2002702596556,8.511132701045629,0.0823057177967712,0.3491742006644927,0.6506361671654304,0.0002466975974915939
94,1993,Log-Logistic_GPD-Tail_continuous,0.009555437466453834,3563.981237388014,1.9597899011581787,0.0755797202600661,0.22682158373754646,0.35699585509973986,0.00019817102356740863
95,1993,Log-Logistic_Inverse-Gamma_continuous,0.00776849232374155,3566.292422998989,4.105429065632878,0.07136335966606566,0.24203714588111325,0.40458800754095137,0.001998827473231757
96,1993,Log-Logistic_Inverse-Weibull_continuous,0.010950302172680266,3563.987686379857,6.1494265595089415,0.08179696919796697,0.3165403938965028,0.5645325984460214,0.00019945315667130962
97,1993,Log-Logistic_Exp_continuous,1.1438491516243194,3532.9355692062068,6.982439634959553,0.10057803478957794,0.34318574648750655,0.5339153119621187,6.517450992228915e-18
98,1993,Log-Logistic_Gamma_continuous,0.6246862817031502,3534.3101396324932,56.66292753848527,0.2812193145018682,0.6051770640169707,0.7273918356531794,2.5765947960510792e-17
99,1993,Burr_Weibull_continuous,0.12998946991951915,3553.8634294115245,4.4388590056926915,0.05775078193437366,0.1680255934388697,0.25708359885356913,7.997089922022927e-09
100,1993,Burr_Lognormal_continuous,1.9978007594514835,3550.3169488931917,3.3613073276275705,0.07359304277088086,0.1790560588688095,0.25458106733822206,2.3052342320982373e-10
101,1993,Burr_Log-Logistic_continuous,0.00852508142191035,3562.316371333636,4.659819244455124,0.08227303283092624,0.29288500513757754,0.5019508364512149,3.749712858153644e-05
102,1993,Burr_Lomax_continuous,0.010405615764978096,3566.983132217068,2.059223912615392,0.07417142455778958,0.22526549514623184,0.3570256978946418,0.003987920684396805
103,1993,Burr_Burr_continuous,0.008957308311320578,3566.11929042454,6.793053820472052,0.05389679813561088,0.1251827086434787,0.1753640788138,0.0016810660921352722
104,1993,Burr_Pareto-Tail_continuous,0.012446550522241456,3563.5947860597316,8.213708342742954,0.08178560051419481,0.34438940588188416,0.6396639662398229,0.00013465003577966628
105,1993,Burr_GPD-Tail_continuous,0.009316117598912434,3563.9751843194895,1.8855923759735016,0.07516192113143916,0.21928556748207484,0.3404046822197415,0.00019697510392544345
106,1993,Burr_Inverse-Gamma_continuous,0.007124754399070661,3565.5052224570036,2.468102769791951,0.0721605886155885,0.2228283335625747,0.35708538348444563,0.0009097005525746769
107,1993,Burr_Inverse-Weibull_continuous,0.010023894492163742,3559.6574178623005,3.2569180154962374,0.0697475854849472,0.22755202166990784,0.37637661876033235,2.625603797135466e-06
108,1993,Burr_Exp_continuous,0.7544838833062592,3551.430011211628,5.648576792762772,0.060177995919730165,0.12151346595601353,0.15802683606125356,7.016360307397862e-10
109,1993,Burr_Gamma_continuous,0.134073268353971,3554.1903422461664,4.53774715572853,0.05771241262664262,0.15597905189679295,0.24991848590616428,1.108940946252959e-08
0,1994,Exp_Weibull_continuous,0.00924964475013366,7326.023221257079,4.879601833180909,0.13620464756058936,0.35022011957153154,0.4863785818542965,1.0340349949632834e-21
1,1994,Exp_Lognormal_continuous,0.07221133526740908,7247.10090386503,5.417037881169708,0.13456613601192657,0.332347127596222,0.4448175161542167,5.482874364485322e-56
2,1994,Exp_Log-Logistic_continuous,0.005871633969885031,7319.280843676219,19.351713084323098,0.12511449654084572,0.4351413451786357,0.7372143784323271,1.2199944601741221e-24
3,1994,Exp_Lomax_continuous,0.007387979446108398,7325.47126017127,9.205178826650254,0.12212737487971026,0.3697600448049343,0.5819750015234604,5.954174837986457e-22
4,1994,Exp_Burr_continuous,0.008570265550612192,7327.087483278195,19.91312830894707,0.1531340387828095,0.39838923271418025,0.5687503801254934,2.99735622227022e-21
5,1994,Exp_Pareto-Tail_continuous,0.012768154722071733,7275.66278323925,122.12257504838294,0.15769003880450327,0.8941746898472047,1.8879383389958093,1.3908327212636736e-43
6,1994,Exp_GPD-Tail_continuous,0.007401957560438102,7324.591311806166,9.401477789715694,0.12260628068361257,0.3728821695858642,0.5881197751023137,2.4698175014393847e-22
7,1994,Exp_Inverse-Gamma_continuous,0.00711036314053908,7315.401081028424,28.879350263097773,0.12993623954571376,0.4938009112720465,0.8683478824877966,2.519987285534063e-26
8,1994,Exp_Inverse-Weibull_continuous,0.007376803865219383,7311.257456921409,41.20925620751206,0.1363339663384977,0.5606132447155687,1.0240093217817048,3.998022784596714e-28
9,1994,Exp_Exp_continuous,0.08692262443129613,7246.602210538656,9.4947774476532,0.14489174304799235,0.35018459243474354,0.4385988461308443,3.3298796298305884e-56
10,1994,Exp_Gamma_continuous,0.0072197859453176205,7274.831775093201,18.273599711224268,0.13332837056623248,0.2569898072124488,0.31539926226287207,6.058605116296512e-44
11,1994,Gamma_Weibull_continuous,0.011665565097739505,7337.965310102314,4.74945339844149,0.13523830943995563,0.3666990266992798,0.5214921827700891,1.588248759374482e-16
12,1994,Gamma_Lognormal_continuous,0.08736456349431299,7306.438017175009,5.366185233721314,0.13479635185831285,0.3406093185276404,0.4524359553670365,3.226927269333649e-30
13,1994,Gamma_Log-Logistic_continuous,0.001481905770064865,7349.145713542359,14.667606549353216,0.12019754080938583,0.38927154832890665,0.6397478102826426,1.1389536329899624e-11
14,1994,Gamma_Lomax_continuous,0.009979966472911992,7341.527449394774,9.89209571029097,0.12291323514546093,0.3764448308629653,0.595775162537393,5.596750712894214e-15
15,1994,Gamma_Burr_continuous,0.002431250957634287,7348.3869729386,12.665741216571568,0.11736389637917455,0.3223313171929476,0.49183270789399103,5.333216165418093e-12
16,1994,Gamma_Pareto-Tail_continuous,0.04676566154539339,7312.658650599465,25.7442137182341,0.1225451740083372,0.4557143995498336,0.8023228303954966,1.6232146260594977e-27
17,1994,Gamma_GPD-Tail_continuous,0.00986764566236206,7341.7693250207785,9.58418466687795,0.12279244288038171,0.3740105114502512,0.5903480371216574,7.128221936149349e-15
18,1994,Gamma_Inverse-Gamma_continuous,0.003951057879119465,7339.574637671734,32.27680008638176,0.13264198628348822,0.515645837140255,0.9159954572623974,7.940367584440611e-16
19,1994,Gamma_Inverse-Weibull_continuous,0.004063866477580722,7334.5570814968405,49.9842271591216,0.14243468626773392,0.609384898098142,1.1321724002755218,5.257068650107907e-18
20,1994,Gamma_Exp_continuous,0.0965232871005654,7303.900319921226,8.44486657028904,0.1422016282504046,0.3560408856628783,0.4481357507302164,2.5508285140223977e-31
21,1994,Gamma_Gamma_continuous,0.07689605733618322,7315.408871733849,6.7711493624176935,0.14012684346198512,0.35019169786210114,0.4538897258044017,2.5396964385649822e-26
22,1994,Weibull_Weibull_continuous,0.010429523863657014,7332.617286335168,7.703007151858511,0.12757865874846175,0.30103919357316045,0.40400394141215656,7.55616292599063e-19
23,1994,Weibull_Lognormal_continuous,0.09667636956261712,7305.689279221542,5.337090675512912,0.13317773550625134,0.34269973525624664,0.45381725044535415,1.5262174526670876e-30
24,1994,Weibull_Log-Logistic_continuous,0.0016581325289713028,7342.8883639669175,14.551669907577532,0.11988063874923682,0.3899153000475053,0.6419092812848248,2.1825974942790613e-14
25,1994,Weibull_Lomax_continuous,0.010009199726771905,7341.350632000783,9.824485969060333,0.12283081218811276,0.3756902344775881,0.5942119685187208,4.689700895657874e-15
26,1994,Weibull_Burr_continuous,0.003962218379110586,7346.079459693059,26.88572529274985,0.11366196872586443,0.24574617896178097,0.33582736591597495,5.306997919412039e-13
27,1994,Weibull_Pareto-Tail_continuous,0.05219183654611906,7311.802958129761,22.78128936726791,0.12174083963145677,0.437275815556859,0.7584354477785382,6.898480316854625e-28
28,1994,Weibull_GPD-Tail_continuous,0.009800679529617037,7341.544956111575,9.470350913050412,0.1226858614700177,0.37290064369699394,0.5880018250081775,5.695594129996426e-15
29,1994,Weibull_Inverse-Gamma_continuous,0.0035433012924201484,7338.787017135966,42.24641055717064,0.13990515412842797,0.5728118424030981,1.0412485096367163,3.61227957288046e-16
30,1994,Weibull_Inverse-Weibull_continuous,0.003855914283808624,7336.836711690765,52.03850791551249,0.14428778172259626,0.6214996517428517,1.1581015257888794,5.137767679247455e-17
31,1994,Weibull_Exp_continuous,0.10271467817263874,7305.649072465527,7.890925296634633,0.1394504067775415,0.3572957041342306,0.45111576696399425,1.4660704601479894e-30
32,1994,Weibull_Gamma_continuous,0.08896417313200183,7316.101992665539,6.404844617215989,0.13686687339031778,0.35865426184500393,0.46837342893013556,5.0792595505563615e-26
33,1994,Lognormal_Weibull_continuous,0.012773508769173103,7321.321208217087,4.389175286276801,0.13178791391510458,0.3329041931010579,0.4592372704337322,9.385921546410284e-24
34,1994,Lognormal_Lognormal_continuous,0.0016283760831163824,7318.215852334956,10.921299150219156,0.11588454640332202,0.26969999566972547,0.3671296155971504,4.205697146706648e-25
35,1994,Lognormal_Log-Logistic_continuous,0.0016297606521525438,7356.614593089941,14.46580514317771,0.11862297810694145,0.38576857264160935,0.6349630155000341,1.996177783298172e-08
36,1994,Lognormal_Lomax_continuous,0.0011749979317189482,7325.923331858934,7.511883169454107,0.11884324635502708,0.30488749303003715,0.44285073386163276,9.357370435310713e-22
37,1994,Lognormal_Burr_continuous,0.0017812311672141302,7357.818264609326,20.77165159576249,0.12313208230807504,0.43554777562349045,0.7459554751676478,6.651921518611261e-08
38,1994,Lognormal_Pareto-Tail_continuous,0.021916890734892065,7291.9692062688355,47.734276883667576,0.13182628322283563,0.5756795928846259,1.0861533894512831,1.679053138409989e-36
39,1994,Lognormal_GPD-Tail_continuous,0.0012651446719154325,7324.767112599196,7.385271196543901,0.11920846532120777,0.3069253295961971,0.4465398717456992,2.944517759746707e-22
40,1994,Lognormal_Inverse-Gamma_continuous,0.003417514651397949,7348.225553188531,36.15349223966804,0.13493703931999335,0.5370587530251214,0.9640892528750555,4.53821931740096e-12
41,1994,Lognormal_Inverse-Weibull_continuous,0.003476980549305887,7343.573992149626,54.81970469668045,0.14570176176675886,0.6353268133807433,1.1900944230092136,4.3324961819994495e-14
42,1994,Lognormal_Exp_continuous,0.6119147200170711,7142.146621284638,20.45624068346928,0.16647376810396963,0.4329258729285357,0.5728175267449842,1.4386081545884796e-101
43,1994,Lognormal_Gamma_continuous,0.010214566590607179,7272.23837796102,18.23416652219856,0.13413554711405595,0.2593885994883749,0.3185867569754919,4.52975364751908e-45
44,1994,Inverse-Weibull_Weibull_continuous,0.014402676749126759,7293.070218573288,4.779103179909384,0.1315491715558892,0.33113352060354373,0.4560426702937548,5.0492631961578803e-36
45,1994,Inverse-Weibull_Lognormal_continuous,0.0014529740747064664,7308.344934332822,11.4885575664605,0.11593570548029675,0.268226330035759,0.3643698676114582,2.1724649389788405e-29
46,1994,Inverse-Weibull_Log-Logistic_continuous,0.001221295754343777,7374.261008093656,14.562467822352481,0.12000000992884452,0.38598031437686586,0.6325272750018485,0.9203221598124498
47,1994,Inverse-Weibull_Lomax_continuous,0.0009087490335282923,7334.230248580237,8.564221048807573,0.12092087331438961,0.30566909003937326,0.44126764464635926,3.7914201700061256e-18
48,1994,Inverse-Weibull_Burr_continuous,0.0015199271769744205,7366.057452808432,19.82296270353613,0.12374883340271481,0.4307189271912648,0.7324025830257597,0.00025187269372039557
49,1994,Inverse-Weibull_Pareto-Tail_continuous,0.02485296504744643,7273.112827768031,40.712198260723575,0.12937206861352024,0.5404665159858268,1.0004320927237131,1.0860337187331026e-44
50,1994,Inverse-Weibull_GPD-Tail_continuous,0.0009354295458092389,7332.937969318853,8.0820105569777,0.12124203863095318,0.309238856743832,0.44821817368756456,1.041291117759413e-18
