,model,d,γ_map,log_marg,DIC,WAIC,posterior_probability,Wass_dist
0,Burr_Exp_continuous,5,205.3760365786281,-3862.069569583624,7668.10782024312,7681.4081075929,3.024825247468322e-20,574.760742687232
1,Burr_Exp_simple,5,223.253877013896,-3860.1967906552186,7669.710490793975,7679.77998278772,1.9680577757454673e-19,615.752683775547
2,Burr_Exp_disjoint,6,163.54472111479942,-3868.3001246453377,7684.583693980572,7682.505378341303,5.953942097969863e-23,913.9061707266898
3,Burr_Gamma_continuous,6,250.7987980578879,-3869.1460877389845,7666.497075261149,7683.636869996847,2.5550976548552046e-23,552.7198521587947
4,Burr_Gamma_simple,6,251.93134706739033,-3865.333901302377,7662.160267599051,7679.1310152691785,1.1561629200545424e-21,581.4404529425096
5,Burr_Gamma_disjoint,7,251.49437495004327,-3874.435737982146,7661.919846227425,7681.259976964519,1.2886696237894085e-25,782.6857358132459
6,Burr_Weibull_continuous,6,173.35057140692666,-3862.399779386475,7663.468423462736,7681.419234040202,2.1741624665509927e-20,546.6745546293816
7,Burr_Weibull_simple,6,180.16595542306024,-3859.9187472466674,7665.392663466165,7680.827184631773,2.598905940474936e-19,590.6982144205771
8,Burr_Weibull_disjoint,7,105.54667440146443,-3868.7346576593563,7715.925430407526,7683.740871178527,3.855576429648499e-23,2642.355317840481
9,Burr_Inverse-Gaussian_continuous,6,185.9324150363624,-3861.786365514774,7666.913566963266,7680.897540402605,4.0150804687672956e-20,566.5467466803572
10,Burr_Inverse-Gaussian_simple,6,205.25869868631057,-3860.9665537368855,7669.335247912208,7681.101983739853,9.1145238356302e-20,604.8464426353003
11,Burr_Inverse-Gaussian_disjoint,7,92.12283643151734,-3867.6282993789473,7693.493182825676,7683.930295490677,1.1656672980311566e-22,1357.6551749422458
12,Burr_Lognormal_continuous,6,158.17666127137042,-3861.3640401361044,7663.55258200259,7681.167563230889,6.125024570307779e-20,547.9664460103081
13,Burr_Lognormal_simple,6,10.503224866309628,-3857.382226222674,38199.94569124846,7689.006354722241,3.283882775619422e-18,31692.90517775935
14,Burr_Lognormal_disjoint,7,0.9913546787960833,-3860.5494333862184,13959.198262519101,7662.740652316137,1.3832065970589427e-19,1589.646595424389
15,Burr_Log-Logistic_continuous,6,60.08427707434953,-3858.4099612427344,35767.17854470232,7684.670576322147,1.175027410352376e-18,4171.776987884006
16,Burr_Log-Logistic_simple,6,0.824843734687734,-3825.8260436667524,7578.187942246909,7589.399418066128,0.00016636562646724475,718.4858699781917
17,Burr_Log-Logistic_disjoint,7,0.8243825306881463,-3819.460591063553,7573.158470796718,7591.801807030514,0.09672629215479897,755.7149043930415
18,Burr_Lomax_continuous,6,3.965913229424155,-3856.6147985380217,41134.65366732747,7657.538805786812,7.074198705883321e-18,4196.159556337208
19,Burr_Lomax_simple,6,1.09902048315664,-3854.7741035866748,8139.262989906371,7651.376555093225,4.4573928768373166e-17,499.323246605725
20,Burr_Lomax_disjoint,7,0.8245024514473663,-3835.041467044035,7594.895304345762,7613.15180842172,1.6552213465788037e-08,815.2178536790436
21,Burr_Burr_continuous,7,5.510794810451077,-3858.159565007337,163532.1636183926,7660.727538290305,1.5093630047763234e-18,5177.668239046094
22,Burr_Burr_simple,7,0.8241590369428095,-3828.4497259463706,7553.596285869736,7561.393499155304,1.2067376515911143e-05,497.6131601447743
23,Burr_Burr_disjoint,8,0.8243966030123011,-3834.6338364161775,7544.440501863575,7566.975499343719,2.4882144674364696e-08,583.9648573587032
24,Burr_Pareto-Tail_continuous,5,97.63626066281319,-3860.9334510725926,7750.4321933131205,7680.655966861119,9.421288205487641e-20,1987.8468749297572
25,Burr_Pareto-Tail_simple,5,144.9530487594384,-3858.8882123134013,7664.699388157712,7680.225990694893,7.283601836451912e-19,583.807684916189
26,Burr_Pareto-Tail_disjoint,6,1.6943964661006525,-3859.3818394817763,7732.311651248761,7662.83848416025,4.445971161975576e-19,458.5199102634725
27,Burr_GPD-Tail_continuous,6,0.9974999494956143,-3854.541944486208,7888.403637304056,7656.340507595022,5.622200519690693e-17,557.2798606616719
28,Burr_GPD-Tail_simple,6,0.8367969942406444,-3838.5495098204756,7716.318203371689,7671.78432470989,4.958296100487346e-10,743.0322364530414
29,Burr_GPD-Tail_disjoint,7,0.8245158200237863,-3839.281538301136,7593.107515089795,7615.613194151552,2.384605431026906e-10,801.4489444717024
30,Burr_Inverse-Gamma_continuous,6,6.9777133490175345,-3856.9454014642142,38245.48952915502,7670.865584973899,5.0827439012195616e-18,4564.640412490939
31,Burr_Inverse-Gamma_simple,6,0.8242852385586155,-3824.5699899518213,7595.010355740134,7593.509999100878,0.0005841989836765778,818.8895470002407
32,Burr_Inverse-Gamma_disjoint,7,0.8243994707155418,-3825.0959730870645,7575.670496594493,7593.858190911032,0.000345246451792648,829.1135194727382
33,Burr_Inverse-Weibull_continuous,6,2.514749370668923,-3855.9381556762355,68273.57824518494,7655.299558436411,1.3916804152234206e-17,5115.035516926278
34,Burr_Inverse-Weibull_simple,6,0.8242325089437589,-3817.227690711017,7566.135551991452,7575.633738280014,0.9021543382113677,737.8301019174495
35,Burr_Inverse-Weibull_disjoint,7,0.824144485867252,-3828.502326877244,7558.223368920329,7576.66454112496,1.1449026732345607e-05,739.0724555298542
