,sim,model_name,nobs,log_marg,γ_map,γ_true,cap005,cap01,cap05,cap005_true,cap01_true,cap05_true,posterior_probability
0,2,Weibull_Log-Logistic,5000,-4053.24793806565,2.256850947456791,1.5,-438.83781235690714,-294.07490984487464,-105.5539145866718,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.2189039911892412
1,2,Weibull_Lomax,5000,-4052.210630015622,2.241971862057275,1.5,-285.8802616449097,-203.78853474035816,-84.97171732690427,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.6176619413539856
2,2,Weibull_Inverse-Weibull,5000,-4053.5401616510844,2.3915838538582217,1.5,-472.72280928341036,-315.0187805349526,-112.30952328180297,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.16343406745677316
3,2,Inverse-Weibull_Log-Logistic,5000,-4209.513647051049,0.08547219882014709,1.5,-5624.035827748186,-3261.3036993009864,-905.0529996722847,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.984822823599219e-69
4,2,Inverse-Weibull_Lomax,5000,-4168.270126499315,0.0704257228127787,1.5,-813.4527927283482,-538.9694037026212,-200.87397625232944,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.4364188270268353e-51
5,2,Inverse-Weibull_Inverse-Weibull,5000,-4259.769604285483,2.1438092540870124,1.5,-455.74427776983254,-295.44110987080205,-95.3711686397604,-176.26278572288106,-128.95343055747384,-54.59176095224814,4.456907772141807e-91
0,2,BMA,5000,,2.2696806495968125,1.5,-349.89971751284276,-241.73139409517293,-93.94517127706473,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,3,Weibull_Log-Logistic,5000,-3804.846828100629,2.676594593538681,1.5,-326.09612531595474,-211.72228485518826,-69.48036242147445,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.1965041359727763
1,3,Weibull_Lomax,5000,-3803.5948289445855,2.0133555087196227,1.5,-195.44253401325085,-135.4377183319258,-49.626497007934695,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.6872393534071081
2,3,Weibull_Inverse-Weibull,5000,-3805.3717125316907,3.1801086622707415,1.5,-346.8792790605978,-232.33180443136223,-75.38645018021822,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.11625651062011572
3,3,Inverse-Weibull_Log-Logistic,5000,-3956.195166318402,0.17683697652458902,1.5,-2597.278687065856,-1553.4080127545517,-466.6125187157615,-176.26278572288106,-128.95343055747384,-54.59176095224814,3.6612009175441397e-67
4,3,Inverse-Weibull_Lomax,5000,-3920.48235962003,0.10654566416442145,1.5,-519.9581005185249,-350.6061367558842,-126.00623570420346,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.1844001259766469e-51
5,3,Inverse-Weibull_Inverse-Weibull,5000,-3968.270127946337,1.9350802235066042,1.5,-421.0426480474918,-277.34675873360885,-88.20161405388843,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.0870572306680774e-72
0,3,BMA,5000,,2.279327382412236,1.5,-238.7220126428016,-161.6925195142828,-56.52262594628938,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,4,Weibull_Log-Logistic,5000,-3734.2910815978535,2.6902342093478224,1.5,-506.29800990117616,-328.15716623755924,-106.65024200778451,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.266970674823311
1,4,Weibull_Lomax,5000,-3733.665181761971,2.6298069846976726,1.5,-343.5069777478438,-234.4084686053966,-84.17634030578144,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.49921589431837216
2,4,Weibull_Inverse-Weibull,5000,-3734.423696924782,2.8661769580277867,1.5,-576.7842322763187,-366.5777026072122,-119.8271936417958,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.23381343085831688
3,4,Inverse-Weibull_Log-Logistic,5000,-3914.9270280411447,1.1855147050133976,1.5,-547.2360775780157,-344.4104849558709,-95.91672942211716,-176.26278572288106,-128.95343055747384,-54.59176095224814,9.490056227223477e-80
4,4,Inverse-Weibull_Lomax,5000,-3894.05547966625,0.15681227376489895,1.5,-496.7197313914909,-329.65618583414596,-120.66129272033751,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.1006952025029028e-70
5,4,Inverse-Weibull_Inverse-Weibull,5000,-3917.6040730635077,2.095580967908375,1.5,-520.7621304205693,-328.35369830456864,-97.19042103993009,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.525937415673044e-81
0,4,BMA,5000,,2.701205756056426,1.5,-441.51076467951384,-290.33956373194184,-98.51186134059816,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,5,Weibull_Log-Logistic,5000,-3897.7420285260832,2.412890648371636,1.5,-444.30796536570676,-296.9631286529117,-104.22084366929022,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.15068139893774316
1,5,Weibull_Lomax,5000,-3896.128580108406,1.789438261166438,1.5,-258.6837376363705,-179.83213235132143,-70.08962232279602,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.7564346044555706
2,5,Weibull_Inverse-Weibull,5000,-3898.2258448267758,3.0707243703106526,1.5,-492.853226640167,-326.28913091109314,-113.34320489487844,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.09288399660668628
3,5,Inverse-Weibull_Log-Logistic,5000,-4022.5007255529495,0.13591971590621407,1.5,-4039.1760463741384,-2403.7537018221497,-698.2342858282282,-176.26278572288106,-128.95343055747384,-54.59176095224814,9.909367964522363e-56
4,5,Inverse-Weibull_Lomax,5000,-3988.985541805453,0.1151076701065082,1.5,-681.1965491266246,-454.43077184790786,-169.08307927923167,-176.26278572288106,-128.95343055747384,-54.59176095224814,3.560453489164772e-41
5,5,Inverse-Weibull_Inverse-Weibull,5000,-4032.3424145140416,1.7704374189735115,1.5,-603.2170557473761,-389.12792038349386,-129.3989339874414,-176.26278572288106,-128.95343055747384,-54.59176095224814,5.270535549290804e-60
0,5,BMA,5000,,2.002391913655538,1.5,-308.4044539693832,-211.08510609026797,-79.25012811959186,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,6,Weibull_Log-Logistic,5000,-4197.921035399065,2.999013698840391,1.5,-314.4478021841359,-216.9844437113644,-84.40845615351533,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.17637967143887143
1,6,Weibull_Lomax,5000,-4196.480565015743,2.3391562633378964,1.5,-187.96423674256886,-138.99626142658462,-64.18889988248513,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.7447951983005752
2,6,Weibull_Inverse-Weibull,5000,-4198.726442436762,3.669945614535245,1.5,-341.191543898344,-230.4227970150366,-90.26475253244472,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.07882513026055342
3,6,Inverse-Weibull_Log-Logistic,5000,-4337.888660715961,1.8233235092090971,1.5,-381.53728921112105,-257.14497001785077,-96.01410085513251,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.8792621557616687e-62
4,6,Inverse-Weibull_Lomax,5000,-4308.227781398886,0.15981580887686378,1.5,-465.91789448455637,-322.47682149095726,-133.65939191061094,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.191984227465871e-49
5,6,Inverse-Weibull_Inverse-Weibull,5000,-4340.297129281559,2.2817367055949846,1.5,-431.75810744347075,-296.32144212464726,-108.52256624483252,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.589981137338451e-63
0,6,BMA,5000,,2.5604413449658114,1.5,-222.35152890359726,-159.95849997111975,-69.81065105599728,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,7,Weibull_Log-Logistic,5000,-3746.103869382437,2.7979386116082106,1.5,-353.7274714780963,-230.65647899627504,-82.51880232875575,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.02793670529026623
1,7,Weibull_Lomax,5000,-3742.5655667842084,1.3240532871256967,1.5,-205.20384571343212,-149.34732943076924,-60.042015242233916,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.9612591351790192
2,7,Weibull_Inverse-Weibull,5000,-3747.0538796067053,3.753389015446622,1.5,-329.2196412329033,-221.8454313693051,-78.22031838611301,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.01080415953071463
3,7,Inverse-Weibull_Log-Logistic,5000,-3877.1302904489435,0.08625001221722774,1.5,-6163.866368650771,-3518.944601865374,-957.6279302362002,-176.26278572288106,-128.95343055747384,-54.59176095224814,3.4843641254321967e-59
4,7,Inverse-Weibull_Lomax,5000,-3840.481406327126,0.08209535089924905,1.5,-849.949974328666,-558.2712411272657,-198.33103232352835,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.8742972254777673e-43
5,7,Inverse-Weibull_Inverse-Weibull,5000,-3910.0859338344194,1.9120340327837833,1.5,-518.7411866784489,-338.55354367338344,-112.78271876215024,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.6969516316617356e-73
0,7,BMA,5000,,1.3914757178298574,1.5,-210.69299291418218,-152.4021202386009,-60.8663439061063,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,8,Weibull_Log-Logistic,5000,-4201.347439480848,1.3688635783263867,1.5,-701.8970427052384,-463.2038620986473,-168.37450513495452,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.008521026779973712
1,8,Weibull_Lomax,5000,-4196.591594476722,1.1168584787666562,1.5,-291.2001554976271,-208.1632357499681,-87.5150713148812,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.990670366435067
2,8,Weibull_Inverse-Weibull,5000,-4203.702418859324,1.7830400207228563,1.5,-788.1047914494046,-511.2126584686864,-184.16648750352599,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.0008086067849594724
3,8,Inverse-Weibull_Log-Logistic,5000,-4334.07863852048,0.1766390570618413,1.5,-2721.239257781224,-1651.235350730196,-506.90335613560654,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.9322557613698048e-60
4,8,Inverse-Weibull_Lomax,5000,-4303.042964138796,0.09157357932914252,1.5,-751.4641712436919,-497.41338894517986,-187.4995582584645,-176.26278572288106,-128.95343055747384,-54.59176095224814,5.816834895654898e-47
5,8,Inverse-Weibull_Inverse-Weibull,5000,-4360.466253710708,0.9153875298835373,1.5,-1053.7781436373218,-668.8864751528088,-224.75711308799967,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.699909604169147e-72
0,8,BMA,5000,,1.1195444998835353,1.5,-295.1015151320835,-210.58149157645494,-88.28222970678165,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,9,Weibull_Log-Logistic,5000,-4028.7065438569334,3.0213760521786477,1.5,-439.54450524098513,-290.5285562290605,-102.22134341131154,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.3884056761892095
1,9,Weibull_Lomax,5000,-4028.8590879317117,3.1643689492345275,1.5,-357.5129438410014,-246.20209869553415,-97.15706259802377,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.33345445050054956
2,9,Weibull_Inverse-Weibull,5000,-4029.04047007897,3.5951706233024305,1.5,-525.6903146038067,-344.50424681460044,-121.79730505714883,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.27813987331024104
3,9,Inverse-Weibull_Log-Logistic,5000,-4135.792294941007,1.575237960095532,1.5,-494.4443786831061,-332.02744278920585,-116.38876753435774,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.2093020297553374e-47
4,9,Inverse-Weibull_Lomax,5000,-4127.203176236552,0.24690019190691823,1.5,-389.41286297465547,-275.1002957789574,-113.05396509334017,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.497430452439802e-44
5,9,Inverse-Weibull_Inverse-Weibull,5000,-4137.261720864215,1.8761256037663443,1.5,-580.468943447125,-375.93312981296907,-133.5103452171224,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.782090234372946e-48
0,9,BMA,5000,,3.228652819410371,1.5,-436.1513005130349,-290.76049343087743,-105.97749192763551,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,10,Weibull_Log-Logistic,5000,-3853.863530567996,4.146564902326127,1.5,-266.55598529637706,-180.55650050831224,-68.36376736998464,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.0036394402452050913
1,10,Weibull_Lomax,5000,-3848.2529903285067,1.3917715988805255,1.5,-183.51204037407757,-130.29411051640037,-50.131462968728336,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.9946293254596226
2,10,Weibull_Inverse-Weibull,5000,-3854.606525839498,6.491606719005428,1.5,-204.603687339297,-141.82312303199598,-53.352444268152155,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.0017312342951722227
3,10,Inverse-Weibull_Log-Logistic,5000,-4011.5598639646314,0.3219642081666455,1.5,-1503.3032804262323,-927.1686138235681,-295.5566943701014,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.186826357410187e-71
4,10,Inverse-Weibull_Lomax,5000,-3979.212264452951,0.12099589635742122,1.5,-538.9237268649252,-369.2820223150758,-137.28807849874212,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.326695186497577e-57
5,10,Inverse-Weibull_Inverse-Weibull,5000,-4024.1765353386113,1.7596654632549193,1.5,-597.7608737859922,-384.8293935001138,-127.15919076381638,-176.26278572288106,-128.95343055747384,-54.59176095224814,3.9358308453270556e-77
0,10,BMA,5000,,1.4106265139559906,1.5,-183.85078843191621,-130.49699690321359,-50.20339462441876,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,11,Weibull_Log-Logistic,5000,-3842.3591963027293,2.120446031056074,1.5,-370.8967542961678,-247.54515399200673,-85.4570504715333,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.03603986623226019
1,11,Weibull_Lomax,5000,-3839.0851447829295,1.6058279265436668,1.5,-158.58733663334368,-115.17575078168427,-43.07515741084207,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.9521068261957231
2,11,Weibull_Inverse-Weibull,5000,-3843.47121507518,2.522571649445403,1.5,-410.9790583582859,-270.8664936202156,-92.06604136178447,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.011853307572016742
3,11,Inverse-Weibull_Log-Logistic,5000,-3995.6958159046753,1.295371681124825,1.5,-426.853987824253,-277.9758248524776,-87.02100245833566,-176.26278572288106,-128.95343055747384,-54.59176095224814,9.19465426246793e-69
4,11,Inverse-Weibull_Lomax,5000,-3974.0968494758313,0.1079126758155048,1.5,-612.9372356057489,-405.2567274638047,-151.97555226705745,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.2072287196781403e-59
5,11,Inverse-Weibull_Inverse-Weibull,5000,-3999.7066309251964,1.8732466290682674,1.5,-471.31883130154205,-311.68749686682247,-99.53624374670524,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.665944665522138e-70
0,11,BMA,5000,,1.6352411395032633,1.5,-169.23061635199753,-121.79177662760928,-45.18329918311483,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,12,Weibull_Log-Logistic,5000,-4014.438555464618,3.546022072494525,1.5,-236.16883356175546,-164.2615259060188,-60.693337964850876,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.025712416525409853
1,12,Weibull_Lomax,5000,-4010.8144599044235,1.8686269070994626,1.5,-129.72110556581788,-96.39975129166842,-41.21057577029856,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.9639790564580218
2,12,Weibull_Inverse-Weibull,5000,-4015.352558054702,4.203534095453609,1.5,-248.21815216925788,-169.00791300313915,-62.72152849245204,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.010308527016568416
3,12,Inverse-Weibull_Log-Logistic,5000,-4121.945541792709,1.7348693785499945,1.5,-368.7936272858329,-246.39353589698626,-87.27296650854046,-176.26278572288106,-128.95343055747384,-54.59176095224814,5.253539070436663e-49
4,12,Inverse-Weibull_Lomax,5000,-4096.405532632643,0.1844371370331767,1.5,-345.00967100318735,-243.49749350751347,-96.80764704849479,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.491379690654079e-38
5,12,Inverse-Weibull_Inverse-Weibull,5000,-4124.92685511697,2.112479437188217,1.5,-436.0459394940917,-286.9760130941952,-102.65628850732413,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.664919169816085e-50
0,12,BMA,5000,,1.9358262441021379,1.5,-133.6796638925281,-98.89312470333216,-41.93327090419885,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,13,Weibull_Log-Logistic,5000,-3953.494701545033,1.6169284261949277,1.5,-777.4397615565823,-502.51178126628764,-178.561318408747,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.012726921422565148
1,13,Weibull_Lomax,5000,-3949.145230598777,1.1827618841095129,1.5,-349.82879621641297,-247.57233316141,-101.27599036143127,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.9855407676083812
2,13,Weibull_Inverse-Weibull,5000,-3955.4889647545924,2.0983356735293035,1.5,-844.44767061712,-546.544645489737,-192.68413231963413,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.00173231096905366
3,13,Inverse-Weibull_Log-Logistic,5000,-4129.416236523177,0.057173739556533903,1.5,-11110.017222151224,-5984.513250924688,-1486.8590007008158,-176.26278572288106,-128.95343055747384,-54.59176095224814,5.046281504522454e-79
4,13,Inverse-Weibull_Lomax,5000,-4098.731522353829,0.06207989781823232,1.5,-1690.7514377768853,-1037.4077361215082,-352.67982814087014,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.0694820905294376e-65
5,13,Inverse-Weibull_Inverse-Weibull,5000,-4162.321891044734,0.8128893269891542,1.5,-1591.4306791295628,-987.0535818209789,-311.4580470160412,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.583611991817914e-93
0,13,BMA,5000,,1.1898735460933307,1.5,-356.1278010733499,-251.3348405010426,-102.41794198558163,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,14,Weibull_Log-Logistic,5000,-4173.414804327661,2.7795739181446653,1.5,-320.0906750081936,-217.99288338152905,-81.71528203191849,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.2153128919466347
1,14,Weibull_Lomax,5000,-4172.271660292383,2.1871331958607816,1.5,-191.17465229220898,-140.2604825328106,-58.658336644899265,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.6753535400854711
2,14,Weibull_Inverse-Weibull,5000,-4174.092493143467,3.337666143027019,1.5,-359.11430811264023,-239.2908471922385,-90.06083974612136,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.10933356796789426
3,14,Inverse-Weibull_Log-Logistic,5000,-4297.877133296889,1.5877064532164427,1.5,-361.06046103308176,-243.80016595110396,-88.5187867977565,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.9044402778995434e-55
4,14,Inverse-Weibull_Lomax,5000,-4268.750937219643,0.1381971175965047,1.5,-463.3337414540056,-322.6777200485751,-130.64402482104768,-176.26278572288106,-128.95343055747384,-54.59176095224814,8.494026139959676e-43
5,14,Inverse-Weibull_Inverse-Weibull,5000,-4300.126218132042,2.048035425947235,1.5,-425.4517791314539,-284.575486370152,-103.37936305266751,-176.26278572288106,-128.95343055747384,-54.59176095224814,2.0091031046038319e-56
0,14,BMA,5000,,2.4404851932609795,1.5,-237.2933757355936,-167.82461366288015,-67.05614194281347,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,15,Weibull_Log-Logistic,5000,-3707.4593605198916,2.0196971771469134,1.5,-469.81983850283166,-319.9709640389747,-112.91170680816565,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.022379379051756146
1,15,Weibull_Lomax,5000,-3703.688464898213,1.453913083457879,1.5,-220.9522091668299,-155.89697894324243,-62.65227581297552,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.9716887901984085
2,15,Weibull_Inverse-Weibull,5000,-3708.7871675845654,2.3024450570050305,1.5,-538.0357750746598,-355.98141013558813,-125.0076061863134,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.005931830749835234
3,15,Inverse-Weibull_Log-Logistic,5000,-3883.6816044467246,0.07021175157591618,1.5,-8481.196328881133,-4704.100282419664,-1186.7517500724036,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.569009745948469e-79
4,15,Inverse-Weibull_Lomax,5000,-3848.06364901396,0.07234094076296908,1.5,-1033.2676782034546,-657.6389998704672,-235.62405134393657,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.9327754799553177e-63
5,15,Inverse-Weibull_Inverse-Weibull,5000,-3915.4303340135757,1.9636983218059678,1.5,-558.6727598315563,-363.20649057886015,-118.17173283653291,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.0695518613848753e-92
0,15,BMA,5000,,1.4716083282049053,1.5,-228.40259822397167,-160.75571982974202,-64.14693193626715,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,16,Weibull_Log-Logistic,5000,-4182.714818666358,1.8877361775180088,1.5,-686.5735167102177,-456.28430381683717,-162.2640167185242,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.19227986819576243
1,16,Weibull_Lomax,5000,-4181.388319663894,1.3859060230063363,1.5,-401.3795336303829,-281.60381233586105,-110.39639791809256,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.7244776844741027
2,16,Weibull_Inverse-Weibull,5000,-4183.552013221919,2.421004433640133,1.5,-743.6659165973932,-487.02715222068923,-174.48407933754427,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.08324244733013497
3,16,Inverse-Weibull_Log-Logistic,5000,-4305.808351943872,0.27953435373632846,1.5,-2047.1336714339468,-1256.3894614875887,-400.30412415512126,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.68484828676245e-55
4,16,Inverse-Weibull_Lomax,5000,-4287.0941555239815,0.1601520625998988,1.5,-563.1990029421216,-391.14820460564226,-156.584423109104,-176.26278572288106,-128.95343055747384,-54.59176095224814,8.96527867779033e-47
5,16,Inverse-Weibull_Inverse-Weibull,5000,-4321.925674716892,1.3377391909797711,1.5,-932.9899685928652,-602.0239277029478,-199.62751407295917,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.6900168556059555e-62
0,16,BMA,5000,,1.5685619839011902,1.5,-484.70935131315184,-332.29129576493733,-125.7043122697368,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,17,Weibull_Log-Logistic,5000,-3821.7918410485263,2.259993747290494,1.5,-393.8697966833605,-265.6529308421425,-93.90196803180217,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.01752190800076896
1,17,Weibull_Lomax,5000,-3817.7699805488164,1.5494539886676215,1.5,-188.24022509805044,-135.56471933914378,-52.43761785082523,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.9778071705245155
2,17,Weibull_Inverse-Weibull,5000,-3823.113936662116,3.2537829120574293,1.5,-383.9161682439682,-255.93167163287822,-90.30777387628243,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.004670921474715505
3,17,Inverse-Weibull_Log-Logistic,5000,-3919.2112098381963,0.3355847805022907,1.5,-1593.9401165217625,-977.9645260484375,-314.2214621636983,-176.26278572288106,-128.95343055747384,-54.59176095224814,8.607699554990837e-45
4,17,Inverse-Weibull_Lomax,5000,-3892.216406275532,0.17737790326315384,1.5,-388.7897421353282,-270.6054269622984,-104.12911559598142,-176.26278572288106,-128.95343055747384,-54.59176095224814,4.5559749464560665e-33
5,17,Inverse-Weibull_Inverse-Weibull,5000,-3923.671965129413,1.8788478212478619,1.5,-537.045985543683,-353.95928928645003,-118.54244242448122,-176.26278572288106,-128.95343055747384,-54.59176095224814,9.945020708271852e-47
0,17,BMA,5000,,1.5698647875173404,1.5,-192.75723449853126,-138.40633759539875,-53.341040905038106,-176.26278572288106,-128.95343055747384,-54.59176095224814,
0,18,Weibull_Log-Logistic,5000,-3877.4007526654186,2.591379361308085,1.5,-358.5496172135293,-241.65185972216238,-82.89796802513412,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.22042562496066181
1,18,Weibull_Lomax,5000,-3876.3185658325137,2.4091528929877883,1.5,-223.4327185575181,-155.72397908529928,-58.876473533014476,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.650503819210211
2,18,Weibull_Inverse-Weibull,5000,-3877.935953802387,2.91944897153731,1.5,-414.64548444102144,-274.3311530758251,-93.10102577826379,-176.26278572288106,-128.95343055747384,-54.59176095224814,0.12907055582912724
3,18,Inverse-Weibull_Log-Logistic,5000,-3983.4487841910004,1.652483654219467,1.5,-386.204892147478,-248.88180071651507,-78.76232545455038,-176.26278572288106,-128.95343055747384,-54.59176095224814,1.9372567042845538e-47
4,18,Inverse-Weibull_Lomax,5000,-3961.550593208907,0.20717963083586632,1.5,-305.51921708135876,-216.96188401820572,-86.0994448671717,-176.26278572288106,-128.95343055747384,-54.59176095224814,6.272644571921848e-38
5,18,Inverse-Weibull_Inverse-Weibull,5000,-3985.076452136002,2.1880784523931007,1.5,-422.74567791101055,-278.30231974182914,-91.51843375557853,-176.26278572288106,-128.95343055747384,-54.59176095224814,3.8045208248871546e-48
