,sim,model_name,nobs,log_marg,γ_map,γ_true,cap005,cap01,cap05,cap005_true,cap01_true,cap05_true,posterior_probability
2,6,Weibull_Inverse-Weibull,2000,-3312.595558312296,3.49558067906697,2.5,-92.79977284026295,-78.25839783520021,-46.31899495866946,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.2703495241260274
3,6,Inverse-Weibull_Log-Logistic,2000,-3364.3927308745833,2.864307799408316,2.5,-48.49431124314534,-35.35722191016404,-5.1611386638976136,-74.39652220926557,-63.904877909676244,-36.87617397759827,8.643694073118637e-24
4,6,Inverse-Weibull_Lomax,2000,-3344.6016397977855,0.004890195912881984,2.5,-73.87847145395011,-64.27005733624274,-38.738536972967346,-74.39652220926557,-63.904877909676244,-36.87617397759827,3.4029928214885734e-15
5,6,Inverse-Weibull_Inverse-Weibull,2000,-3365.4955129853056,3.138612622652946,2.5,-73.48475715088867,-56.70036934950333,-23.116454356250298,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.86924214945197e-24
0,6,BMA,2000,,3.388093563943009,2.5,-88.54583910124191,-75.33887255949669,-44.92358320169732,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,7,Weibull_Log-Logistic,2000,-3193.26496155878,5.045176883865388,2.5,-73.2930780285943,-62.35990108992428,-35.50311272329021,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.90228522022439e-21
1,7,Weibull_Lomax,2000,-3145.976173039557,3.359731878826941,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.0
2,7,Weibull_Inverse-Weibull,2000,-3193.3913651006487,5.521093735580608,2.5,-73.5712010733317,-62.90185364494974,-36.11638295135114,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.557665406391916e-21
3,7,Inverse-Weibull_Log-Logistic,2000,-3245.3948406389577,1.3559993541157618,2.5,-76.02034230726039,-56.862046817559055,-19.87725708995896,-74.39652220926557,-63.904877909676244,-36.87617397759827,6.653057293073006e-44
4,7,Inverse-Weibull_Lomax,2000,-3221.725542979999,0.005226119995984584,2.5,-53.02253011742474,-43.865546273058364,-19.341749000500933,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.2660959723114947e-33
5,7,Inverse-Weibull_Inverse-Weibull,2000,-3193.7101736251034,3.5205207118123054,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.8594604543330717e-21
0,7,BMA,2000,,3.359731878826941,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,8,Weibull_Log-Logistic,2000,-3286.426684111487,4.234576301401056,2.5,-96.96137781189154,-82.09437286513793,-50.217392441524666,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.32341981959031435
1,8,Weibull_Lomax,2000,-3286.4130547944687,4.287338734787672,2.5,-101.47841774907299,-88.32851950783287,-57.603023441799245,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.3278579867329374
2,8,Weibull_Inverse-Weibull,2000,-3286.4354750640623,4.388247911696601,2.5,-102.4826593582538,-86.92008004829754,-53.64957202015615,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.3205891118330749
3,8,Inverse-Weibull_Log-Logistic,2000,-3322.561961318132,0.9167241613951507,2.5,-146.07114773935135,-101.38311081672903,-32.4719755739963,-74.39652220926557,-63.904877909676244,-36.87617397759827,6.552622332300472e-17
4,8,Inverse-Weibull_Lomax,2000,-3309.289334648315,0.034424011029638255,2.5,-72.01284696674946,-62.44739611461747,-36.85932142537409,-74.39652220926557,-63.904877909676244,-36.87617397759827,3.807532865217284e-11
5,8,Inverse-Weibull_Inverse-Weibull,2000,-3288.8686891694833,3.9587399739057276,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.02813308180559799
0,8,BMA,2000,,4.293380205518626,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,9,Weibull_Log-Logistic,2000,-3290.3746760457884,5.1702568890668745,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.9964544466869515
1,9,Weibull_Lomax,2000,-3296.9112725496107,5.414897648862379,2.5,-96.67344722045198,-84.11577823091913,-54.05967767464516,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.0014442742142050935
2,9,Weibull_Inverse-Weibull,2000,-3296.536333217133,4.737132257039831,2.5,-80.63491340730283,-67.14509073632526,-36.27051355090858,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.002101279098759647
3,9,Inverse-Weibull_Log-Logistic,2000,-3347.8745314737153,2.7895101689565607,2.5,-73.58517014156068,-57.962114990527056,-25.130068040687036,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.063132823642756e-25
4,9,Inverse-Weibull_Lomax,2000,-3320.4817478343516,0.00814337513837371,2.5,-72.36319521524048,-62.29328314361685,-36.517364474359916,-74.39652220926557,-63.904877909676244,-36.87617397759827,8.377651793635427e-14
5,9,Inverse-Weibull_Inverse-Weibull,2000,-3349.574459497478,3.0612279404940264,2.5,-86.57758839309878,-68.32593238023706,-32.93952248110163,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.942308302603971e-26
0,9,BMA,2000,,5.169700101671122,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,10,Weibull_Log-Logistic,2000,-3179.3660095505,3.4908933184961444,2.5,-79.6951557772365,-64.0926662431126,-32.09006266073585,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.37653430884481065
1,10,Weibull_Lomax,2000,-3179.614783029356,3.485611850483316,2.5,-79.8321024205764,-66.74353866004901,-37.28388329965399,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.2936051067001683
2,10,Weibull_Inverse-Weibull,2000,-3179.4983486254923,3.537781629689971,2.5,-80.57954874591972,-65.26101637401904,-33.69073271044054,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.3298605844550132
3,10,Inverse-Weibull_Log-Logistic,2000,-3238.7374526547255,0.37646032165475524,2.5,-291.42799499951406,-206.03554673048188,-91.59414264553479,-74.39652220926557,-63.904877909676244,-36.87617397759827,6.181792614440245e-27
4,10,Inverse-Weibull_Lomax,2000,-3210.8708845704655,0.007997711370930315,2.5,-51.46395334883454,-42.367651350408394,-17.55134003933015,-74.39652220926557,-63.904877909676244,-36.87617397759827,7.823681820576178e-15
5,10,Inverse-Weibull_Inverse-Weibull,2000,-3269.424100748421,3.0793218795605597,2.5,-46.861133126651104,-30.69952440073212,1.5045919682798579,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.9112030404036285e-40
0,10,BMA,2000,,3.504809258251181,2.5,-80.02709039260407,-65.25636857896447,-34.14299288172206,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,11,Weibull_Log-Logistic,2000,-3169.1954162231827,5.1737811697347,2.5,-65.21632754931414,-53.85425872713881,-26.470440582725793,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.3283561653290217
1,11,Weibull_Lomax,2000,-3168.994493189829,5.144250055342638,2.5,-69.26521451053196,-58.36137419394274,-31.529524909118162,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.4014254841499276
2,11,Weibull_Inverse-Weibull,2000,-3169.390284774556,5.525120425105767,2.5,-67.0472912704837,-55.706080785694766,-28.184656384822755,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.2702183505157141
3,11,Inverse-Weibull_Log-Logistic,2000,-3218.365136911998,0.6576353638767221,2.5,-183.28700844908334,-132.8803335445199,-57.64779093770816,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.4528032519019913e-22
4,11,Inverse-Weibull_Lomax,2000,-3194.038200973524,0.005152855751980964,2.5,-48.12804264054393,-39.13547437133879,-14.434231299608632,-74.39652220926557,-63.904877909676244,-36.87617397759827,5.336553196592725e-12
5,11,Inverse-Weibull_Inverse-Weibull,2000,-3228.872285483354,2.3076204252934476,2.5,-68.20434607445095,-47.9781366623963,-11.57105726835292,-74.39652220926557,-63.904877909676244,-36.87617397759827,3.972008399447406e-27
0,11,BMA,2000,,5.2568649418725855,2.5,-67.33641395448669,-56.16392603755325,-28.96449852420954,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,12,Weibull_Log-Logistic,2000,-3269.6641537470423,5.484425421114482,2.5,-72.82706967012298,-62.136624591184905,-35.21007065959359,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.4050082825674956
1,12,Weibull_Lomax,2000,-3269.7906849804185,5.209217470404067,2.5,-94.84098359133654,-84.11941492925871,-56.83023077672964,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.3568716824678993
2,12,Weibull_Inverse-Weibull,2000,-3270.195286369801,6.531945924788917,2.5,-85.68346424719257,-73.77190613571868,-46.00190965679157,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.2381200349172866
3,12,Inverse-Weibull_Log-Logistic,2000,-3335.3708731734073,2.530095694119341,2.5,-39.650525851617815,-21.965630906292507,11.35328314007169,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.1786862952300665e-29
4,12,Inverse-Weibull_Lomax,2000,-3292.5344247735734,0.007693077055081332,2.5,-64.90281870025643,-55.70892380849133,-30.438088085403333,-74.39652220926557,-63.904877909676244,-36.87617397759827,4.7318546777155784e-11
5,12,Inverse-Weibull_Inverse-Weibull,2000,-3334.327113221504,2.6406579203018636,2.5,-59.73511477233545,-40.983377376711196,-6.046530431987537,-74.39652220926557,-63.904877909676244,-36.87617397759827,3.347321457418626e-29
0,12,BMA,2000,,5.635647115368293,2.5,-83.74457729411724,-72.75225361182507,-45.495446654430026,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,13,Weibull_Log-Logistic,2000,-3154.809749411559,3.0061311103434956,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.0
1,13,Weibull_Lomax,2000,-3211.8577192023163,4.442651934223293,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.6764149150393677e-25
2,13,Weibull_Inverse-Weibull,2000,-3225.9182504997493,4.491264038582224,2.5,-93.82321689352167,-77.61169752392185,-43.91574114570254,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.3121103492238698e-31
3,13,Inverse-Weibull_Log-Logistic,2000,-3265.048722410294,0.4823665617613839,2.5,-295.78073338319325,-210.96551296014536,-96.33744818084689,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.3299102582795114e-48
4,13,Inverse-Weibull_Lomax,2000,-3248.2122995806612,0.005883059256114256,2.5,-57.9376997247846,-48.17342873826653,-23.27850220625029,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.7276451203033956e-41
5,13,Inverse-Weibull_Inverse-Weibull,2000,-3278.855107139079,2.897220686635738,2.5,-66.85976418033586,-46.284337193882834,-10.407893390829548,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.3421023389294435e-54
0,13,BMA,2000,,3.0061311103434956,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,14,Weibull_Log-Logistic,2000,-3229.960626948311,4.666089563099751,2.5,-84.34995680006512,-71.86330861339924,-42.597184458202726,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.19322772761647694
1,14,Weibull_Lomax,2000,-3228.699804412919,5.577126092832628,2.5,-79.11311122007125,-69.5463920463139,-44.27285215613454,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.6817697320603457
2,14,Weibull_Inverse-Weibull,2000,-3230.3961623177947,4.7081536086266205,2.5,-90.16926537361783,-76.92782031778056,-46.49105044555822,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.12500254032311356
3,14,Inverse-Weibull_Log-Logistic,2000,-3279.1913171359806,0.6882184797355149,2.5,-197.1299025980699,-145.75622893517175,-67.92849225190673,-74.39652220926557,-63.904877909676244,-36.87617397759827,8.043635047698172e-23
4,14,Inverse-Weibull_Lomax,2000,-3258.7001340050833,0.0024906195287093275,2.5,-59.12047466852732,-49.800969904120144,-24.582241126345068,-74.39652220926557,-63.904877909676244,-36.87617397759827,6.377641737002247e-14
5,14,Inverse-Weibull_Inverse-Weibull,2000,-3283.8003830372,2.9368087301800196,2.5,-57.98136936917523,-42.51538173381687,-11.22375722786157,-74.39652220926557,-63.904877909676244,-36.87617397759827,8.012360294448467e-25
0,14,BMA,2000,,5.29246480641975,2.5,-81.50706234676784,-70.9167818547937,-44.226347115739934,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,15,Weibull_Log-Logistic,2000,-3244.031577939795,3.9569638020897284,2.5,-87.74174981734905,-73.29058980806504,-42.61339106156799,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.0015764500387507063
1,15,Weibull_Lomax,2000,-3237.5816862519487,4.9109747906363515,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.9973155267788896
2,15,Weibull_Inverse-Weibull,2000,-3244.384175937237,4.2222557472923885,2.5,-97.1471856768177,-81.66904354418085,-49.53887804313906,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.0011080231823589251
3,15,Inverse-Weibull_Log-Logistic,2000,-3302.721484617151,0.23965440543624716,2.5,-550.3851660666638,-387.55271153751943,-175.32766102445473,-74.39652220926557,-63.904877909676244,-36.87617397759827,5.116554425520901e-29
4,15,Inverse-Weibull_Lomax,2000,-3272.3790957474566,0.011555198139389364,2.5,-63.07863347053316,-53.399625954452034,-28.106466366780204,-74.39652220926557,-63.904877909676244,-36.87617397759827,7.700335578365903e-16
5,15,Inverse-Weibull_Inverse-Weibull,2000,-3307.2610932589732,2.8775685212200717,2.5,-53.87708941368428,-37.6747574144821,-6.608506726880173,-74.39652220926557,-63.904877909676244,-36.87617397759827,5.463244220659835e-31
0,15,BMA,2000,,4.908707723310328,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,16,Weibull_Log-Logistic,2000,-3179.1092827431603,4.317099155479695,2.5,-71.93595879020563,-59.91155017186476,-31.550712997737207,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.003756523204591403
1,16,Weibull_Lomax,2000,-3179.161792322117,4.328759220223386,2.5,-73.86643332547906,-63.25938424560313,-36.30783178259823,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.003564359131817669
2,16,Weibull_Inverse-Weibull,2000,-3173.5323691256763,4.616384666953685,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.9926791176635861
3,16,Inverse-Weibull_Log-Logistic,2000,-3239.90781174643,0.4132426780822148,2.5,-300.0730718670129,-211.6332978984976,-94.25226042973223,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.4802000751735912e-29
4,16,Inverse-Weibull_Lomax,2000,-3206.4726364661683,0.01567972617550183,2.5,-51.197687496694435,-42.03281979495164,-17.383608222448768,-74.39652220926557,-63.904877909676244,-36.87617397759827,4.909446679610525e-15
5,16,Inverse-Weibull_Inverse-Weibull,2000,-3248.215393968348,2.977418507294561,2.5,-41.057361683532804,-28.198242476494965,-0.28756300092447556,-74.39652220926557,-63.904877909676244,-36.87617397759827,3.6507601808135825e-33
0,16,BMA,2000,,4.614235193597416,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,17,Weibull_Log-Logistic,2000,-3063.265133834532,3.727950164982846,2.5,-45.0844366710398,-34.0004980087524,-7.448096323814235,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.883432189839074e-14
1,17,Weibull_Lomax,2000,-3032.087923849797,3.7559236881411926,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.9999999999999525
2,17,Weibull_Inverse-Weibull,2000,-3063.6972997199146,4.17395338859272,2.5,-54.76221455213645,-42.485868010656816,-14.65160735294071,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.871640711091049e-14
3,17,Inverse-Weibull_Log-Logistic,2000,-3109.5698079544327,1.3405419230232352,2.5,-30.815852268359855,-12.936602148866529,19.872918242493547,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.2389545925218725e-34
4,17,Inverse-Weibull_Lomax,2000,-3098.4265840019657,0.0051620920648463514,2.5,-30.706913450861986,-21.74960530914258,1.8578230964594724,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.5469844884132433e-29
5,17,Inverse-Weibull_Inverse-Weibull,2000,-3099.6552078456816,3.3439329888552174,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,4.527947715647536e-30
0,17,BMA,2000,,3.7559236881411997,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,18,Weibull_Log-Logistic,2000,-3228.3191818045275,4.775795377617447,2.5,-87.39506886898283,-74.67363750128231,-45.291531696224794,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.3203716084627494
1,18,Weibull_Lomax,2000,-3228.0865163082667,4.58123883255197,2.5,-91.79252869172873,-81.0118911567525,-53.024168546113216,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.4042959239059475
2,18,Weibull_Inverse-Weibull,2000,-3228.4706840623558,5.22782972201831,2.5,-84.98255302393775,-72.47829413119119,-43.126585852090585,-74.39652220926557,-63.904877909676244,-36.87617397759827,0.27533246763129665
3,18,Inverse-Weibull_Log-Logistic,2000,-3271.427480029855,0.5340114067075699,2.5,-232.8366505277183,-171.75573223280014,-83.20431041721758,-74.39652220926557,-63.904877909676244,-36.87617397759827,6.080761616783509e-20
4,18,Inverse-Weibull_Lomax,2000,-3259.8497723412966,0.0069100263445376195,2.5,-59.28312019266442,-49.93317970508927,-25.000938653607022,-74.39652220926557,-63.904877909676244,-36.87617397759827,6.487726606801383e-15
5,18,Inverse-Weibull_Inverse-Weibull,2000,-3285.1742988700403,2.2640905092908272,2.5,-75.21430160956501,-54.695727573660236,-16.85877865600414,-74.39652220926557,-63.904877909676244,-36.87617397759827,6.513139980632286e-26
0,18,BMA,2000,,4.821596690976206,2.5,-88.50870001004313,-76.63171831148554,-47.82172537412589,-74.39652220926557,-63.904877909676244,-36.87617397759827,
0,19,Weibull_Log-Logistic,2000,-3166.233757603291,5.382308411636552,2.5,-67.84548077158358,-58.09351983537892,-32.246452116492925,-74.39652220926557,-63.904877909676244,-36.87617397759827,3.189706752177617e-28
1,19,Weibull_Lomax,2000,-3102.921303984812,3.045224184089312,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.0
2,19,Weibull_Inverse-Weibull,2000,-3166.401490279251,5.4412571334111925,2.5,-69.19676619257137,-59.030890842728226,-33.06326144885331,-74.39652220926557,-63.904877909676244,-36.87617397759827,2.6971517516121063e-28
3,19,Inverse-Weibull_Log-Logistic,2000,-3223.2251239064917,1.4721984441485134,2.5,-57.29880910197879,-40.13158027351566,-6.585217781396428,-74.39652220926557,-63.904877909676244,-36.87617397759827,5.658676364503814e-53
4,19,Inverse-Weibull_Lomax,2000,-3206.367939393629,0.006629439749873298,2.5,-49.58878901592299,-40.403914588084966,-16.408858145629754,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.184941937995888e-45
5,19,Inverse-Weibull_Inverse-Weibull,2000,-3194.605791792708,3.8497510815708273,2.5,,,,-74.39652220926557,-63.904877909676244,-36.87617397759827,1.5203125091729449e-40
