,sim,model_name,nobs,log_marg,γ_map,γ_true,cap005,cap01,cap05,cap005_true,cap01_true,cap05_true,posterior_probability
0,6,Weibull_Log-Logistic,500,-823.7821041065845,3.31236240266182,2.5,-100.16464601544715,-79.01794768386407,-39.76508893546759,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3248147415199417
1,6,Weibull_Lomax,500,-824.135871199999,3.9494949881976953,2.5,-131.54718069816258,-113.12982689673882,-74.87655834992572,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.22803244017350202
2,6,Weibull_Inverse-Weibull,500,-823.9624637779326,3.8272986576293677,2.5,-137.7008667040147,-110.6303640796276,-66.61937647763794,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.2712105136233268
3,6,Inverse-Weibull_Log-Logistic,500,-825.2284994048957,2.193717717469821,2.5,-33.16824897066766,-12.251144806549071,23.99896053338266,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.07646703213020135
4,6,Inverse-Weibull_Lomax,500,-826.0060725685632,3.168382224037181,2.5,-105.59793817784247,-88.85447979323288,-54.356409563102915,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.03513811826729264
5,6,Inverse-Weibull_Inverse-Weibull,500,-825.4012218087795,2.9198828888353727,2.5,-87.12173715394962,-66.79485941086587,-29.755076421111845,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.06433715428573546
0,6,BMA,500,,3.4814557803840827,2.5,-111.72985604779643,-89.82396167892966,-50.04765631228956,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,7,Weibull_Log-Logistic,500,-820.4642852108788,2.7813936998907267,2.5,-106.6533740482026,-83.31281505808852,-42.0466029235802,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.37846726448568135
1,7,Weibull_Lomax,500,-820.7096816668061,3.1122717334383467,2.5,-135.23202512536758,-115.10942627911847,-75.99490457228735,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.29611062740153776
2,7,Weibull_Inverse-Weibull,500,-820.6152935879176,3.158006700466104,2.5,-143.63409006704214,-114.84487187386311,-67.6911099565011,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3254214803060708
3,7,Inverse-Weibull_Log-Logistic,500,-834.1089774588803,0.16751551066607606,2.5,-630.8289681510255,-434.60786281495945,-196.1479818961029,-73.0614361022353,-62.973054718988664,-36.80653433002538,4.489663280000226e-07
4,7,Inverse-Weibull_Lomax,500,-835.0294661318981,0.021037385104945856,2.5,-74.3284923713505,-63.41969445425084,-35.48172298462989,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.788342177005603e-07
5,7,Inverse-Weibull_Inverse-Weibull,500,-845.3049092409772,1.0411757253627598,2.5,-219.99518190703563,-151.53966241986907,-54.6736676165071,-73.0614361022353,-62.973054718988664,-36.80653433002538,6.164280289857399e-12
0,7,BMA,500,,3.001926494947468,2.5,-127.1503652556762,-102.98949232457251,-60.44439727675102,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,8,Weibull_Log-Logistic,500,-808.1841965156917,4.8124128183207695,2.5,-77.75428135325464,-68.2146974803593,-42.87509222228021,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3670320098894527
1,8,Weibull_Lomax,500,-808.4487927126763,4.97940546208257,2.5,-86.77907068040024,-77.45543243897565,-51.675070198068724,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.2817028713239692
2,8,Weibull_Inverse-Weibull,500,-808.2281043454358,5.107495911909853,2.5,-81.46566380982817,-71.71745782723859,-46.204292135293535,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3512651090859911
3,8,Inverse-Weibull_Log-Logistic,500,-826.6424785452205,0.8107756911587276,2.5,-122.76206804140223,-91.05923352868619,-41.62445563813669,-73.0614361022353,-62.973054718988664,-36.80653433002538,3.5348737806431512e-09
4,8,Inverse-Weibull_Lomax,500,-826.1020285195603,0.06490463456737036,2.5,-51.83117089437999,-41.55410262802564,-14.7664347900125,-73.0614361022353,-62.973054718988664,-36.80653433002538,6.068598074972135e-09
5,8,Inverse-Weibull_Inverse-Weibull,500,-830.2370135063192,3.58964933969781,2.5,-38.749879624341794,-29.018313451792523,-3.914927343290165,-73.0614361022353,-62.973054718988664,-36.80653433002538,9.711520080423278e-11
0,8,BMA,500,,4.963107477542701,2.5,-81.6002695812656,-72.04823646184751,-46.523502877476616,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,9,Weibull_Log-Logistic,500,-812.7386414815646,2.469345839930642,2.5,-112.03144660859098,-82.62421595727302,-36.12422688886504,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.365196751364515
1,9,Weibull_Lomax,500,-812.677553296054,2.8134242129394735,2.5,-128.9451560451159,-110.51990111898326,-72.97252609992296,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3882014627248184
2,9,Weibull_Inverse-Weibull,500,-813.131303281905,3.0108805894125674,2.5,-158.81593653621155,-123.55340390489275,-70.9733606845157,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.24660169220302902
3,9,Inverse-Weibull_Log-Logistic,500,-830.0981686175211,0.2641890827539789,2.5,-372.5801994065524,-267.63319622276873,-122.85949466464345,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.055310020652068e-08
4,9,Inverse-Weibull_Lomax,500,-828.0338877931063,0.0047944877368576505,2.5,-64.05276982589864,-53.80524449307381,-26.51071990436042,-73.0614361022353,-62.973054718988664,-36.80653433002538,8.31545146659982e-08
5,9,Inverse-Weibull_Inverse-Weibull,500,-843.1516733040984,0.5584893718460083,2.5,-918.639719707745,-609.4900170684401,-242.72969853148297,-73.0614361022353,-62.973054718988664,-36.80653433002538,2.2610752027645474e-14
0,9,BMA,500,,2.736460725023777,2.5,-130.13450649693107,-103.54656830514143,-59.02264602326085,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,10,Weibull_Log-Logistic,500,-791.646030154867,3.8310323076026926,2.5,-83.17826777624055,-69.02820695227926,-37.76356965367111,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3581344684233062
1,10,Weibull_Lomax,500,-791.8125224881742,4.064962137587807,2.5,-94.46162763791239,-81.76243776157418,-52.3144996363647,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.30320713708529995
2,10,Weibull_Inverse-Weibull,500,-791.701956305644,4.21561856261958,2.5,-90.29570435812757,-75.40349234299696,-44.07988122681201,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.33865516430286774
3,10,Inverse-Weibull_Log-Logistic,500,-803.8325242834927,0.4426914756524823,2.5,-258.5549439031605,-182.34946573418588,-76.8212489523623,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.8260765003779362e-06
4,10,Inverse-Weibull_Lomax,500,-804.1037750532437,0.04108047764633425,2.5,-53.38476692759247,-42.85347802680854,-16.636758520939544,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.3922468857013294e-06
5,10,Inverse-Weibull_Inverse-Weibull,500,-808.8688445438195,2.7994733278649853,2.5,-20.0937871937744,-3.7835973376673593,27.74697018452281,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.1865140068598855e-08
0,10,BMA,500,,4.032192146854907,2.5,-89.01009769446746,-75.04850965788657,-44.314608140524015,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,11,Weibull_Log-Logistic,500,-803.2990993080107,2.5142709307690847,2.5,-104.31281848360037,-69.30405673844804,-15.898291264047435,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.39753259857455553
1,11,Weibull_Lomax,500,-803.4137240878295,3.031293571047442,2.5,-137.93564552321428,-113.56850340918545,-69.51541567850701,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3544800825989622
2,11,Weibull_Inverse-Weibull,500,-803.7718044480024,3.276562995160476,2.5,-157.4088148346055,-119.99272317901244,-61.697497367200015,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.24778756831908166
3,11,Inverse-Weibull_Log-Logistic,500,-811.6384478652761,0.6858931136537708,2.5,-199.5987572763302,-143.61267787021595,-61.786155642565355,-73.0614361022353,-62.973054718988664,-36.80653433002538,9.498164490828982e-05
4,11,Inverse-Weibull_Lomax,500,-811.5538656034198,0.02982663901688633,2.5,-67.29161764571504,-54.560772655619,-24.459859178744132,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00010336494933257275
5,11,Inverse-Weibull_Inverse-Weibull,500,-815.8528680750867,1.1340016589043111,2.5,-239.8491598862077,-150.68334320185363,-29.768342809783203,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.4039131597075535e-06
0,11,BMA,500,,2.885999251415851,2.5,-129.39338281501534,-97.56059111483782,-46.258230809670124,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,12,Weibull_Log-Logistic,500,-851.6832393925012,3.8338066493173093,2.5,-169.70435567892736,-134.74775426650783,-78.61095168500522,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3548791250865005
1,12,Weibull_Lomax,500,-851.8950311719607,4.278062964529973,2.5,-173.1855412014095,-146.0475640829705,-96.38001893645648,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.28714446725017223
2,12,Weibull_Inverse-Weibull,500,-851.6757491581234,4.30041943864616,2.5,-189.91081493905097,-151.2943951107018,-91.83960149093619,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3575472328110824
3,12,Inverse-Weibull_Log-Logistic,500,-859.0863955840608,2.2038387295001702,2.5,-61.29389076254627,-26.953281149755504,24.305601932223,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00021623728063363174
4,12,Inverse-Weibull_Lomax,500,-859.7460385420238,2.7844540506987205,2.5,-108.92892091063825,-91.4292267491863,-54.57172624080281,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00011180243810720749
5,12,Inverse-Weibull_Inverse-Weibull,500,-859.8463143322047,3.5560349110774254,2.5,-139.68093101453405,-110.99749583959172,-63.795840988702075,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00010113513350375941
0,12,BMA,500,,4.127710631399072,2.5,-177.895448785575,-143.8780834961621,-88.41666779849375,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,13,Weibull_Log-Logistic,500,-833.0844977907627,3.5675941584585744,2.5,-120.90589487123106,-93.2214615083587,-46.37463191867063,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3950891439736491
1,13,Weibull_Lomax,500,-833.4193950212932,4.176924272068257,2.5,-152.74019628170407,-128.02733010944021,-82.04617262710484,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.2826513586263953
2,13,Weibull_Inverse-Weibull,500,-833.2891382744075,4.058000120657306,2.5,-156.11495828406407,-121.90571875079497,-66.88384548072135,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3219740450111556
3,13,Inverse-Weibull_Log-Logistic,500,-841.3581760319674,1.9515868354462917,2.5,-79.28193091156052,-37.11352497259836,21.866646865752124,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00010080505046104979
4,13,Inverse-Weibull_Lomax,500,-841.2517287546725,1.6859185058470079,2.5,-83.63311326451021,-68.89097955498706,-36.688237502512585,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00011212740119137012
5,13,Inverse-Weibull_Inverse-Weibull,500,-841.6875029709362,3.075342998396247,2.5,-124.64771964808108,-91.49183998394278,-39.68664071965875,-73.0614361022353,-62.973054718988664,-36.80653433002538,7.251993714744996e-05
0,13,BMA,500,,3.897310547145298,2.5,-141.2322041348811,-112.28646437998475,-63.05222562629185,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,14,Weibull_Log-Logistic,500,-796.6096944227645,1.8477742371306116,2.5,0.3652493238811745,12.596999989763583,39.80369543660444,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.7024221471523233
1,14,Weibull_Lomax,500,-798.5732776980739,4.171865302348222,2.5,-75.16279527570445,-63.34600284915173,-34.77220310430607,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.09858817221861564
2,14,Weibull_Inverse-Weibull,500,-797.8768283075021,2.9201689768684025,2.5,5.134711168668506,18.02069887361375,44.93759921422838,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.19782853838395015
3,14,Inverse-Weibull_Log-Logistic,500,-803.417766703268,4.057335967995735,2.5,-31.13270430751199,-21.537348384496795,2.602168064773415,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.0007760504810651333
4,14,Inverse-Weibull_Lomax,500,-804.9409343310342,3.4602583254644426,2.5,-41.76109054691776,-30.63682150163692,-2.944325943786858,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00016919466961527982
5,14,Inverse-Weibull_Inverse-Weibull,500,-804.6971823947658,3.690728300948613,2.5,-41.48123122834005,-28.30082430571199,1.0756366244364037,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.00021589709443037926
0,14,BMA,500,,2.291437854837308,2.5,-6.177992966593873,6.140245938854472,33.422562312488424,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,15,Weibull_Log-Logistic,500,-793.8765567230864,4.044490901163707,2.5,-71.05306068375708,-59.30249805172923,-31.061901063314856,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3287922272571765
1,15,Weibull_Lomax,500,-793.8580960046756,4.350977172458587,2.5,-86.85971754049714,-75.58594211252905,-47.228112251815276,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3349183402237761
2,15,Weibull_Inverse-Weibull,500,-793.8540120077762,4.37878042238539,2.5,-78.9607175711098,-65.89410357528301,-36.982424677451625,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.3362889425496186
3,15,Inverse-Weibull_Log-Logistic,500,-812.3953016452476,1.5476483283866074,2.5,13.363609979538737,34.805310490987246,70.51323882755902,-73.0614361022353,-62.973054718988664,-36.80653433002538,2.98079981552337e-09
4,15,Inverse-Weibull_Lomax,500,-807.3008551790764,0.014978864142556648,2.5,-53.48660327578112,-42.65486300663815,-16.12026540677761,-73.0614361022353,-62.973054718988664,-36.80653433002538,4.862087824392981e-07
5,15,Inverse-Weibull_Inverse-Weibull,500,-813.7361514134972,3.026283525323177,2.5,-40.523408602142275,-24.72354582487616,6.452242218192112,-73.0614361022353,-62.973054718988664,-36.80653433002538,7.798465501162873e-10
0,15,BMA,500,,4.259554676623446,2.5,-79.00624871899278,-66.97279775920995,-38.46726071102764,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,16,Weibull_Log-Logistic,500,-812.4524891248557,4.430244861259511,2.5,-82.81000111943983,-69.5755638566357,-39.958428811864366,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.33060061223640047
1,16,Weibull_Lomax,500,-812.6760879499427,4.753661730528657,2.5,-97.41581957224884,-85.00666300571783,-54.27634585569096,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.26436010616452754
2,16,Weibull_Inverse-Weibull,500,-812.2494713506501,4.716333599844902,2.5,-88.7160246419248,-75.15662583176976,-45.07991241449334,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.40501690682637476
3,16,Inverse-Weibull_Log-Logistic,500,-822.0730125616226,0.16789696879793575,2.5,-538.7785789756207,-376.1977232935898,-164.29328926283299,-73.0614361022353,-62.973054718988664,-36.80653433002538,2.1936301768503054e-05
4,16,Inverse-Weibull_Lomax,500,-825.9856178119355,0.016727622747977625,2.5,-68.500561896717,-57.88886368781172,-29.795037902042594,-73.0614361022353,-62.973054718988664,-36.80653433002538,4.3847066373177226e-07
5,16,Inverse-Weibull_Inverse-Weibull,500,-840.3044840423111,1.294427758071633,2.5,-91.15626269228387,-4.92509957621494,111.42451547782366,-73.0614361022353,-62.973054718988664,-36.80653433002538,2.650549692886118e-13
0,16,BMA,500,,4.631518719786341,2.5,-89.07323220501863,-75.9220763558235,-45.82052531935437,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,17,Weibull_Log-Logistic,500,-804.3522866605035,3.99485875866296,2.5,-74.84425179021137,-65.37673920533412,-40.84617848929984,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.2954565747894013
1,17,Weibull_Lomax,500,-804.5053980845071,4.080764611396576,2.5,-99.23723051620503,-89.18944684014409,-63.54731442016409,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.25351181945573176
2,17,Weibull_Inverse-Weibull,500,-803.9292711595067,4.245745970637964,2.5,-93.24490326846153,-83.88168781616567,-58.65237624636093,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.45103158576979185
3,17,Inverse-Weibull_Log-Logistic,500,-821.1376015667031,2.1629695161361444,2.5,41.869917641010005,49.936429182435326,70.23057080315729,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.516086630611658e-08
4,17,Inverse-Weibull_Lomax,500,-823.0407756114347,4.353384643662847,2.5,-47.077679053100816,-38.81451561390377,-14.529703049428559,-73.0614361022353,-62.973054718988664,-36.80653433002538,2.2604038184502625e-09
5,17,Inverse-Weibull_Inverse-Weibull,500,-822.9148265616866,3.770149816539227,2.5,-7.608315034260638,0.9218326956800019,23.460226489831307,-73.0614361022353,-62.973054718988664,-36.80653433002538,2.5638051145428035e-09
0,17,BMA,500,,4.12979493721908,2.5,-89.32743321978401,-79.75985638226857,-54.6323404653682,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,18,Weibull_Log-Logistic,500,-766.6885058906837,3.122126569852617,2.5,-81.27621852552255,-69.50800676730312,-41.445622366362336,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.5724060675671709
1,18,Weibull_Lomax,500,-767.6906385327173,4.166220190303674,2.5,-72.40630856407411,-62.261844230670434,-35.57609988101373,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.21012781865369654
2,18,Weibull_Inverse-Weibull,500,-767.6563252166873,4.096254798046846,2.5,-63.04667435735291,-51.66359981181518,-24.559370672020467,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.2174631306365218
3,18,Inverse-Weibull_Log-Logistic,500,-779.619135981852,2.350135851086211,2.5,23.398915964288772,33.14250135618853,56.53751486981958,-73.0614361022353,-62.973054718988664,-36.80653433002538,1.3867651929126068e-06
4,18,Inverse-Weibull_Lomax,500,-780.2743355560151,2.8957878033539806,2.5,-25.678581111967404,-14.843137574596199,10.265351135627682,-73.0614361022353,-62.973054718988664,-36.80653433002538,7.202004243897731e-07
5,18,Inverse-Weibull_Inverse-Weibull,500,-780.0782969785437,2.8298307619825973,2.5,-9.177157823355156,2.1000829989606427,27.906965846125807,-73.0614361022353,-62.973054718988664,-36.80653433002538,8.76176993544321e-07
0,18,BMA,500,,3.5533551692507674,2.5,-75.44790157596842,-64.10464137580334,-36.539901364797856,-73.0614361022353,-62.973054718988664,-36.80653433002538,
0,19,Weibull_Log-Logistic,500,-822.699279928014,4.500093500651474,2.5,-86.70816271115267,-70.55656448497568,-37.4869158709954,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.31725852079956934
1,19,Weibull_Lomax,500,-822.4371870977166,4.3209623534466335,2.5,-110.17295743747866,-96.13055941219386,-63.73121062344196,-73.0614361022353,-62.973054718988664,-36.80653433002538,0.4123241429872177
