,sim,model_name,nobs,γ_map,log_marg,Wass_dist,q95,q99,q995,posterior_probability
0,0,Exp_Weibull_continuous,250.0,0.0006102886555730131,-139.32116973306069,125.94803756215809,5.115973777947147,12.562076534550215,16.844683869976507,3.1318923053619724e-07
1,0,Exp_Lognormal_continuous,250.0,0.0041092119550798925,-154.61077426419047,210.50053636842904,8.260369810386692,37.291359689106685,64.75151295148862,7.171598066290114e-14
2,0,Exp_Log-Logistic_continuous,250.0,0.0007715278229427412,-150.2736197042425,641.8489632494021,11.049986170519333,98.03864386981331,246.8376443687248,5.485525446137173e-12
3,0,Exp_Lomax_continuous,250.0,0.11443685438169628,-158.7401877075129,115.67178560530398,4.572849121586842,16.62682294067963,28.308145516575678,1.1540761592317557e-15
4,0,Exp_Burr_continuous,250.0,0.0002517517596849326,-139.71154945112613,128.5967799089,5.460145047209153,18.94572889682422,30.427008113065313,2.1196641879163047e-07
5,0,Exp_Pareto-Tail_continuous,250.0,0.4830594077747156,-172.2863510778175,243.257511651315,5.964518123846574,52.017529839076815,132.20049126516642,1.510812143224433e-21
6,0,Exp_GPD-Tail_continuous,250.0,0.10835994026963826,-159.03015442841607,116.43422994313171,4.772618211745794,18.515648747552405,32.48997373361817,8.635818829110125e-16
7,0,Exp_Inverse-Gamma_continuous,250.0,0.17175205722299441,-161.21598446376817,112.69561177153182,4.507281659016371,20.96925513228598,40.19681867362124,9.705314203375995e-17
8,0,Exp_Inverse-Weibull_continuous,250.0,0.15720857596497842,-159.6775074942112,112.30571528924818,4.699572997424184,23.28369319570811,45.93716269596371,4.520241709972878e-16
9,0,Exp_Exp_continuous,250.0,1.6970793407655866,-195.04402468145233,152.07713276001482,6.176777134214717,14.566132477966676,18.179230920623013,1.9755062127050605e-31
10,0,Exp_Gamma_continuous,250.0,0.0026069471480196335,-158.56273689978443,171.6376406039058,6.0457956863047,12.16505225443143,15.018782306697176,1.3781623337076057e-15
11,0,Gamma_Weibull_continuous,250.0,1.365305710334733,-130.24324263791954,263.18597207260416,8.629590553255184,24.80194254417256,35.33636672159446,0.0027434715717924935
12,0,Gamma_Lognormal_continuous,250.0,1.3478608134733476,-128.5001791098767,135.55698162559915,5.322794294215782,15.057107560778604,21.8857159950403,0.01567845761171242
13,0,Gamma_Log-Logistic_continuous,250.0,1.277524627268828,-127.51809146568371,123.16204981232606,4.93675642587732,17.94427433310375,30.81688291217688,0.04186186576936994
14,0,Gamma_Lomax_continuous,250.0,1.0341248098734617,-127.01444724809622,119.9106453775714,4.728543245846595,15.785807505608318,25.800006397957986,0.06927052598503608
15,0,Gamma_Burr_continuous,250.0,1.246375714387889,-127.95370304830007,144.48795808633034,3.004037552045702,7.545454394630724,10.914202874801049,0.027079140413651
16,0,Gamma_Pareto-Tail_continuous,250.0,1.6474375161427102,-127.95864003881513,123.57064564865003,5.005254166690065,22.274563349355958,42.369425301558294,0.026945780423650482
17,0,Gamma_GPD-Tail_continuous,250.0,0.835781148447904,-127.69920872887351,118.40686951613664,4.807973397191745,17.23502336403726,29.140134216731894,0.034926925096148906
18,0,Gamma_Inverse-Gamma_continuous,250.0,1.3598571466347533,-127.53801966988779,122.43048597789695,4.901219341491014,18.530783307824095,32.36250094573734,0.041035891388005445
19,0,Gamma_Inverse-Weibull_continuous,250.0,1.4594494624632395,-127.76634346253087,122.83146229671203,4.928921981672829,18.98834582902964,33.58965088295918,0.03265909217198713
20,0,Gamma_Exp_continuous,250.0,5.8074881910622675,-140.89902042154608,130.26346935998677,3.2513717940219067,14.946363791068507,21.518314241575354,6.464798195336675e-08
21,0,Gamma_Gamma_continuous,250.0,2.7438483020435327,-141.34568003342116,126.38947284313788,5.650228018794223,14.822465033148546,19.278609642015,4.135929885896506e-08
