,sim,model_name,nobs,log_marg,γ_map,γ_true,cap005,cap01,cap05,cap005_true,cap01_true,cap05_true,posterior_probability
0,1,BMA,500,,2.6023995053082496,1.5,-391.45420405292793,-267.89141599467416,-108.9498792551755,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,2,Weibull_Log-Logistic,500,-360.8708303129106,2.155268305608735,1.5,-186.0417990889226,-118.91242388391746,-29.31575213141086,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2681897903834163
1,2,Weibull_Lomax,500,-360.18173328976474,1.667294146365669,1.5,-100.54408918714003,-68.33609172810749,-15.955779074060613,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.5342115524227087
2,2,Weibull_Inverse-Weibull,500,-361.1762874748429,2.5556651935023518,1.5,-222.44649125705396,-147.36256780846833,-45.179889622051775,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.19759860805141466
3,2,Inverse-Weibull_Log-Logistic,500,-381.5436962617454,0.3549672038479147,1.5,-597.129450958473,-381.27903565015924,-119.66960715013613,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.820529420429788e-10
4,2,Inverse-Weibull_Lomax,500,-376.3894347245588,0.11223521353619127,1.5,-143.1756736363554,-98.87750016483166,-32.18753491215379,-169.54582834941203,-125.42571575259848,-54.56573389358636,4.8842510441526345e-08
5,2,Inverse-Weibull_Inverse-Weibull,500,-384.30115892211205,0.7039115019500857,1.5,-562.8061047372838,-343.3015729981611,-75.00686822644575,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.7896982633775278e-11
0,2,BMA,500,,1.9737046398526075,1.5,-147.56144928167018,-97.51567090493052,-25.313431836772516,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,3,Weibull_Log-Logistic,500,-429.0641443220441,3.0696069580662635,1.5,-378.98351967975873,-259.73794951921855,-100.76187551136051,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.35158713869692815
1,3,Weibull_Lomax,500,-429.01925786870584,2.74373744107093,1.5,-320.28963131045396,-230.26187929514023,-104.90486640796911,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.3677281855840623
2,3,Weibull_Inverse-Weibull,500,-429.28937001907843,3.3998205575869007,1.5,-434.42120422503683,-298.33611255108315,-119.88905652897861,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2806846757083563
3,3,Inverse-Weibull_Log-Logistic,500,-453.82978524094074,0.004323785376478816,1.5,-68248.24556044192,-32335.738518621238,-5820.133183972612,-169.54582834941203,-125.42571575259848,-54.56573389358636,6.17236767285926e-12
4,3,Inverse-Weibull_Lomax,500,-454.15005119769074,0.02295450949656023,1.5,-2931.7792843189873,-1762.2668290084082,-562.1024022494802,-169.54582834941203,-125.42571575259848,-54.56573389358636,4.4808669668092115e-12
5,3,Inverse-Weibull_Inverse-Weibull,500,-472.22790802188126,0.10764925029016592,1.5,-95147.55282253762,-41758.63810444449,-6712.429989394871,-169.54582834941203,-125.42571575259848,-54.56573389358636,6.313186030802312e-20
0,3,BMA,500,,3.042461448907782,1.5,-372.9606315438071,-259.7326807758245,-107.65407667517611,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,4,Weibull_Log-Logistic,500,-354.580953545913,1.6600744328287627,1.5,-561.9408740990845,-357.363343061018,-108.15561297545713,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.1751763691291338
1,4,Weibull_Lomax,500,-353.2238162152483,0.9996082060713023,1.5,-260.0492362765517,-170.61110563990138,-44.859198875634355,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.6805699580284226
2,4,Weibull_Inverse-Weibull,500,-354.7755472779065,1.9829415313731324,1.5,-630.140658092561,-396.8003816428781,-125.31095321547369,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.1441997596420122
3,4,Inverse-Weibull_Log-Logistic,500,-367.5919115560803,0.048952986238337236,1.5,-4855.437542729728,-2700.5768726007805,-712.408687611704,-169.54582834941203,-125.42571575259848,-54.56573389358636,3.9164109162614424e-07
4,4,Inverse-Weibull_Lomax,500,-362.6744176352638,0.042885252786767476,1.5,-518.3383865386093,-330.6640970420453,-106.8531793370193,-169.54582834941203,-125.42571575259848,-54.56573389358636,5.3521555518074356e-05
5,4,Inverse-Weibull_Inverse-Weibull,500,-379.12932387360854,0.0777309368876648,1.5,-58313.01796105161,-26430.88378665113,-4712.89340121356,-169.54582834941203,-125.42571575259848,-54.56573389358636,3.821674965862259e-12
0,4,BMA,500,,1.257051133143767,1.5,-366.3162353340374,-235.9516809752827,-67.5519379870357,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,5,Weibull_Log-Logistic,500,-403.0838257858269,3.005352916890544,1.5,-194.56987765506022,-132.3559782464973,-45.67002919503252,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.3028763717821543
1,5,Weibull_Lomax,500,-402.7713044943566,2.683808217356542,1.5,-151.0415553221869,-109.77678263974461,-46.090923780418,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.4139917308356986
2,5,Weibull_Inverse-Weibull,500,-403.1512713658005,3.3654376882597408,1.5,-217.31704157727262,-148.991653409979,-56.544323296267876,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2831223477307939
3,5,Inverse-Weibull_Log-Logistic,500,-415.6333598276425,2.5323019795407613,1.5,-164.61066878659656,-99.27813679971045,-10.86198519539981,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.0741675027254914e-06
4,5,Inverse-Weibull_Lomax,500,-413.6701512045174,0.596274671327415,1.5,-99.03057381027034,-51.72582518217801,18.33457526830423,-169.54582834941203,-125.42571575259848,-54.56573389358636,7.65037425313596e-06
5,5,Inverse-Weibull_Inverse-Weibull,500,-415.89714482945834,3.1130128114153006,1.5,-194.7439547006398,-125.32306189920864,-32.27828615034174,-169.54582834941203,-125.42571575259848,-54.56573389358636,8.251095972487787e-07
0,5,BMA,500,,2.974165266386656,1.5,-182.98897965696756,-127.7176511998356,-48.92249365028903,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,6,Weibull_Log-Logistic,500,-323.82692933323636,2.104324311590043,1.5,-864.8600619473098,-552.1686147214423,-184.4968913087947,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.19819068306178877
1,6,Weibull_Lomax,500,-322.6473932196121,1.330774154744945,1.5,-466.04500291788867,-317.6817778803595,-113.91385876444606,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.6446875150784354
2,6,Weibull_Inverse-Weibull,500,-324.0615068158276,2.5476523936452713,1.5,-956.3897240107972,-597.2315419353278,-197.08578393826056,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.15674999230762016
3,6,Inverse-Weibull_Log-Logistic,500,-332.6809492532681,0.024676098631226065,1.5,-14182.918123529722,-7164.301249927118,-1655.5144045811644,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.8302919786085588e-05
4,6,Inverse-Weibull_Lomax,500,-330.1847088557368,0.028143711466368616,1.5,-2431.9373841408515,-1427.9748748591157,-411.47429415421595,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.00034350627162851524
5,6,Inverse-Weibull_Inverse-Weibull,500,-343.95126452792454,0.2745073101845452,1.5,-11851.834389455727,-6122.339568197626,-1257.2627799803067,-169.54582834941203,-125.42571575259848,-54.56573389358636,3.607410021538035e-10
0,6,BMA,500,,1.674345814803131,1.5,-623.0114911709193,-408.54948166596444,-141.08580291297653,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,7,Weibull_Log-Logistic,500,-353.14172649163606,2.8356592410384547,1.5,-476.48977307853426,-304.67386741686585,-91.62431237889723,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2871567264339668
1,7,Weibull_Lomax,500,-352.5600676593045,2.2197028473369462,1.5,-341.94536494479337,-229.7778917516976,-78.51970131518074,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.5137244253222697
2,7,Weibull_Inverse-Weibull,500,-353.50800731528903,3.1717444248106736,1.5,-542.1948114444324,-349.70212075114046,-107.41770324497494,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.19908807767597417
3,7,Inverse-Weibull_Log-Logistic,500,-363.7640713787638,1.9957044598324762,1.5,-621.0008327740154,-392.1337566919134,-111.24299667636187,-169.54582834941203,-125.42571575259848,-54.56573389358636,6.996699540828145e-06
4,7,Inverse-Weibull_Lomax,500,-362.81518272206495,1.2387429798615888,1.5,-371.29248791921884,-236.38577321230827,-59.666544842052986,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.8071338960607765e-05
5,7,Inverse-Weibull_Inverse-Weibull,500,-363.9686001113231,2.25078633822688,1.5,-756.2163757844087,-478.70406202190577,-143.65565786126382,-169.54582834941203,-125.42571575259848,-54.56573389358636,5.702529287909137e-06
0,7,BMA,500,,2.5860998792520196,1.5,-420.45281930540784,-275.16293404230555,-88.03628587529165,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,8,Weibull_Log-Logistic,500,-417.2191128608145,2.3749678296925643,1.5,-333.0728830888439,-225.91755113051252,-78.35414105560717,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.3133971676296094
1,8,Weibull_Lomax,500,-416.87223449775627,2.080113474932651,1.5,-213.21845971723752,-153.0445107723473,-64.52800998048413,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.44334562396034594
2,8,Weibull_Inverse-Weibull,500,-417.4724647992,2.7647647696981816,1.5,-396.7458298932916,-266.4439954769832,-99.2285798917351,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2432572083030095
3,8,Inverse-Weibull_Log-Logistic,500,-443.4348275586416,0.5666528428108345,1.5,-634.1103133154562,-410.6501563592224,-126.12222034527214,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.290490568114265e-12
4,8,Inverse-Weibull_Lomax,500,-439.0302127920337,0.12070139379597422,1.5,-328.89968764194145,-231.8124254899182,-96.68763153417338,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.0559776413153873e-10
5,8,Inverse-Weibull_Inverse-Weibull,500,-445.6083095225707,1.4758268592023251,1.5,-430.5501418544657,-251.72547417440234,-37.90757516344071,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.468329794343277e-13
0,8,BMA,500,,2.339066356994416,1.5,-295.42485225878966,-203.4679572980687,-77.3022440653093,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,9,Weibull_Log-Logistic,500,-426.4387187504251,3.393356769250691,1.5,-288.64594200577744,-204.4835420599012,-90.42447106864935,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.30747416077422085
1,9,Weibull_Lomax,500,-426.0401060864806,2.8548643946089625,1.5,-227.10584537594355,-170.47863054109098,-82.96393905208895,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.45806162050790683
2,9,Weibull_Inverse-Weibull,500,-426.71101197359525,3.766886061152899,1.5,-344.04910675869985,-243.62029124342456,-109.2620249288617,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.23418182195619558
3,9,Inverse-Weibull_Log-Logistic,500,-438.9600876594986,0.2727119988635312,1.5,-2667.56081898472,-1598.7049575892352,-506.3448347198593,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.1216237628324758e-06
4,9,Inverse-Weibull_Lomax,500,-433.4356051998358,0.14388752215658254,1.5,-385.4057201524735,-284.57384428584544,-138.46134248610704,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.0002812544802824135
5,9,Inverse-Weibull_Inverse-Weibull,500,-442.9545355524059,3.4203398300609598,1.5,-293.90262012016353,-196.8426790478312,-61.450270514309324,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.065763138425767e-08
0,9,BMA,500,,3.2332504222066074,1.5,-273.46108215844237,-198.09640180396354,-91.43247686040492,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,10,Weibull_Log-Logistic,500,-366.7373007975651,1.2928449766192056,1.5,-1076.9741155895092,-664.7867552816215,-197.2825964504038,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.34276950802624784
1,10,Weibull_Lomax,500,-366.60196938266506,1.239087399920554,1.5,-660.0004132185294,-431.9564484207061,-148.99252607650706,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.3924423501825748
2,10,Weibull_Inverse-Weibull,500,-367.0007892554994,1.6555320508887743,1.5,-1389.9178437418998,-855.754448484882,-260.95536843525593,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.26337260407807583
3,10,Inverse-Weibull_Log-Logistic,500,-372.9847223989362,0.2765317564493995,1.5,-1298.0761497107503,-801.009646754896,-261.488591723933,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.0006634091444462985
4,10,Inverse-Weibull_Lomax,500,-373.0175035046251,0.1736124673397043,1.5,-501.92640627976675,-341.5974063909325,-133.3784067948161,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.0006420144459657732
5,10,Inverse-Weibull_Inverse-Weibull,500,-374.78059700258734,0.403955195065755,1.5,-2867.418689838357,-1679.226460094641,-484.26445839486695,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.00011011412268954378
0,10,BMA,500,,1.3657793918536039,1.5,-995.7314258884219,-623.7045245363527,-195.13435969634185,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,11,Weibull_Log-Logistic,500,-379.5078964736042,3.1912350612642433,1.5,-289.6589644640146,-197.68592482764862,-71.517339057386,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.23720613798157292
1,11,Weibull_Lomax,500,-378.60763521896183,1.9333080292739795,1.5,-212.39063387912032,-149.12443558729285,-58.942612584880706,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.5835853994455468
2,11,Weibull_Inverse-Weibull,500,-379.78827680387843,3.8637755186432186,1.5,-304.3471468658514,-207.6196766475329,-78.84278471231106,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.17920837112805246
3,11,Inverse-Weibull_Log-Logistic,500,-396.9322488134777,0.795937659974438,1.5,-663.4303812098502,-407.2212338141817,-106.73219207752047,-169.54582834941203,-125.42571575259848,-54.56573389358636,6.424300554220933e-09
4,11,Inverse-Weibull_Lomax,500,-394.3662259295746,0.27780117083517974,1.5,-245.1179189326294,-171.07162706430603,-62.98447136764978,-169.54582834941203,-125.42571575259848,-54.56573389358636,8.360561188110254e-08
5,11,Inverse-Weibull_Inverse-Weibull,500,-398.4452668097528,1.9371955775335317,1.5,-454.10218081919305,-277.75059700647023,-57.320537274306105,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.4149154341021876e-09
0,11,BMA,500,,2.577651830969562,1.5,-247.19853904821525,-171.12635944877468,-65.4916929623646,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,12,Weibull_Log-Logistic,500,-468.5381728022139,2.6121708702135784,1.5,-1263.1442834186828,-820.1449036198723,-303.24623881558324,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.22836149412010837
1,12,Weibull_Lomax,500,-467.54035991799674,1.7470316835541813,1.5,-811.8079521140149,-556.5932897105997,-230.13128601489822,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.6193947292878782
2,12,Weibull_Inverse-Weibull,500,-468.9467761952178,3.255771716516794,1.5,-1434.7939214912285,-914.9782172139354,-330.2180134663892,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.15176396937592762
3,12,Inverse-Weibull_Log-Logistic,500,-476.47703293192217,1.298786669024922,1.5,-1702.5385533774627,-1036.4165163569203,-337.837404574502,-169.54582834941203,-125.42571575259848,-54.56573389358636,8.143661789748146e-05
4,12,Inverse-Weibull_Lomax,500,-474.9672786366793,0.7073739299585109,1.5,-813.2365592257943,-549.8074385087906,-206.3874461423025,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.00036855108014192375
5,12,Inverse-Weibull_Inverse-Weibull,500,-477.4816948079833,2.0186395802538413,1.5,-1893.474939190227,-1143.382413435353,-364.2821535256272,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.981951804644769e-05
0,12,BMA,500,,2.173156965670889,1.5,-1009.5279340501934,-671.2223212199385,-262.02150563727406,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,13,Weibull_Log-Logistic,500,-406.39484672712535,2.510184022934872,1.5,-1332.2496067561156,-847.2644390373842,-298.5294361754319,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2479419328554689
1,13,Weibull_Lomax,500,-405.58213151321155,2.0170874341199245,1.5,-852.2735207669065,-569.6692774691336,-223.95431092953356,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.558866033703508
2,13,Weibull_Inverse-Weibull,500,-406.6443566221134,3.071406026165667,1.5,-1524.8985195620699,-962.2983413787513,-322.5986669923491,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.19319203264869667
3,13,Inverse-Weibull_Log-Logistic,500,-426.41058700734493,0.02255025582022449,1.5,-99319.18351389706,-43577.999849156295,-6959.629652894672,-169.54582834941203,-125.42571575259848,-54.56573389358636,5.030653759715579e-10
4,13,Inverse-Weibull_Lomax,500,-426.9731309269452,0.11306413626443429,1.5,-4172.062839739448,-2408.126827593056,-665.1937376074918,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.866254221949828e-10
5,13,Inverse-Weibull_Inverse-Weibull,500,-431.6621913432723,2.1503826980679634,1.5,-1643.24482479491,-984.6073431270675,-309.61908357201725,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.635613014044185e-12
0,13,BMA,500,,2.343032705742997,1.5,-1101.2255604679522,-714.3495874773901,-261.50191879821864,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,14,Weibull_Log-Logistic,500,-399.6826512664354,1.5870550530446568,1.5,-1153.5943132980565,-716.5875802015242,-238.6001210908749,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.25086969824534516
1,14,Weibull_Lomax,500,-398.84569222072014,0.9969830974939914,1.5,-547.5516949735469,-363.21158404076505,-128.4209914100528,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.579341850985369
2,14,Weibull_Inverse-Weibull,500,-400.07303718407826,2.055827687219149,1.5,-1380.565123085958,-855.7647162933963,-282.49899525729404,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.16978751715682527
3,14,Inverse-Weibull_Log-Logistic,500,-414.5891080693199,0.15850604458138423,1.5,-2130.644746280689,-1260.491073845626,-377.03606824260794,-169.54582834941203,-125.42571575259848,-54.56573389358636,8.426675559463139e-08
4,14,Inverse-Weibull_Lomax,500,-412.28478288226904,0.08096255398407685,1.5,-687.471090202018,-455.1062084230115,-159.760902131352,-169.54582834941203,-125.42571575259848,-54.56573389358636,8.441351532606331e-07
5,14,Inverse-Weibull_Inverse-Weibull,500,-417.3724097460619,0.2639905177510375,1.5,-5265.909880448481,-2909.044298545641,-743.53957159639,-169.54582834941203,-125.42571575259848,-54.56573389358636,5.210551749524089e-09
0,14,BMA,500,,1.3247920171502208,1.5,-841.0249815721822,-535.492453405262,-182.2221687579317,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,15,Weibull_Log-Logistic,500,-433.875821041491,2.8880370527390613,1.5,-519.2404416266696,-348.8312580116433,-135.10797845343825,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.26453736980326015
1,15,Weibull_Lomax,500,-433.11348011846746,1.9866598815727963,1.5,-362.1253116783247,-255.41173093322408,-111.99467290775883,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.5669796707579539
2,15,Weibull_Inverse-Weibull,500,-434.3269934442343,3.3865637582585224,1.5,-632.33308201554,-411.6471973106677,-158.85191713372015,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.16847883326152055
3,15,Inverse-Weibull_Log-Logistic,500,-447.1299914887024,1.2951297476539638,1.5,-667.3904171980146,-430.9614792419884,-130.6089841196213,-169.54582834941203,-125.42571575259848,-54.56573389358636,4.637393444692334e-07
4,15,Inverse-Weibull_Lomax,500,-445.1006299157506,0.4013188585412882,1.5,-372.20384558011216,-253.6826442217607,-91.66306908111896,-169.54582834941203,-125.42571575259848,-54.56573389358636,3.5286978812980082e-06
5,15,Inverse-Weibull_Inverse-Weibull,500,-448.3734162120588,2.340110624871705,1.5,-676.9420833422776,-427.35734283090517,-134.40137406660472,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.3374003969265353e-07
0,15,BMA,500,,2.4609561318473903,1.5,-449.2126440269169,-306.4471543080683,-126.00339968608628,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,16,Weibull_Log-Logistic,500,-405.27695846538427,1.4246959415608358,1.5,-1718.476159002471,-1047.4572409985776,-335.528943605749,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.23442176390783412
1,16,Weibull_Lomax,500,-404.3946904934754,1.1230390511681776,1.5,-832.2633969869718,-545.1870707356819,-197.54304557503067,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.5664506001077095
2,16,Weibull_Inverse-Weibull,500,-405.44028430306565,1.6052077974886243,1.5,-2167.738834671154,-1322.846877624165,-403.4979692608904,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.1990977808591443
3,16,Inverse-Weibull_Log-Logistic,500,-417.93450457065137,0.07042319723294398,1.5,-6722.2772760072285,-3758.7019761067168,-1008.877901177464,-169.54582834941203,-125.42571575259848,-54.56573389358636,7.46269172020046e-07
4,16,Inverse-Weibull_Lomax,500,-414.2708535588178,0.05730303237985252,1.5,-1341.3704801341123,-857.9563438184365,-294.6734180140106,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.910709876892779e-05
5,16,Inverse-Weibull_Inverse-Weibull,500,-423.98577194636306,0.23537362711323248,1.5,-9401.143807086833,-5079.722618398013,-1237.4397558422017,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.7573710659382565e-09
0,16,BMA,500,,1.2897209113227337,1.5,-1305.9203811157302,-817.7719817439386,-270.89854593368665,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,17,Weibull_Log-Logistic,500,-395.8472865717374,2.5599056261218722,1.5,-845.6220255060471,-535.9419441582781,-177.59786179383792,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.26489662138260295
1,17,Weibull_Lomax,500,-395.1731793274658,1.887693526200321,1.5,-495.1966756130815,-337.8908366145023,-129.65879300413718,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.519801436702344
2,17,Weibull_Inverse-Weibull,500,-396.0569267449031,3.087682980196609,1.5,-941.0032713248952,-578.3620076631435,-193.1474457483413,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.21479830439348216
3,17,Inverse-Weibull_Log-Logistic,500,-403.52827279635335,1.9289541438600453,1.5,-826.0799716529009,-532.8714593837606,-168.28852054985126,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.00012225495952580432
4,17,Inverse-Weibull_Lomax,500,-402.6628665006732,1.3125496088821078,1.5,-475.94632749489847,-310.8346187933318,-106.10830652517653,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.0002904742673827572
5,17,Inverse-Weibull_Inverse-Weibull,500,-403.8245302451727,2.2711987822691606,1.5,-1032.462509392731,-634.249287213033,-206.54735680652567,-169.54582834941203,-125.42571575259848,-54.56573389358636,9.090829466232486e-05
0,17,BMA,500,,2.3233887839464504,1.5,-683.8653700068006,-442.0496253151421,-155.99981699012415,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,18,Weibull_Log-Logistic,500,-329.9265360650819,2.6797538592715244,1.5,-733.9547215676508,-464.6260286122313,-148.278354251893,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2831295362010588
1,18,Weibull_Lomax,500,-329.3473531575114,2.039503302107416,1.5,-595.9228042591076,-399.7617315927924,-142.8954492078997,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.5052672138059991
2,18,Weibull_Inverse-Weibull,500,-330.21772854296785,3.0226395975910028,1.5,-811.1800379378324,-505.1246282995927,-151.5764703848029,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.2116030343956043
3,18,Inverse-Weibull_Log-Logistic,500,-344.20052538080506,0.007727627578848335,1.5,-52173.1268460857,-24290.547965077094,-4421.617565335828,-169.54582834941203,-125.42571575259848,-54.56573389358636,1.7900715198253532e-07
4,18,Inverse-Weibull_Lomax,500,-345.7887408906903,0.015027887341995996,1.5,-17812.490802858218,-9176.004491928257,-1899.7884621503426,-169.54582834941203,-125.42571575259848,-54.56573389358636,3.656934241169626e-08
5,18,Inverse-Weibull_Inverse-Weibull,500,-353.2586742674182,2.3042990226630273,1.5,-920.1997379768383,-581.0567896530384,-172.04221773351753,-169.54582834941203,-125.42571575259848,-54.56573389358636,2.0843291640667178e-11
0,18,BMA,500,,2.4288113310279473,1.5,-680.5626631033722,-440.4264361465911,-146.2572692099949,-169.54582834941203,-125.42571575259848,-54.56573389358636,
0,19,Weibull_Log-Logistic,500,-413.52959782747575,2.9144668609527824,1.5,-255.1461351312452,-172.15030789111918,-58.33283070164096,-169.54582834941203,-125.42571575259848,-54.56573389358636,0.29218866224147266
