,sim,model_name,nobs,log_marg,γ_map,γ_true,cap005,cap01,cap05,cap005_true,cap01_true,cap05_true,posterior_probability
4,3,Inverse-Weibull_Lomax,1000,-1618.2610459508937,1.0915133422098697,2.5,4.009547139265895,14.846790383125503,41.612912058396994,-73.25996487903147,-63.237771686255435,-36.41477555206036,5.7861824719558376e-08
5,3,Inverse-Weibull_Inverse-Weibull,1000,-1618.9282538009961,2.8622231503665008,2.5,-82.59860343737991,-52.40081450504944,-4.547776711088677,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.9691178626671342e-08
0,3,BMA,1000,,3.1510468099504934,2.5,-116.15975414633196,-86.43940178850387,-38.3882145076123,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,4,Weibull_Log-Logistic,1000,-1617.8666173791185,4.316888642842868,2.5,-86.05730956485093,-74.46983570748108,-46.10474141847937,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.1255284146124943
1,4,Weibull_Lomax,1000,-1616.0497101030467,4.083486857651644,2.5,-118.43499972960154,-105.07646119376693,-74.84309510007022,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.772351239708585
2,4,Weibull_Inverse-Weibull,1000,-1618.072997546097,4.495622199256706,2.5,-88.67384939786724,-76.72319648483688,-48.087016090829096,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.102120345661242
3,4,Inverse-Weibull_Log-Logistic,1000,-1646.6593556286525,0.7465694781981297,2.5,-158.0274333394404,-104.84631048318289,-29.569090669399326,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.928390961934882e-14
4,4,Inverse-Weibull_Lomax,1000,-1640.5524295633006,0.016801851209316494,2.5,-62.72991975094719,-52.594757254488634,-26.821530694080405,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.763676770240927e-11
5,4,Inverse-Weibull_Inverse-Weibull,1000,-1649.3135294041294,3.353479075788516,2.5,-57.65769336444969,-45.51525209907427,-16.506388490018626,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.763895879902432e-15
0,4,BMA,1000,,4.154872817186491,2.5,-111.33146065427191,-98.3390148262087,-68.50327508603489,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,5,Weibull_Log-Logistic,1000,-1620.0581914740535,4.728178190106985,2.5,-78.77754787274002,-67.34942396722631,-39.27775070603995,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.00046753088439140344
1,5,Weibull_Lomax,1000,-1612.391053241542,4.324638997715805,2.5,,,,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.9990934950872128
2,5,Weibull_Inverse-Weibull,1000,-1620.1212169563441,4.835923215311773,2.5,-82.46365758183155,-71.0453848950393,-42.71523498949274,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.00043897388644473435
3,5,Inverse-Weibull_Log-Logistic,1000,-1637.0750776978139,3.441086280497715,2.5,-48.64271205287426,-36.75501186867421,-8.616256905621048,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.903139042658775e-11
4,5,Inverse-Weibull_Lomax,1000,-1635.4487765195877,0.5788882000359288,2.5,-23.74990655787253,-14.522714631692779,10.519998316719544,-73.25996487903147,-63.237771686255435,-36.41477555206036,9.677521536161949e-11
5,5,Inverse-Weibull_Inverse-Weibull,1000,-1636.7575305677074,4.1092356252292035,2.5,-71.17294777762521,-60.567450531342644,-34.16579879603647,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.614444850544337e-11
0,5,BMA,1000,,4.325052104786445,2.5,,,,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,6,Weibull_Log-Logistic,1000,-1608.6728441590737,4.290509315182768,2.5,-51.82077883020218,-41.12093723682494,-14.436255515167597,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3888681090344942
1,6,Weibull_Lomax,1000,-1608.9642966597128,5.098071720170419,2.5,-80.30760397993691,-69.31352544153104,-42.019732939168335,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.2905535027879563
2,6,Weibull_Inverse-Weibull,1000,-1608.8659628950102,5.175138994826583,2.5,-73.4421588626402,-62.01722133333713,-34.438600481169935,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3205766799843383
3,6,Inverse-Weibull_Log-Logistic,1000,-1625.5185145425344,2.287333736608465,2.5,-38.75158140729436,-25.27323494810491,3.9863567551240977,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.878540820774607e-08
4,6,Inverse-Weibull_Lomax,1000,-1621.0241316963152,4.1104822059962185,2.5,-69.67898598757219,-60.71657861208707,-36.21305617189811,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.6815365298826742e-06
5,6,Inverse-Weibull_Inverse-Weibull,1000,-1626.3883751200829,2.7648850926947133,2.5,-47.72743255111599,-32.254609233532776,-0.5339233784888746,-73.25996487903147,-63.237771686255435,-36.41477555206036,7.871273227594721e-09
0,6,BMA,1000,,4.808740694026383,2.5,-67.02906563974193,-56.01128645532208,-28.863053003866458,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,7,Weibull_Log-Logistic,1000,-1672.385781348543,3.1602035577069905,2.5,-174.86878392989112,-136.43315490556918,-76.09038897235678,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.25467457999969734
1,7,Weibull_Lomax,1000,-1671.4760502967495,2.676641067692102,2.5,-145.61054954249187,-126.98619358835771,-87.83332273129582,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.6325236587917898
2,7,Weibull_Inverse-Weibull,1000,-1673.200295512805,3.9983150193502497,2.5,-186.47083215188212,-144.49445092914212,-82.18686042295997,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.1127837658628505
3,7,Inverse-Weibull_Log-Logistic,1000,-1694.116790675677,0.19566207776960473,2.5,-746.3600085655747,-523.9412379760196,-229.4363318716673,-73.25996487903147,-63.237771686255435,-36.41477555206036,9.296685977350888e-11
4,7,Inverse-Weibull_Lomax,1000,-1681.943415216876,0.003532415566790779,2.5,-78.91721015125133,-67.90546649046516,-40.06595105413824,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.7995252695322152e-05
5,7,Inverse-Weibull_Inverse-Weibull,1000,-1712.670511066585,0.8790513967133471,2.5,-564.5549424055171,-391.9814608689556,-158.59482443053957,-73.25996487903147,-63.237771686255435,-36.41477555206036,8.138601368304032e-19
0,7,BMA,1000,,2.948807403754766,2.5,-157.66905453589717,-131.3656785549716,-84.20500715257744,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,8,Weibull_Log-Logistic,1000,-1668.024853143901,3.8475927899919014,2.5,-97.84227751058336,-84.08107475125044,-53.80217760664936,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.34807532372666533
1,8,Weibull_Lomax,1000,-1668.0700785063812,4.157664716842638,2.5,-109.91066780795444,-98.01869249381829,-69.04809482512806,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.332684149996944
2,8,Weibull_Inverse-Weibull,1000,-1668.11132724158,4.2996942224008015,2.5,-111.32604924963381,-97.04206153869835,-65.29713442297715,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.31924052200785286
3,8,Inverse-Weibull_Log-Logistic,1000,-1688.6085662536693,0.8858431185285522,2.5,-165.72367882785392,-130.97518208856337,-76.69871936165679,-73.25996487903147,-63.237771686255435,-36.41477555206036,4.0020288500098233e-10
4,8,Inverse-Weibull_Lomax,1000,-1686.340014453109,0.021112582149062226,2.5,-79.8468027874478,-69.64389375845077,-43.127173008192315,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.868118265941975e-09
5,8,Inverse-Weibull_Inverse-Weibull,1000,-1696.129557471369,2.4218782443365297,2.5,-11.23608436639185,6.629941469199551,39.641380474125995,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.16748065871095e-13
0,8,BMA,1000,,4.095077886709982,2.5,-106.16180596464378,-92.85557141358349,-62.54390859975577,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,9,Weibull_Log-Logistic,1000,-1585.134375869262,3.696459408670657,2.5,-48.21684302755079,-37.609433351547175,-11.379501986641356,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.39549890646108177
1,9,Weibull_Lomax,1000,-1585.3182174073972,4.0977076678266044,2.5,-77.5585268899973,-67.06369511816031,-40.92859490003225,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3290818434503869
2,9,Weibull_Inverse-Weibull,1000,-1585.4962294821767,4.465984051879668,2.5,-68.3861605856399,-57.37933713138728,-30.794576486650776,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.27541922993699125
3,9,Inverse-Weibull_Log-Logistic,1000,-1612.115127938959,1.2518323111034515,2.5,-74.93373893471211,-58.50965202674408,-24.27302089901613,-73.25996487903147,-63.237771686255435,-36.41477555206036,7.577981584708647e-13
4,9,Inverse-Weibull_Lomax,1000,-1601.926792964463,0.010705520034425426,2.5,-50.092245302545294,-40.734284072232605,-15.463917445816863,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.015074952586172e-08
5,9,Inverse-Weibull_Inverse-Weibull,1000,-1615.253547659478,1.5738620095144846,2.5,-42.728545145903084,-18.322579120249713,22.72687840745027,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.28514980937822e-14
0,9,BMA,1000,,4.0404447358524935,2.5,-63.427676390957515,-52.74730784912974,-26.45085690514139,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,10,Weibull_Log-Logistic,1000,-1620.824853138866,3.197378872946627,2.5,-71.94155821826475,-58.5699820200827,-28.380680855273038,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.4310758318926347
1,10,Weibull_Lomax,1000,-1621.512083110114,3.6282219174548027,2.5,-99.70576537026649,-87.0325516020303,-56.6744933792727,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.2168170797172217
2,10,Weibull_Inverse-Weibull,1000,-1621.0272017998586,3.648899597565096,2.5,-95.05310558109349,-79.76190674625221,-48.17326401258771,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3521070883866729
3,10,Inverse-Weibull_Log-Logistic,1000,-1655.80013810055,0.7285964524076587,2.5,-159.53293349842784,-120.47472507739457,-61.63012057421795,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.7859955161453924e-16
4,10,Inverse-Weibull_Lomax,1000,-1646.3700777034353,0.006845208008659814,2.5,-63.94439844620821,-53.68915146669906,-27.409246757333626,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.4705923695358983e-12
5,10,Inverse-Weibull_Inverse-Weibull,1000,-1661.6609450781382,2.838926576327224,2.5,24.830652928718113,33.97777514728898,56.18973384059809,-73.25996487903147,-63.237771686255435,-36.41477555206036,7.93714443263101e-19
0,10,BMA,1000,,3.449776651353943,2.5,-86.09905218363436,-72.20298015071296,-41.48437148796301,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,11,Weibull_Log-Logistic,1000,-1617.4287890705305,3.2916912136595355,2.5,-103.13649269600403,-81.21659166397104,-41.65820466323929,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3316869011487066
1,11,Weibull_Lomax,1000,-1617.4151380527076,3.415168345072955,2.5,-109.2523534961788,-90.6976936115492,-55.39061059396815,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.33624581103198226
2,11,Weibull_Inverse-Weibull,1000,-1617.4276630971526,3.44058792697228,2.5,-119.54670226755648,-94.56347428687465,-50.74413652838226,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3320605821071035
3,11,Inverse-Weibull_Log-Logistic,1000,-1628.265140143719,0.46966200660977153,2.5,-295.58316318893674,-211.60788237131587,-96.01064722112842,-73.25996487903147,-63.237771686255435,-36.41477555206036,6.5247044744541896e-06
4,11,Inverse-Weibull_Lomax,1000,-1632.067496295367,0.8119035861393321,2.5,-63.65431648587312,-53.551443214566774,-26.850750343174084,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.4561916986342256e-07
5,11,Inverse-Weibull_Inverse-Weibull,1000,-1633.4821023836032,3.0995571075460284,2.5,-68.97652741803145,-49.35976537419482,-14.343699258517006,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.538856339519257e-08
0,11,BMA,1000,,3.382633830341448,2.5,-110.64335771316502,-88.83739169958255,-49.29309996771731,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,12,Weibull_Log-Logistic,1000,-1595.5080548681688,5.0533970646840025,2.5,-54.41039295229033,-43.32990000218072,-17.079165045346056,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3102484910201782
1,12,Weibull_Lomax,1000,-1595.5026071716518,5.40788567496397,2.5,-68.45200572358563,-57.80085267183631,-30.709323431648777,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3119432426991963
2,12,Weibull_Inverse-Weibull,1000,-1595.3111240292621,5.65276682814957,2.5,-64.47818357767349,-52.49297885871422,-25.002677906162884,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.37777712269543584
3,12,Inverse-Weibull_Log-Logistic,1000,-1620.8925496623474,3.370374412858805,2.5,-44.67135458768065,-31.793946824765168,-2.5769375389195726,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.933348499498316e-12
4,12,Inverse-Weibull_Lomax,1000,-1604.7145779318432,0.015015941238237114,2.5,-52.15823034717258,-41.84041307219766,-16.002285816237983,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.114350684856644e-05
5,12,Inverse-Weibull_Inverse-Weibull,1000,-1617.6457860594103,4.3825671773104835,2.5,-66.52037891068113,-56.77830951274059,-30.780376305773387,-73.25996487903147,-63.237771686255435,-36.41477555206036,7.540761058217413e-11
0,12,BMA,1000,,5.390248663034786,2.5,-62.593890007895055,-51.30557108148615,-24.32428920426762,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,13,Weibull_Log-Logistic,1000,-1721.221925450779,2.5007929192557588,2.5,-107.23457629139143,-87.04125914246455,-49.44003182215882,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.39283708252599236
1,13,Weibull_Lomax,1000,-1721.1359892098255,3.1006246536722335,2.5,-139.9433453965674,-125.11509709591859,-91.2441263177499,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.42808904311039553
2,13,Weibull_Inverse-Weibull,1000,-1722.0075220049323,2.9526362341665298,2.5,-136.68360805393456,-111.29222293224693,-66.60413920958763,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.17907387379848325
3,13,Inverse-Weibull_Log-Logistic,1000,-1752.4378912864374,0.63955350274966,2.5,-274.0069906307961,-213.70321796146214,-123.38625398206777,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.0896593940840993e-14
4,13,Inverse-Weibull_Lomax,1000,-1741.5815515553088,0.020387464360311046,2.5,-103.03117488363337,-92.04791154474576,-63.05925199016726,-73.25996487903147,-63.237771686255435,-36.41477555206036,5.651180854227798e-10
5,13,Inverse-Weibull_Inverse-Weibull,1000,-1760.0556054531598,1.5899251067524691,2.5,-174.39032868995167,-138.520756161929,-84.03408290315642,-73.25996487903147,-63.237771686255435,-36.41477555206036,5.357467436167931e-18
0,13,BMA,1000,,2.8384876438186337,2.5,-126.51039415390467,-107.68296603151276,-70.40954984073028,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,14,Weibull_Log-Logistic,1000,-1630.4616143355338,4.479156338679444,2.5,-83.55167966738058,-72.80531610680599,-45.84882850339672,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3332012036772555
1,14,Weibull_Lomax,1000,-1630.4762072569233,4.651822022475933,2.5,-94.59682531407925,-84.2102191312022,-57.478140972988655,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3283741309132667
2,14,Weibull_Inverse-Weibull,1000,-1630.4460593506265,4.8181294405974215,2.5,-90.32873542367594,-80.05555684395829,-53.16211876420804,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.338424663469809
3,14,Inverse-Weibull_Log-Logistic,1000,-1651.4824047510751,3.3068842373935325,2.5,-53.81916421168523,-43.147943177943546,-16.885168682517328,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.474533165376851e-10
4,14,Inverse-Weibull_Lomax,1000,-1651.4421500159015,3.4549351972838793,2.5,-68.55311387100758,-58.85178112022027,-33.26631956263031,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.576176938923603e-10
5,14,Inverse-Weibull_Inverse-Weibull,1000,-1649.7249868076933,4.085108481675333,2.5,-76.07718538926133,-66.88867840431287,-42.303623072022226,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.4345979110194612e-09
0,14,BMA,1000,,4.65057213935733,2.5,-89.4721425616219,-79.00405148771657,-52.14259165859532,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,15,Weibull_Log-Logistic,1000,-1592.5480891314328,3.6861116920369894,2.5,-38.034477412833475,-27.362364557809254,-1.796300076209461,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.36486036441338837
1,15,Weibull_Lomax,1000,-1592.7248040070283,4.472834579720618,2.5,-76.30285884807905,-65.24216729924024,-38.88487877357866,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.30575980463411145
2,15,Weibull_Inverse-Weibull,1000,-1592.6503922636628,4.425354681779324,2.5,-70.34163236881412,-58.99102465850594,-31.205020067746727,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3293798305206892
3,15,Inverse-Weibull_Log-Logistic,1000,-1622.7550928026737,1.591876759494194,2.5,-33.316925762744695,-19.976380321006662,8.284913963013807,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.7758224143686515e-14
4,15,Inverse-Weibull_Lomax,1000,-1613.1029674815804,0.009383252533565988,2.5,-52.15528261420986,-42.824686072222654,-17.116835991515465,-73.25996487903147,-63.237771686255435,-36.41477555206036,4.317739571369557e-10
5,15,Inverse-Weibull_Inverse-Weibull,1000,-1623.8513215664657,2.3691951351242424,2.5,15.922835971786311,29.5359068994767,56.384732927197355,-73.25996487903147,-63.237771686255435,-36.41477555206036,9.27482182467326e-15
0,15,BMA,1000,,4.170151657563672,2.5,-60.37673547424073,-49.362328353847325,-22.823135866131075,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,16,Weibull_Log-Logistic,1000,-1683.9520114457046,3.6218896094247306,2.5,-112.04852249152678,-98.37788001654353,-66.39820013305548,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.38367765331101006
1,16,Weibull_Lomax,1000,-1684.124083583266,3.8723562069052733,2.5,-122.980842655437,-110.10257242825844,-80.50480073106814,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3230252902008338
2,16,Weibull_Inverse-Weibull,1000,-1684.220628261167,3.8639102441706195,2.5,-124.60660337575932,-108.5922452315885,-75.05822202903313,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.29329705648781373
3,16,Inverse-Weibull_Log-Logistic,1000,-1722.6387611172854,0.43076943827626285,2.5,-338.62993429349405,-252.67200800454506,-133.77734457921682,-73.25996487903147,-63.237771686255435,-36.41477555206036,6.060725296946154e-18
4,16,Inverse-Weibull_Lomax,1000,-1711.6964887563213,0.004415090790137156,2.5,-87.18800254002957,-77.21701799009048,-50.13280871389352,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.425256552944379e-13
5,16,Inverse-Weibull_Inverse-Weibull,1000,-1732.4025692420248,3.239651984812972,2.5,-74.87270908809377,-58.75362130602807,-25.852898019733775,-73.25996487903147,-63.237771686255435,-36.41477555206036,3.484629501146623e-22
0,16,BMA,1000,,3.7737805945405407,2.5,-119.2631865435151,-105.16109543681023,-73.49494781618047,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,17,Weibull_Log-Logistic,1000,-1609.9223495055785,4.31914060812909,2.5,-69.20636265177613,-53.08328733351169,-20.861766257274024,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.3675100592523001
1,17,Weibull_Lomax,1000,-1609.8087186946354,4.121225366066463,2.5,-87.64746335345856,-74.3771983571799,-43.59847670656682,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.41173564346603964
2,17,Weibull_Inverse-Weibull,1000,-1610.433116156962,5.0325048103715595,2.5,-81.28277487692941,-64.97150686463463,-31.59490366725035,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.220519039701113
3,17,Inverse-Weibull_Log-Logistic,1000,-1625.739174271871,1.4922645616416197,2.5,-95.22198390922586,-62.78894174135492,-11.677221132435506,-73.25996487903147,-63.237771686255435,-36.41477555206036,4.967175601186351e-08
4,17,Inverse-Weibull_Lomax,1000,-1617.2764169692368,0.025733461103169583,2.5,-57.422426075083855,-47.1946062684871,-21.45749749777565,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.000235200538536342
5,17,Inverse-Weibull_Inverse-Weibull,1000,-1627.6471584406129,2.291349184665765,2.5,-85.85210654512794,-52.04954006556825,-0.000278669486881058,-73.25996487903147,-63.237771686255435,-36.41477555206036,7.370255058902719e-09
0,17,BMA,1000,,4.3939522703879845,2.5,-79.45952976902703,-64.47094369902973,-32.590281025384314,-73.25996487903147,-63.237771686255435,-36.41477555206036,
0,18,Weibull_Log-Logistic,1000,-1637.7887323655955,4.165257702960627,2.5,-102.26091446976238,-84.62156590743572,-49.85906602225237,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.360409829770745
1,18,Weibull_Lomax,1000,-1637.981863080035,4.347381495352465,2.5,-110.74118685893926,-95.0575588617865,-61.57265956410189,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.29711256850725776
2,18,Weibull_Inverse-Weibull,1000,-1637.8397682417879,4.477651683663253,2.5,-111.07629358989405,-92.93628608277261,-55.949130985767944,-73.25996487903147,-63.237771686255435,-36.41477555206036,0.34247748687275525
3,18,Inverse-Weibull_Log-Logistic,1000,-1672.5228972391087,0.11096858402078398,2.5,-1036.0083958618002,-700.838527432336,-296.3205035021716,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.964425150936377e-16
4,18,Inverse-Weibull_Lomax,1000,-1652.7478643962252,0.013544594370289193,2.5,-68.77508547900533,-58.08489912437452,-31.28623258718256,-73.25996487903147,-63.237771686255435,-36.41477555206036,1.1484924178293885e-07
5,18,Inverse-Weibull_Inverse-Weibull,1000,-1679.503580768281,3.048307256474618,2.5,-64.98270583045485,-44.26212453515288,-6.672869723673699,-73.25996487903147,-63.237771686255435,-36.41477555206036,2.755929811206274e-19
0,18,BMA,1000,,4.3263563993085565,2.5,-107.79957502202336,-90.56983200101023,-55.42502989644218,-73.25996487903147,-63.237771686255435,-36.41477555206036,
