,sim,model_name,nobs,γ_map,log_marg,Wass_dist,q95,q99,q995,posterior_probability
0,0,Exp_Weibull_continuous,500.0,0.0007343451766630962,-306.3561755955148,97.1026692086768,4.820415000494904,11.244357978057451,14.826112959553939,6.447998390357908e-06
1,0,Exp_Lognormal_continuous,500.0,0.010204686126636373,-325.94659513321983,254.9957002910979,6.882121539319996,27.683255865440515,46.08120960369888,2.00176834381419e-14
2,0,Exp_Log-Logistic_continuous,500.0,0.0006495745540995075,-323.3326970516344,1383.7422916333337,9.519289534409836,75.01607157678336,179.62999621090603,2.732847075062356e-13
3,0,Exp_Lomax_continuous,500.0,0.09225959482877308,-328.7990447737733,83.1217495692133,4.548808618665134,17.16797086714905,29.709382687315156,1.1550763136991882e-15
4,0,Exp_Burr_continuous,500.0,0.00040447825139238705,-307.7251553569817,86.49144106671669,5.207251518868361,16.302151806257825,25.012959525838596,1.6401537609254296e-06
5,0,Exp_Pareto-Tail_continuous,500.0,0.43888549488062656,-360.47334705072956,1399.5011530399775,6.957207432378709,69.13874628367012,185.87862555818901,2.0259838597160308e-29
6,0,Exp_GPD-Tail_continuous,500.0,0.0937502599064753,-329.0659465633077,83.36422944182893,4.58899123145784,17.438244270806535,30.268383710563285,8.844976915515737e-16
7,0,Exp_Inverse-Gamma_continuous,500.0,0.18562860589062988,-334.983397190767,182.17191267052837,4.832784128439016,22.891499185107023,44.21985906333248,2.3811159783383162e-18
8,0,Exp_Inverse-Weibull_continuous,500.0,0.14707573037297383,-334.3695952661998,303.0068293255447,5.153101056976084,28.165363374910157,57.922671459209596,4.398973423288459e-18
9,0,Exp_Exp_continuous,500.0,1.0281829785457546,-374.8857557244834,144.6267841245343,5.595062901875281,10.541138095732094,12.671296900634843,1.115337805307216e-35
10,0,Exp_Gamma_continuous,500.0,0.00596952773535467,-326.184443184084,155.0980354092596,5.239157729874933,10.288136564895467,12.629138979036725,1.5780389589804206e-14
11,0,Gamma_Weibull_continuous,500.0,0.9358293032426577,-298.18373659571785,221.1668907169658,6.608735958479883,17.256665074683042,23.76420056293682,0.022838631733060836
12,0,Gamma_Lognormal_continuous,500.0,1.0551427386067478,-297.2384158112063,88.69982365524504,5.123327895262264,14.310118245930425,20.68602995564106,0.05877838944451264
13,0,Gamma_Log-Logistic_continuous,500.0,1.3190692910895039,-298.28680587603094,88.22959472416636,5.036066141883566,16.60755586385676,27.183873640979073,0.02060191836700701
14,0,Gamma_Lomax_continuous,500.0,0.9691976650289417,-297.39907438751686,100.39264478752101,5.181798456987963,16.380507616986506,25.95198154153877,0.050054663817449704
15,0,Gamma_Burr_continuous,500.0,0.9201097093743241,-298.5139894775103,107.55659258603146,4.0789522870454675,11.022252266457144,16.262004720601908,0.01641508279153974
16,0,Gamma_Pareto-Tail_continuous,500.0,1.6587862692194375,-300.91687691749695,177.53991608998695,4.83339519519177,22.701079416265202,44.19493606633296,0.001484849105458177
17,0,Gamma_GPD-Tail_continuous,500.0,1.031804069452184,-297.8658433838688,97.88779406068441,5.146566905978034,15.766357108759621,24.588135971725933,0.03138552151206558
18,0,Gamma_Inverse-Gamma_continuous,500.0,1.2752871897860447,-298.59932606683043,89.30948465518358,5.013585990809588,17.670655694246307,29.68770829170353,0.015072381137087554
19,0,Gamma_Inverse-Weibull_continuous,500.0,1.5355658140779969,-298.89924562679346,76.1343856056954,4.749194459918726,16.101760280662347,26.765423655206178,0.011166792796512327
20,0,Gamma_Exp_continuous,500.0,2.720979126509199,-307.3828199599029,94.09229942985583,5.822101201147234,12.922223646683051,15.980081258248902,2.3097178891851594e-06
21,0,Gamma_Gamma_continuous,500.0,1.891894855032421,-305.5005141392119,93.0400795294098,5.597495800202523,12.744101951511766,16.14754054912737,1.517169031299837e-05
22,0,Weibull_Weibull_continuous,500.0,1.0834576557192306,-297.84292068052616,271.21269211463044,6.947889374941951,17.827539267045722,24.468041459613232,0.0321132716450444
23,0,Weibull_Lognormal_continuous,500.0,1.3768863082126477,-297.1242905237865,130.25931508531136,5.453042462022495,14.852300722623113,21.330718169565444,0.06588425881893133
24,0,Weibull_Log-Logistic_continuous,500.0,1.972582858211353,-297.68181172777963,100.22275216824984,5.081285081587339,16.324950280477424,26.487185067480823,0.03772708774678364
25,0,Weibull_Lomax_continuous,500.0,1.383644602733684,-296.9360244811816,116.52913225412836,5.226646493383669,16.501798683066227,26.255084861759315,0.07953248789255349
26,0,Weibull_Burr_continuous,500.0,1.5182224966847553,-297.82576360778387,144.1292167044408,3.8564955673336954,9.55048804485159,13.644099539078525,0.0326689950439751
27,0,Weibull_Pareto-Tail_continuous,500.0,3.0084625333590322,-298.7567771549318,92.2772900262336,4.820162047280974,17.383408845716986,30.203228362779555,0.012876615535594918
28,0,Weibull_GPD-Tail_continuous,500.0,1.1324636773119519,-297.5764562223878,111.92345078688994,5.1433367787012685,16.159199134335722,25.65380796681893,0.041918776360570294
29,0,Weibull_Inverse-Gamma_continuous,500.0,2.021174792472636,-297.84706322091904,97.93653910677304,4.9667640666939405,16.918210832272962,28.151149678024012,0.03198051628218109
30,0,Weibull_Inverse-Weibull_continuous,500.0,2.326892699269696,-297.9914752558903,94.2151255715067,4.8877218716825155,16.454946916155677,27.418303005788403,0.02768012969391625
31,0,Weibull_Exp_continuous,500.0,6.159710478911566,-305.28123404394813,81.1504131934593,4.517132623504949,14.049961549744694,18.354658237740296,1.8891485296413138e-05
32,0,Weibull_Gamma_continuous,500.0,2.723115795936887,-305.35101899231677,95.64042861710139,5.601589947445973,12.868463983295442,16.321219931114683,1.761809253139555e-05
33,0,Lognormal_Weibull_continuous,500.0,0.6178312950752636,-302.5051862089355,88.8559259535353,5.318633355955171,14.322885277806563,19.93656226773055,0.00030331113964157853
34,0,Lognormal_Lognormal_continuous,500.0,0.34583007620918077,-300.8431928694449,95.45816208324354,4.328951064280773,12.754713196727607,18.81966156247472,0.0015983905275029815
35,0,Lognormal_Log-Logistic_continuous,500.0,0.5783876925194411,-302.1490910741159,111.45309035777179,4.1629142799592955,16.418459125588925,29.163104642293547,0.0004330504686434151
36,0,Lognormal_Lomax_continuous,500.0,0.43969256398361883,-300.6286031583529,103.43240032758187,4.144781229342698,14.212626098242254,23.41737896927043,0.001980970574510526
37,0,Lognormal_Burr_continuous,500.0,0.49600486141454647,-301.9640889918031,139.52486701220502,3.700352380064942,10.830709840092823,16.44635929665128,0.0005210553943768808
38,0,Lognormal_Pareto-Tail_continuous,500.0,1.430883441568205,-303.88236838551956,112.6138453263941,4.5081897326326725,19.155914543489416,35.71883198105752,7.652189932596867e-05
39,0,Lognormal_GPD-Tail_continuous,500.0,0.33179646649444816,-301.15155939722894,114.76310037578918,4.048585111604552,14.421900829120204,24.194998360371756,0.0011742512082436728
40,0,Lognormal_Inverse-Gamma_continuous,500.0,0.976653353295425,-302.4223902306103,85.14658252071509,4.291086241892117,15.765915151177978,27.13553257649437,0.0003294930036465474
41,0,Lognormal_Inverse-Weibull_continuous,500.0,1.024687560817373,-302.9353619449089,87.74938924096394,4.294694377904307,16.704407101997276,29.67214314253397,0.0001972719840372416
42,0,Lognormal_Exp_continuous,500.0,4.350861761080812,-325.05956661575726,192.78202483537476,6.496353677221123,12.246790248582329,14.723368479963028,4.860102262121797e-14
43,0,Lognormal_Gamma_continuous,500.0,0.5074876536749116,-312.6100901637953,127.00205438702163,5.293360771929656,11.114065756601121,13.902417350664109,1.2398933567252452e-08
44,0,Inverse-Weibull_Weibull_continuous,500.0,0.05695785595279485,-308.94443598718806,102.18677225196382,4.562281930020617,10.7913713520702,14.267761372366294,4.845713292451377e-07
45,0,Inverse-Weibull_Lognormal_continuous,500.0,0.06467440388473789,-304.94847557588395,69.50401714290514,4.691549548851981,13.740265814021768,20.289697744146906,2.6350039530654242e-05
46,0,Inverse-Weibull_Log-Logistic_continuous,500.0,0.08393624652269037,-307.1122645024758,144.2811348963928,4.847655787898475,21.355391055521977,39.867598644605096,3.0273294117322992e-06
47,0,Inverse-Weibull_Lomax_continuous,500.0,0.06889289221335423,-305.1720255260608,79.23547229494005,4.516154916700543,16.371446776020093,27.808771818627065,2.107146646420045e-05
48,0,Inverse-Weibull_Burr_continuous,500.0,0.014296051112417402,-305.0563324975908,76.35671538319043,4.901787775679622,15.508086192994597,24.167066925429026,2.3655907054429067e-05
49,0,Inverse-Weibull_Pareto-Tail_continuous,500.0,1.5306958921179235,-312.91575715435545,109.31534121364054,4.539024445193718,18.942669299804038,35.04828285372241,9.133449793077182e-09
50,0,Inverse-Weibull_GPD-Tail_continuous,500.0,0.06302322044591546,-305.30832142005244,81.46792616755411,4.641186279741305,17.430689780439934,30.100621728479382,1.8386632959806946e-05
51,0,Inverse-Weibull_Inverse-Gamma_continuous,500.0,0.8369462660203902,-311.1560769450327,105.2768359031901,4.187605640026959,15.90168707821249,27.725202045303377,5.30706309102285e-08
52,0,Inverse-Weibull_Inverse-Weibull_continuous,500.0,0.4369189131393854,-311.1289101409847,203.8311520646587,4.001372388984237,19.758652314294523,38.79368151160634,5.453215289476273e-08
53,0,Inverse-Weibull_Exp_continuous,500.0,2.984814717805199,-338.5741122490492,232.10452179153725,6.2093768349313905,10.917144521727096,12.944669691705712,6.566785241225304e-20
54,0,Inverse-Weibull_Gamma_continuous,500.0,0.582688358221636,-320.87627289325485,124.53886239592197,5.339334308018806,11.293001733747587,14.14719648096252,3.1873282153037086e-12
55,0,Inverse-Gamma_Weibull_continuous,500.0,6.437108679634183e-05,-322.5648949695298,105.70437335016354,4.714693346841159,10.739420730487836,14.046681684476425,5.889352340875923e-13
56,0,Inverse-Gamma_Lognormal_continuous,500.0,0.0020308838661792085,-329.80920460904167,187.275865183349,6.368744465135023,24.473757065379687,40.0291931157426,4.206334788644564e-16
57,0,Inverse-Gamma_Log-Logistic_continuous,500.0,0.0013138586331123804,-330.9732568812702,821.0385880467006,7.750768560299548,52.33623951994559,117.34154625742121,1.3132952014024144e-16
58,0,Inverse-Gamma_Lomax_continuous,500.0,0.0037366540767476645,-336.26726121186874,257.36528601881815,5.162909388900516,26.496106642071027,52.85956845568762,6.594858617703338e-19
59,0,Inverse-Gamma_Burr_continuous,500.0,0.00014944588501812083,-319.5967468172729,80.23371308201594,5.0647209093312995,15.709367318095246,24.061575487621667,1.1458239655625378e-11
60,0,Inverse-Gamma_Pareto-Tail_continuous,500.0,4.065925511205549,-459.9424713626224,130.63951099887558,4.616899929033025,12.773480051464503,19.79933088591679,1.281575430345375e-72
61,0,Inverse-Gamma_GPD-Tail_continuous,500.0,0.0037077747981470216,-336.12578371147794,292.18374744691425,5.330883112719675,28.282519082267754,57.2733931392122,7.597109519204835e-19
62,0,Inverse-Gamma_Inverse-Gamma_continuous,500.0,0.059278482021516296,-370.6028577183859,537.5661618206155,5.865430097173885,38.7709597760022,86.91029549368068,8.08063320592304e-34
63,0,Inverse-Gamma_Inverse-Weibull_continuous,500.0,0.03548649350958897,-367.32978137425283,1217.8392965441392,7.91034082681108,66.61188720613609,164.99081212373312,2.132673580394879e-32
64,0,Inverse-Gamma_Exp_continuous,500.0,3.289842840310446,-470.874310404483,174.2995511394101,6.037245015022563,11.980085190543832,14.539526915768874,2.2914310823680673e-77
65,0,Inverse-Gamma_Gamma_continuous,500.0,6.836925342837693e-05,-350.17584293077437,189.12975856971124,4.954809895707513,9.136322631775329,11.033558422468559,6.008764703256455e-25
66,0,Inverse-Gaussian_Weibull_continuous,500.0,2.7293686948296875e-05,-318.90510536193244,105.44567447902747,4.718608437315197,10.75695124086451,14.073962262273199,2.288199935559381e-11
67,0,Inverse-Gaussian_Lognormal_continuous,500.0,0.000988569835151964,-334.18331691707107,218.20566973042938,6.598886415076777,25.94593340177198,42.80104590748124,5.299696474427784e-18
68,0,Inverse-Gaussian_Log-Logistic_continuous,500.0,0.00021103437043204818,-334.1501822556973,1160.3919955962785,8.873814039134231,66.17287127141935,154.7730668960412,5.478241806859483e-18
69,0,Inverse-Gaussian_Lomax_continuous,500.0,0.0011138022431109583,-341.6935604423531,334.01956702040974,5.399572700071076,30.008641971335237,62.06648990314534,2.901306937693994e-21
70,0,Inverse-Gaussian_Burr_continuous,500.0,5.650512200331656e-05,-317.46907934977247,83.53601538738654,5.134321412469944,16.233656907616023,25.08535388301425,9.619492092847763e-11
71,0,Inverse-Gaussian_Pareto-Tail_continuous,500.0,0.0007102760047324947,-766.2942494681038,1198513805.7811239,249185.3386224818,99999999.99999928,99999999.99999928,1.150422641028288e-205
72,0,Inverse-Gaussian_GPD-Tail_continuous,500.0,0.0010996837658836924,-341.8988982128022,370.3102640497214,5.566968042103326,31.813309675499113,66.62588489803056,2.3627437110772896e-21
73,0,Inverse-Gaussian_Inverse-Gamma_continuous,500.0,0.00887072745720987,-422.4961744738772,19581.33032300834,19.518113703043127,489.2087495989017,1957.8007673715092,2.3467362355886674e-56
74,0,Inverse-Gaussian_Inverse-Weibull_continuous,500.0,0.002785302951918298,-387.4501969584529,21572.23058206799,26.76067865081677,594.6440772675032,2232.4669139095477,3.8970764640477875e-41
75,0,Inverse-Gaussian_Exp_continuous,500.0,0.008074061954186175,-545.8614060711042,338.98443741351167,3.652385061059249,5.675854453102147,6.547315223315309,6.217630908763557e-110
76,0,Inverse-Gaussian_Gamma_continuous,500.0,2.03393137828492e-05,-349.2142791018919,189.20631297687262,4.935474606782009,9.090765473729334,10.975613662367323,1.5717630059780129e-24
77,0,Lomax_Weibull_continuous,500.0,0.001584319292659581,-305.87845297180604,98.79930893790873,4.858134872165465,11.292389245909362,14.874566289790891,1.0396740871342558e-05
78,0,Lomax_Lognormal_continuous,500.0,0.05645246061081757,-306.68584472667675,69.48396468106651,4.6567315337142645,13.891634154106214,20.647606646662098,4.637153111624768e-06
79,0,Lomax_Log-Logistic_continuous,500.0,0.07213619555092124,-308.8595410842585,148.02490626942313,4.730808456088198,20.981442361289737,39.26717866420404,5.275056339717697e-07
80,0,Lomax_Lomax_continuous,500.0,0.06415564399058596,-306.945772712469,80.23053252116623,4.495677075055937,16.50167078537379,28.187724154804528,3.5757417552700005e-06
81,0,Lomax_Burr_continuous,500.0,0.036802271406202194,-307.85071284578873,125.62290171144708,5.252919521581134,16.37980133750716,25.61323597660703,1.4466239122974447e-06
82,0,Lomax_Pareto-Tail_continuous,500.0,1.8215756060787178,-315.25055936650654,83.9330696124912,4.482281923401388,17.41613928629704,31.24750875826976,8.843885856174355e-10
83,0,Lomax_GPD-Tail_continuous,500.0,0.0602782635753907,-307.4125564438316,81.74760640630079,4.575026224529211,17.20872617738678,29.729384465326802,2.2420461466713195e-06
84,0,Lomax_Inverse-Gamma_continuous,500.0,0.9097567292054412,-313.3295980435223,139.40854960546486,3.7681324727145693,14.308677265262304,24.892715799751386,6.038179664932585e-09
85,0,Lomax_Inverse-Weibull_continuous,500.0,0.29156681986760324,-312.2602155435535,254.96385906601978,3.6836958372532536,20.008975099017334,40.868545880812235,1.7592718353392936e-08
86,0,Lomax_Exp_continuous,500.0,4.634608731538041,-331.39006795158684,145.2328956956508,6.296827592677801,12.762050261017066,15.546471132665829,8.656525437988809e-17
87,0,Lomax_Gamma_continuous,500.0,0.5535061111857926,-323.1779409140659,171.8435290218987,5.69277673889701,11.612214478873284,14.418321114817445,3.1902525660634096e-13
88,0,Log-Logistic_Weibull_continuous,500.0,0.5740011174134685,-298.21229748356035,124.2154658709461,5.569791738935237,14.739240583594437,20.446164938903166,0.022195567095183062
89,0,Log-Logistic_Lognormal_continuous,500.0,0.6417064228646335,-297.40177076165423,82.38705795690072,4.862231861579858,13.716540792074738,19.977377263558083,0.04991987951259603
90,0,Log-Logistic_Log-Logistic_continuous,500.0,1.1746426586122594,-298.4122646576494,97.30205927107903,4.819114707288463,17.0012192768354,28.879811253545995,0.01817278989142362
91,0,Log-Logistic_Lomax_continuous,500.0,0.8079109569659347,-297.3223842623037,83.73087772970808,4.655424135080466,15.24192398960622,24.691151878641904,0.05404439345262877
92,0,Log-Logistic_Burr_continuous,500.0,0.8278704395148397,-298.2590280704336,139.23141863847277,3.594634989667611,9.670379341741864,14.265632586329957,0.021182216846487762
93,0,Log-Logistic_Pareto-Tail_continuous,500.0,2.1705069480348342,-299.34562778367564,113.15942613353756,4.950772591882924,17.88417804959863,31.095577668338592,0.00714606809331346
94,0,Log-Logistic_GPD-Tail_continuous,500.0,0.6912236963253287,-297.9463569211445,77.6043698863288,4.490251370725673,15.13222471771769,24.847594914945148,0.028957613314792588
95,0,Log-Logistic_Inverse-Gamma_continuous,500.0,1.3895148740855503,-298.41219100261776,95.6520244717529,4.759468907877817,16.58362478451636,27.949531755666612,0.018174128458133834
96,0,Log-Logistic_Inverse-Weibull_continuous,500.0,1.5389444291389793,-298.7835109692701,96.97645055167123,4.733423253355795,16.81527024288698,28.779775362863802,0.0125369351926367
97,0,Log-Logistic_Exp_continuous,500.0,5.610600380932952,-312.3242261701479,144.23536829667248,6.331296020789523,13.415745314659944,16.466851349150602,1.6501882411075945e-08
98,0,Log-Logistic_Gamma_continuous,500.0,1.2307969649056398,-308.0669670955843,217.08126792116576,6.0944252311401215,12.231976853627202,15.134251185600078,1.1652996398097944e-06
99,0,Burr_Weibull_continuous,500.0,0.6396669871999463,-298.54135411189003,150.10685173635326,5.783748946441847,15.21001777859965,21.068516531386194,0.015971980370609873
100,0,Burr_Lognormal_continuous,500.0,0.7113935985084687,-297.7561291598774,88.78161947791207,4.966134525830057,14.03761800133907,20.468375083737556,0.03502495867060068
101,0,Burr_Log-Logistic_continuous,500.0,1.4378175039704366,-298.7553219208893,108.32570161681457,4.988068980082971,17.137640639930396,28.790137918122127,0.012895367665934555
102,0,Burr_Lomax_continuous,500.0,0.8795059639625444,-297.612996544159,89.62870865960636,4.791706231799253,15.588727109161482,25.176985474217872,0.040414697889217345
103,0,Burr_Burr_continuous,500.0,0.9269569742909564,-298.4290118137685,124.24242374672703,3.8614381026036426,10.30621845643509,15.11179945623553,0.017870981611098354
104,0,Burr_Pareto-Tail_continuous,500.0,2.801441806591709,-299.77141264312263,118.7755561129954,5.121636803551155,17.324111212246862,29.280813151899565,0.004668218068639449
105,0,Burr_GPD-Tail_continuous,500.0,0.6638346845346914,-298.2381012017028,77.80559716802676,4.495213801192222,15.411441012247451,25.513582357916675,0.02163016504693555
106,0,Burr_Inverse-Gamma_continuous,500.0,1.5692295898895228,-298.75517810786886,110.02257288253628,4.997375668835957,17.216623149352017,28.878995550485342,0.012897222321066722
107,0,Burr_Inverse-Weibull_continuous,500.0,2.000128643125387,-299.07994961337425,107.06153585560327,4.944912035398374,16.6826005454368,27.921816325715554,0.009320725404116593
108,0,Burr_Exp_continuous,500.0,6.6329330044067,-308.8195171041289,104.61416294437952,5.6370886625245475,14.388353264394027,18.18544532738997,5.490467133384861e-07
109,0,Burr_Gamma_continuous,500.0,2.4911782006881937,-307.7254684202454,181.3966741030435,6.2485263185863005,13.0871690373624,16.31146702152364,1.6396403694022409e-06
0,1,Exp_Weibull_continuous,500.0,0.0020334711168719785,-229.618753054509,64.1639208779426,4.323357671864869,10.404465200508639,13.864788428463726,0.00026766010303660114
1,1,Exp_Lognormal_continuous,500.0,0.0044570880952407525,-245.0858732086733,252.32877155378688,6.097477722732947,25.499205236201306,43.05099494672504,5.132142504141865e-11
2,1,Exp_Log-Logistic_continuous,500.0,0.0008919755299777039,-245.2433370940068,1205.5648637496618,8.125656592028463,64.99318274677535,156.6146686116099,4.3844286847434995e-11
3,1,Exp_Lomax_continuous,500.0,0.10577223762510787,-247.33057498406384,70.40695557697462,4.045639201422091,14.39597454577779,24.20583840034851,5.437973818924093e-12
4,1,Exp_Burr_continuous,500.0,0.0009279644030185994,-232.72332935868573,67.18096679423454,4.732861924594545,15.834954325555373,25.048405660754725,1.2002819723513851e-05
5,1,Exp_Pareto-Tail_continuous,500.0,0.33861503551230215,-286.2404068942774,1656.2900863595585,6.633531057786968,74.21877583624337,209.98778396119633,6.872453688844801e-29
6,1,Exp_GPD-Tail_continuous,500.0,0.10609187824147916,-248.15062291221295,73.60120517834591,4.096475691994783,14.82673965824688,25.126433200739484,2.3949410183880478e-12
7,1,Exp_Inverse-Gamma_continuous,500.0,0.12332487484838547,-251.53999786259902,211.7704351851305,4.405847420230202,22.376497810228102,44.604721693985994,8.078076919426167e-14
8,1,Exp_Inverse-Weibull_continuous,500.0,0.11836728412435792,-251.29811166640386,260.158815733278,4.6865956448982615,25.148251125983734,51.33467837481476,1.0288636516477308e-13
9,1,Exp_Exp_continuous,500.0,0.84619184559549,-293.3516044419174,111.07877853799803,4.8137884789412055,8.992920896844225,10.792775384516062,5.607353906038437e-32
10,1,Exp_Gamma_continuous,500.0,0.010473145539717779,-240.2393775537695,103.02616516507989,4.581116996860146,9.328432071242787,11.559574630837233,6.532885197805006e-09
11,1,Gamma_Weibull_continuous,500.0,0.5480123694470036,-225.69516896170927,167.465647604414,5.867926944347346,14.317691210408157,19.241887372345445,0.013538625078140697
12,1,Gamma_Lognormal_continuous,500.0,0.4768489457933987,-225.2711898828822,44.77570457540678,4.049098123459771,11.749843764619072,17.19638689223757,0.02068742020492555
13,1,Gamma_Log-Logistic_continuous,500.0,0.7090350218372616,-227.07876825066973,80.74791464629212,4.371123196733606,16.11227915532254,27.710179750783936,0.003393790465546359
14,1,Gamma_Lomax_continuous,500.0,0.4739197329837056,-225.82707107594126,57.50133141174281,4.257123720208256,14.34390597410129,23.413524985471668,0.011865613590839546
15,1,Gamma_Burr_continuous,500.0,0.5364084865575601,-226.9042736979461,71.18021546773187,3.787965141555105,10.28395999469467,15.116628304667756,0.004040797125903247
16,1,Gamma_Pareto-Tail_continuous,500.0,1.3943171583865661,-230.11266544714627,209.67223668410415,4.403164410859972,22.145511735516266,44.4032032476116,0.00016333536002635256
17,1,Gamma_GPD-Tail_continuous,500.0,0.4064832721969934,-225.9850061254847,62.051943938515656,4.068261461043221,13.931838083180992,22.911635966238464,0.010132109641236857
18,1,Gamma_Inverse-Gamma_continuous,500.0,0.9221428985183507,-227.35891531152137,85.55363888386687,4.434009071019318,16.443252803810537,28.26320084636791,0.0025645944765860743
19,1,Gamma_Inverse-Weibull_continuous,500.0,1.112673715658663,-228.02089669693123,81.75265473666995,4.25167812068139,15.815415821407441,27.394460033747237,0.001322890323591916
20,1,Gamma_Exp_continuous,500.0,2.7576891093418556,-230.11043622366938,43.02430791066602,4.817808729740136,11.438596203561247,14.29001414976483,0.0001636998771896847
21,1,Gamma_Gamma_continuous,500.0,1.5434795067895268,-229.56051283164467,63.84987548025206,5.053636442653442,11.113072417856529,13.94884989736056,0.0002837115707619984
22,1,Weibull_Weibull_continuous,500.0,1.4296768591345888,-224.46211190536837,219.09082894327537,6.612483360868282,16.343714293043377,21.961412954851767,0.046460559666927664
23,1,Weibull_Lognormal_continuous,500.0,1.6205651858651526,-224.33636678996885,29.595936889030604,4.3641470881539135,12.40705316263302,17.943127517128232,0.05268595380881091
24,1,Weibull_Log-Logistic_continuous,500.0,1.6775666528180144,-225.37340193504323,63.17377267401531,4.282802734678626,14.800260572656043,24.657521890958378,0.018677390791805096
25,1,Weibull_Lomax_continuous,500.0,1.351941096567023,-224.50921232891557,60.12412024249597,4.483715798642152,14.610859722097302,23.404511040325815,0.04432298316851559
26,1,Weibull_Burr_continuous,500.0,1.3289838825748088,-225.39298157071252,112.94591385153565,3.1877313233508175,8.28840356348337,12.044485941942185,0.01831525113526223
27,1,Weibull_Pareto-Tail_continuous,500.0,2.5204052175731877,-226.54363030384172,109.97122058185418,4.250764362723203,16.891490162151968,30.60058801906962,0.005795520983572636
28,1,Weibull_GPD-Tail_continuous,500.0,1.2581158474320804,-224.96056753355828,40.23597234689484,4.265697128857937,13.207208127141712,20.57860157833602,0.02822330754579745
29,1,Weibull_Inverse-Gamma_continuous,500.0,1.7236397915427177,-225.4220212059485,72.17515003892852,4.22579304881765,15.13040999157056,25.60596286116379,0.017791031337934225
30,1,Weibull_Inverse-Weibull_continuous,500.0,2.015348922327226,-225.78712426995205,69.87779184484617,4.135572595487247,14.585348395712572,24.684207033942585,0.01234920154671722
31,1,Weibull_Exp_continuous,500.0,3.899958052646434,-226.1353931623321,35.07116444326668,4.538626541261692,11.654336873334614,14.718906271582455,0.008717412973183451
32,1,Weibull_Gamma_continuous,500.0,3.0766945985864753,-227.04627437266447,39.59775749392324,5.060248753352425,11.87514229172848,14.92288461690805,0.0035058791140990388
33,1,Lognormal_Weibull_continuous,500.0,0.5135822100936348,-225.39158622712455,39.52508878568844,4.645763596045072,12.45763527890631,17.30566552282653,0.01834082504153967
34,1,Lognormal_Lognormal_continuous,500.0,0.4964573024299736,-225.2309868337717,37.706575386718,4.093502781188363,11.81894262458627,17.31912604441277,0.02153606227389547
35,1,Lognormal_Log-Logistic_continuous,500.0,0.6917647069858991,-226.25855422731166,95.5195677499471,3.8934295787385054,15.047735502093929,26.521585283489912,0.007707250055673829
36,1,Lognormal_Lomax_continuous,500.0,0.5579055341169257,-225.10037415641975,66.6410436962521,3.8596262186274544,13.183653635451265,21.701169572452272,0.02454091003727155
37,1,Lognormal_Burr_continuous,500.0,0.6125988215392959,-226.0296460489207,105.3817038500586,3.241076029780743,9.327055039420884,14.066238662735486,0.009689759729980495
38,1,Lognormal_Pareto-Tail_continuous,500.0,1.3323168269933212,-227.5296032692687,129.1305041526363,4.100051143041128,17.539661456567046,32.80031606323064,0.0021621701352578537
