,sim,model_name,nobs,log_marg,γ_map,γ_true,cap005,cap01,cap05,cap005_true,cap01_true,cap05_true,posterior_probability
3,6,Inverse-Weibull_Log-Logistic,1000,-811.3645834835479,0.09958068502088352,1.5,-3437.7774322761834,-2049.936726033882,-601.1243443426224,-170.08350669275964,-124.97720512198138,-54.789275560202476,2.5341461039934536e-15
4,6,Inverse-Weibull_Lomax,1000,-804.0674890748221,0.06509541664067406,1.5,-676.5884118845099,-455.4623435190826,-167.43742431165475,-170.08350669275964,-124.97720512198138,-54.789275560202476,3.740412380210756e-12
5,6,Inverse-Weibull_Inverse-Weibull,1000,-823.3535756737111,0.1921773474365159,1.5,-11526.552418637191,-6186.093805101996,-1479.0675335950434,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.5742673862910287e-20
0,6,BMA,1000,,0.9699893787347491,1.5,-644.3223969129799,-416.05729484940593,-136.69498209227172,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,7,Weibull_Log-Logistic,1000,-894.6013664015161,3.629766706817834,1.5,-275.5887984800574,-189.11453080491202,-74.74997443781294,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.23044613447416099
1,7,Weibull_Lomax,1000,-893.7020022213613,2.016721087790185,1.5,-225.5573992323394,-166.24128809821192,-76.63175289734174,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.5664457573310707
2,7,Weibull_Inverse-Weibull,1000,-894.7276451567567,3.9755327256966675,1.5,-299.8907187408426,-205.82686299291944,-81.38971415690575,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.20310810819476055
3,7,Inverse-Weibull_Log-Logistic,1000,-935.7872029221706,0.05601032666028142,1.5,-7261.536638318979,-3970.3402935691875,-1067.3302976902228,-170.08350669275964,-124.97720512198138,-54.789275560202476,2.9908035958907505e-19
4,7,Inverse-Weibull_Lomax,1000,-925.6227438619924,0.049940341472024044,1.5,-689.03679451562,-468.1044111737119,-180.0285474654573,-170.08350669275964,-124.97720512198138,-54.789275560202476,7.765266686218603e-15
5,7,Inverse-Weibull_Inverse-Weibull,1000,-953.8406226641482,0.8167858091067164,1.5,-2324.4232218470424,-1309.3595547798734,-299.2639786194673,-170.08350669275964,-124.97720512198138,-54.789275560202476,4.318046558405675e-27
0,7,BMA,1000,,2.786291741510637,1.5,-252.18464169252184,-179.55248969152868,-77.1644848357014,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,8,Weibull_Log-Logistic,1000,-701.4209767311559,2.4137172775032836,1.5,-594.6274444140721,-389.59441403537784,-131.23324119775776,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.15605860569149976
1,8,Weibull_Lomax,1000,-699.8718956584944,1.289843342827147,1.5,-343.51536978027235,-234.50733309409125,-79.77115868396604,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.7345901222571692
2,8,Weibull_Inverse-Weibull,1000,-701.7766430695222,3.0953516453953047,1.5,-552.9585920196189,-358.1387816137279,-119.93195808092742,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.10935126067290352
3,8,Inverse-Weibull_Log-Logistic,1000,-725.0532529244318,0.05364036436099262,1.5,-7132.212466361048,-3879.4299952102274,-995.583558896548,-170.08350669275964,-124.97720512198138,-54.789275560202476,8.509823974982517e-12
4,8,Inverse-Weibull_Lomax,1000,-717.8557478505923,0.050306366107789,1.5,-1098.6151424979876,-685.3095796584638,-218.1011479855067,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.1369917510670238e-08
5,8,Inverse-Weibull_Inverse-Weibull,1000,-737.0720082448454,0.7746854683113448,1.5,-1535.3019849125646,-887.8664103289495,-222.79014863103436,-170.08350669275964,-124.97720512198138,-54.789275560202476,5.1314660723455136e-17
0,8,BMA,1000,,1.6626681369829934,1.5,-405.6064590543834,-272.22926661759465,-92.19389515133255,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,9,Weibull_Log-Logistic,1000,-824.3455614784211,4.722642658089839,1.5,-295.68456881914767,-202.94594695853482,-75.13733337344638,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.2566323651892414
1,9,Weibull_Lomax,1000,-823.4754870239403,2.796398150177406,1.5,-287.0406647146712,-203.42926260468192,-83.8319557007867,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.6126041872645707
2,9,Weibull_Inverse-Weibull,1000,-825.019816106592,5.578401900605817,1.5,-331.0154062405323,-227.0109171833507,-88.0547197195517,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.130763447546188
3,9,Inverse-Weibull_Log-Logistic,1000,-863.9737104884562,0.9146992671432926,1.5,-1191.2795612982882,-742.1068868320499,-246.66301303187484,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.5813390055501451e-18
4,9,Inverse-Weibull_Lomax,1000,-860.4298937237145,0.3776709022275735,1.5,-465.5380189220836,-322.82583957581807,-131.35554327712416,-170.08350669275964,-124.97720512198138,-54.789275560202476,5.471230972279571e-17
5,9,Inverse-Weibull_Inverse-Weibull,1000,-866.2749279677213,1.8063446345891783,1.5,-1134.9552814554036,-706.1999314677776,-227.5948838155689,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.5835031460010067e-19
0,9,BMA,1000,,3.654519235668204,1.5,-295.00925907634615,-206.38884661882832,-82.15281738976188,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,10,Weibull_Log-Logistic,1000,-933.4933261471026,2.871128835408683,1.5,-623.4114757316215,-420.09333102710247,-167.87887927137248,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.20359133972591045
1,10,Weibull_Lomax,1000,-932.3303869857825,1.960227165885713,1.5,-374.6432685518504,-268.3436496166176,-122.51281347329368,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.6513544143577604
2,10,Weibull_Inverse-Weibull,1000,-933.8323331130421,3.3870709961292804,1.5,-702.2472124363323,-467.3244277529641,-182.84560595876331,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.14505424589865148
3,10,Inverse-Weibull_Log-Logistic,1000,-963.2686284283061,0.1885591574295375,1.5,-3550.745231258158,-2091.992476658017,-647.056059536222,-170.08350669275964,-124.97720512198138,-54.789275560202476,2.3851177394686915e-14
4,10,Inverse-Weibull_Lomax,1000,-956.6617542104386,0.14405697604626974,1.5,-607.0950153563786,-418.2346793094929,-179.7393141902896,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.7653825845149812e-11
5,10,Inverse-Weibull_Inverse-Weibull,1000,-969.624635280914,2.39444872183958,1.5,-729.8284297358045,-468.77730681704446,-160.5955654933843,-170.08350669275964,-124.97720512198138,-54.789275560202476,4.141246858935835e-17
0,10,BMA,1000,,2.3526486129214828,1.5,-472.81066417055996,-328.10157728154263,-140.50047930518076,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,11,Weibull_Log-Logistic,1000,-672.3193025994872,2.6410443584142413,1.5,-482.1369069366155,-314.65138296954507,-104.73102168461028,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.20497012372422788
1,11,Weibull_Lomax,1000,-671.1470716757833,1.8013762166199772,1.5,-264.3159512067401,-179.3643596607123,-64.50645560512446,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.6618872037208671
2,11,Weibull_Inverse-Weibull,1000,-672.7507455508351,3.087232431456143,1.5,-574.9941777719854,-364.95964798258575,-123.48135053367946,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.133142672554905
3,11,Inverse-Weibull_Log-Logistic,1000,-723.4711293871069,0.09825556932542154,1.5,-13274.599137008783,-6911.885591956281,-1581.1575148665038,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.2494947915392536e-23
4,11,Inverse-Weibull_Lomax,1000,-718.0629405756172,0.11364580172919554,1.5,-697.601303353633,-465.07026371171975,-161.87528133190312,-170.08350669275964,-124.97720512198138,-54.789275560202476,2.7892086799623716e-21
5,11,Inverse-Weibull_Inverse-Weibull,1000,-728.1878259906616,1.8153893387312272,1.5,-664.5350100158025,-414.409237808571,-111.71102672778113,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.1176328091058679e-25
0,11,BMA,1000,,2.144685432495461,1.5,-350.3272688419373,-231.80481026737863,-80.60336501562257,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,12,Weibull_Log-Logistic,1000,-728.925899434664,2.1868606466980993,1.5,-689.2839804216713,-435.0437864317798,-143.07049046773847,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.253445426137009
1,12,Weibull_Lomax,1000,-728.0987785908724,1.6054225522443304,1.5,-376.327001454486,-257.9795041857724,-94.9812691557527,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.5795600968926473
2,12,Weibull_Inverse-Weibull,1000,-729.3430872131725,2.623995012696788,1.5,-754.1615513398912,-480.5515983044887,-156.8782798913508,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.16699447697026845
3,12,Inverse-Weibull_Log-Logistic,1000,-763.4101322504748,0.030825171923481488,1.5,-17049.449284117265,-8797.373102832129,-1949.0556016640728,-170.08350669275964,-124.97720512198138,-54.789275560202476,2.676531959218679e-16
4,12,Inverse-Weibull_Lomax,1000,-757.77446966758,0.04581408423361,1.5,-1734.6823189021877,-1069.9996489307855,-337.48298726648454,-170.08350669275964,-124.97720512198138,-54.789275560202476,7.500834705097303e-14
5,12,Inverse-Weibull_Inverse-Weibull,1000,-771.9265069238601,1.3613545059732612,1.5,-879.8389766552294,-523.1222374562168,-128.646598338142,-170.08350669275964,-124.97720512198138,-54.789275560202476,5.3574472914657884e-20
0,12,BMA,1000,,1.9228813531549167,1.5,-518.7407993908917,-340.02394709885095,-117.50572127759887,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,13,Weibull_Log-Logistic,1000,-750.8262467789746,3.5449689140081992,1.5,-263.5036578448195,-179.0560446884906,-63.22017639162555,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.13418073497752644
1,13,Weibull_Lomax,1000,-749.0764729220211,1.418973431733755,1.5,-205.6743883259534,-146.7563169056146,-55.20095229949802,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.7719822184179795
2,13,Weibull_Inverse-Weibull,1000,-751.1838748802323,4.146891472530388,1.5,-254.44130113299164,-172.39185658211107,-60.36778955459784,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.09383703039251903
3,13,Inverse-Weibull_Log-Logistic,1000,-775.9523698129582,0.07585114096572235,1.5,-5602.221910821179,-3183.6121863170374,-841.7112649534821,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.6426823132536033e-12
4,13,Inverse-Weibull_Lomax,1000,-766.7552961644025,0.06004203031140424,1.5,-736.4406161239632,-480.61626399707774,-165.32069474977288,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.621033225098169e-08
5,13,Inverse-Weibull_Inverse-Weibull,1000,-786.3820492649359,0.31652461954865985,1.5,-4928.8920234642355,-2755.1156901026907,-692.8849490950222,-170.08350669275964,-124.97720512198138,-54.789275560202476,4.8529000544697255e-17
0,13,BMA,1000,,1.9602207741758395,1.5,-218.01011310519362,-153.49588645181632,-56.76182013303881,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,14,Weibull_Log-Logistic,1000,-891.3631433942735,3.345495241786193,1.5,-226.4175596500758,-155.0237918337153,-58.373218682359905,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.3346339654316034
1,14,Weibull_Lomax,1000,-891.3573016419166,3.2860744350749567,1.5,-193.07973267638823,-140.51021312951818,-60.988065203804666,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.33659453519383514
2,14,Weibull_Inverse-Weibull,1000,-891.380817709545,3.6190920478578827,1.5,-265.9062017386031,-183.21855337589076,-70.43267994997638,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.32877149937237227
3,14,Inverse-Weibull_Log-Logistic,1000,-918.6414955566606,2.9138758951186863,1.5,-231.3678663398178,-153.22782681340365,-48.89190752241945,-170.08350669275964,-124.97720512198138,-54.789275560202476,4.761372949909351e-13
4,14,Inverse-Weibull_Lomax,1000,-917.759237959468,1.1112280299620245,1.5,-105.97632761787486,-58.40679419816747,14.844558867027487,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.150513731545869e-12
5,14,Inverse-Weibull_Inverse-Weibull,1000,-918.474453188599,3.1735198449797752,1.5,-262.1602402758168,-179.82262251193623,-64.11864272415072,-170.08350669275964,-124.97720512198138,-54.789275560202476,5.627011192785918e-13
0,14,BMA,1000,,3.4154453551231914,1.5,-228.17896934300293,-159.4082345823464,-63.218168894340636,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,15,Weibull_Log-Logistic,1000,-851.2389390247113,2.3075006300180037,1.5,-692.5803753792409,-459.5133731012157,-157.74295554672238,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.38124951574142096
1,15,Weibull_Lomax,1000,-851.4822559900358,2.426839281209591,1.5,-581.8989361841367,-398.0106110490567,-161.6116110403959,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.29890837622791566
2,15,Weibull_Inverse-Weibull,1000,-851.414565620848,2.4390711209606635,1.5,-786.0977896933058,-501.0896748776263,-171.45315490701412,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.31984210802300583
3,15,Inverse-Weibull_Log-Logistic,1000,-878.4163526755829,1.7418833535061058,1.5,-665.3216624784211,-417.16149100051865,-126.95994629259627,-170.08350669275964,-124.97720512198138,-54.789275560202476,6.00079125762063e-13
4,15,Inverse-Weibull_Lomax,1000,-876.0272347175759,0.22986299511731284,1.5,-688.6252371440465,-462.80452411647525,-170.53484804521634,-170.08350669275964,-124.97720512198138,-54.789275560202476,6.5431859934942e-12
5,15,Inverse-Weibull_Inverse-Weibull,1000,-878.5704817217116,2.016518219593554,1.5,-733.6961720792768,-466.544182447043,-143.22269380950942,-170.08350669275964,-124.97720512198138,-54.789275560202476,5.143646638571598e-13
0,15,BMA,1000,,2.3852537356295493,1.5,-689.4075730419138,-454.42753436664054,-163.2844281433907,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,16,Weibull_Log-Logistic,1000,-782.5526696140814,2.871158675839165,1.5,-493.28864932504126,-323.68240783195523,-112.76187352330814,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.26571657572635543
1,16,Weibull_Lomax,1000,-781.9309459894102,2.264144063434954,1.5,-313.9420338907811,-217.68091110364978,-81.44519508378772,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.49480010890184695
2,16,Weibull_Inverse-Weibull,1000,-782.6566161000965,3.0912716428638327,1.5,-546.1249193970525,-356.0811233075846,-123.95474558602757,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.2394833153523593
3,16,Inverse-Weibull_Log-Logistic,1000,-810.9720294995218,1.3742305907475199,1.5,-644.0649045457347,-385.0941288368487,-87.21866202054655,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.2079458597733864e-13
4,16,Inverse-Weibull_Lomax,1000,-805.899329569261,0.1674357283663135,1.5,-469.92207213799423,-316.0063070400291,-120.779033586005,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.927937974392441e-11
5,16,Inverse-Weibull_Inverse-Weibull,1000,-812.1308087061437,2.793469563589997,1.5,-508.17171009252917,-335.56544990367263,-108.59376558808898,-170.08350669275964,-124.97720512198138,-54.789275560202476,3.791368997040062e-14
0,16,BMA,1000,,2.6235211625593506,1.5,-417.2013296042577,-278.99180750215226,-99.94688373103546,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,17,Weibull_Log-Logistic,1000,-798.5059410865964,1.8478324332901026,1.5,-531.1203888806047,-337.8967783945175,-113.37988130213363,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.3333360727201837
1,17,Weibull_Lomax,1000,-798.3005012801767,1.9193903736834113,1.5,-370.47641059808086,-256.17246048468576,-102.24011868591032,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.4093583831800621
2,17,Weibull_Inverse-Weibull,1000,-798.7648280287615,2.060019242073586,1.5,-655.7138361093214,-423.176290925534,-139.592399075315,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.2573055440997502
3,17,Inverse-Weibull_Log-Logistic,1000,-840.9598293316503,0.09549323371455383,1.5,-5756.8469989200685,-3270.925484044524,-904.7369920656962,-170.08350669275964,-124.97720512198138,-54.789275560202476,1.2172868043669194e-19
4,17,Inverse-Weibull_Lomax,1000,-830.5806174873586,0.07133041205481602,1.5,-691.7397213918939,-463.0312828709428,-174.21353057294485,-170.08350669275964,-124.97720512198138,-54.789275560202476,3.917665433089805e-15
5,17,Inverse-Weibull_Inverse-Weibull,1000,-846.1931009368782,0.841747364752562,1.5,-784.82870265702,-492.8398714467079,-163.30855726117807,-170.08350669275964,-124.97720512198138,-54.789275560202476,6.495490228126834e-22
0,17,BMA,1000,,1.9317221183580195,1.5,-497.4180143937067,-326.3851351208105,-115.5643522363998,-170.08350669275964,-124.97720512198138,-54.789275560202476,
0,18,Weibull_Log-Logistic,1000,-744.0291871019631,1.8059681830121244,1.5,-376.6338366622734,-240.38574369774292,-65.49029113628266,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.3723872930256971
1,18,Weibull_Lomax,1000,-744.2696749819354,2.1906948232050047,1.5,-357.0527087484892,-243.6521164588876,-89.20478553379431,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.29278733987060607
2,18,Weibull_Inverse-Weibull,1000,-744.1355124212664,2.1627793271357088,1.5,-510.4478437667459,-324.0375871404344,-102.22842381167217,-170.08350669275964,-124.97720512198138,-54.789275560202476,0.33482536710277355
3,18,Inverse-Weibull_Log-Logistic,1000,-774.3106548713295,0.5366096921993132,1.5,-459.0362928889143,-304.0086294865498,-103.90769446767516,-170.08350669275964,-124.97720512198138,-54.789275560202476,2.629786532500692e-14
4,18,Inverse-Weibull_Lomax,1000,-770.7864102605447,0.1375673106180864,1.5,-278.7810333366695,-195.29488908213713,-76.56752614841727,-170.08350669275964,-124.97720512198138,-54.789275560202476,8.922375246071174e-13
5,18,Inverse-Weibull_Inverse-Weibull,1000,-775.9784305657467,0.7247138771790406,1.5,-759.4888542840382,-487.7978547667421,-157.32052324823735,-170.08350669275964,-124.97720512198138,-54.789275560202476,4.961519651302818e-15
0,18,BMA,1000,,2.0380806948875665,1.5,-415.7050543608955,-269.35085547898996,-84.73445362702554,-170.08350669275964,-124.97720512198138,-54.789275560202476,
