,sim,model_name,nobs,γ_map,log_marg,Wass_dist,posterior_probability
0,0,Exp_Weibull_continuous,250.0,0.00040615709569167955,-161.69904376119501,21.64575005356422,1.555107083317353e-06
1,0,Exp_Lognormal_continuous,250.0,0.15300327661384128,-179.0932453223793,84.37752016128249,4.340647757684765e-14
2,0,Exp_Log-Logistic_continuous,250.0,0.013185743224727722,-177.24513844493947,591.3399537447348,2.755352474486404e-13
3,0,Exp_Lomax_continuous,250.0,0.22112866610747484,-180.22721136252943,28.399774256460915,1.3966235165929379e-14
4,0,Exp_Burr_continuous,250.0,0.0003318760742303074,-165.42432863741752,46.65962322090744,3.7487772378205986e-08
5,0,Exp_Pareto-Tail_continuous,250.0,0.4905979270479532,-196.99513488523453,426.3703993932532,7.292269183159127e-22
6,0,Exp_GPD-Tail_continuous,250.0,0.22220085030023573,-180.10999892539095,29.016977326984627,1.5703051866741733e-14
7,0,Exp_Inverse-Gamma_continuous,250.0,0.29537404350402335,-181.28331036699538,49.47239806607466,4.857595868597397e-15
8,0,Exp_Inverse-Weibull_continuous,250.0,0.30285709073497424,-182.23016820455123,60.22770080141366,1.8845438471621886e-15
9,0,Exp_Exp_continuous,250.0,0.4446711641706335,-193.2607289790863,62.64444883993687,3.052773406819025e-20
10,0,Exp_Gamma_continuous,250.0,0.0005931809543027205,-166.21740965713812,53.43033885550284,1.6961291719483185e-08
11,0,Gamma_Weibull_continuous,250.0,1.179233550633661,-150.89326673963544,47.99105303416985,0.07667426696803795
12,0,Gamma_Lognormal_continuous,250.0,1.2380250158437303,-150.8191865366198,25.34842502646096,0.08256999457462276
13,0,Gamma_Log-Logistic_continuous,250.0,1.570410558714222,-152.0915493720156,40.9606307535317,0.023133540111152456
14,0,Gamma_Lomax_continuous,250.0,1.154594654197294,-151.27348942208604,30.742898230200524,0.05242289729999208
15,0,Gamma_Burr_continuous,250.0,1.274186073044533,-152.30799652187613,55.36201010279193,0.018631177133740497
16,0,Gamma_Pareto-Tail_continuous,250.0,2.1442455674575958,-153.1039325910446,62.13031025123042,0.00840561805445561
17,0,Gamma_GPD-Tail_continuous,250.0,1.278360838260413,-151.63136226477502,26.175407374907866,0.0366520963019649
18,0,Gamma_Inverse-Gamma_continuous,250.0,1.4600949419065827,-151.99204136820535,41.323104667268225,0.025553940228453
19,0,Gamma_Inverse-Weibull_continuous,250.0,1.7411143353913148,-152.40707940155286,41.7426753799068,0.016873654289813245
20,0,Gamma_Exp_continuous,250.0,2.742357439666183,-152.22063482365004,21.772443640359757,0.02033204200815221
21,0,Gamma_Gamma_continuous,250.0,1.7027327409013204,-152.06528503759563,69.3108507242332,0.023749176394359507
22,0,Weibull_Weibull_continuous,250.0,1.0784883166580375,-151.28687136719014,62.549309242402344,0.05172604995165472
23,0,Weibull_Lognormal_continuous,250.0,1.3149386861415095,-151.30596266449527,34.04956883466821,0.05074789934494989
24,0,Weibull_Log-Logistic_continuous,250.0,1.8238641551887056,-152.07230943012422,50.47081806149363,0.023582937404641128
25,0,Weibull_Lomax_continuous,250.0,1.1701382652778285,-151.38528030356355,35.2509700725244,0.046878192365980516
26,0,Weibull_Burr_continuous,250.0,1.2352605740668134,-152.33891027625913,64.81048414025159,0.018064029004960215
27,0,Weibull_Pareto-Tail_continuous,250.0,2.313915192840024,-152.68518022219416,84.41751687717803,0.012777076503019933
28,0,Weibull_GPD-Tail_continuous,250.0,1.1505863138128265,-151.77765511708557,31.69412351510966,0.0316639171479899
29,0,Weibull_Inverse-Gamma_continuous,250.0,1.5236371858626394,-152.00597957178704,47.28290528932066,0.025200234941661168
30,0,Weibull_Inverse-Weibull_continuous,250.0,1.8398520284178315,-152.31413211240286,56.15542277348601,0.018517213833406567
31,0,Weibull_Exp_continuous,250.0,3.8584158834673734,-152.68558231094704,24.718252620207682,0.012771940016994238
32,0,Weibull_Gamma_continuous,250.0,1.8588826684508026,-152.49762284729934,85.07636738060718,0.015412980469873706
33,0,Lognormal_Weibull_continuous,250.0,0.2184919942440205,-156.5780229576685,55.265415656967534,0.00026049019221973486
34,0,Lognormal_Lognormal_continuous,250.0,0.7763566252070175,-157.24483919777504,33.012351131867824,0.0001337201215512612
35,0,Lognormal_Log-Logistic_continuous,250.0,0.9902609285151789,-158.48045439844907,59.90483716895742,3.8866541696057703e-05
36,0,Lognormal_Lomax_continuous,250.0,0.6945572882646354,-157.344139985085,56.422279539202556,0.00012107960032603602
37,0,Lognormal_Burr_continuous,250.0,0.8958640728372224,-158.77952557852151,88.65140330463653,2.881979823857231e-05
38,0,Lognormal_Pareto-Tail_continuous,250.0,1.9399721738623752,-159.4455459935257,46.70245445284261,1.4806143186235362e-05
39,0,Lognormal_GPD-Tail_continuous,250.0,0.5778556566412552,-157.66290971626128,65.5944091619517,8.803006924361427e-05
40,0,Lognormal_Inverse-Gamma_continuous,250.0,1.237351169407753,-158.60355222731232,51.44117069783172,3.4364908466847984e-05
41,0,Lognormal_Inverse-Weibull_continuous,250.0,1.2922612366006232,-158.889310335763,54.265218381904035,2.5823316718248856e-05
42,0,Lognormal_Exp_continuous,250.0,2.544326919197829,-162.18926702732963,57.13642425782828,9.524869631993636e-07
43,0,Lognormal_Gamma_continuous,250.0,0.8737984782025813,-159.26882095289295,38.377497222201626,1.7668214167452162e-05
44,0,Inverse-Weibull_Weibull_continuous,250.0,0.006711402870291815,-158.90986838061292,32.0146118204357,2.5297859507608487e-05
45,0,Inverse-Weibull_Lognormal_continuous,250.0,0.03029643111288696,-160.9867037195528,39.67706662325497,3.1704846060365108e-06
46,0,Inverse-Weibull_Log-Logistic_continuous,250.0,0.021332923909283926,-161.82546576336358,156.4055403019769,1.3704270477606284e-06
47,0,Inverse-Weibull_Lomax_continuous,250.0,0.022940574563410802,-159.49451684340394,51.796908936569025,1.4098541113747727e-05
48,0,Inverse-Weibull_Burr_continuous,250.0,0.022021390120701357,-161.7747051675143,34.845248966963744,1.4417865449288957e-06
49,0,Inverse-Weibull_Pareto-Tail_continuous,250.0,2.2331822845146543,-168.2143277491737,44.057987511831044,2.3025465316604556e-09
50,0,Inverse-Weibull_GPD-Tail_continuous,250.0,0.01891989093100839,-160.32505930538298,78.4979020824233,6.1443248240272855e-06
51,0,Inverse-Weibull_Inverse-Gamma_continuous,250.0,0.7954399306300357,-166.56107682688554,83.2817626571809,1.2028353090673175e-08
52,0,Inverse-Weibull_Inverse-Weibull_continuous,250.0,0.9406696574378377,-166.98227687024558,84.21943792036397,7.893712662214857e-09
53,0,Inverse-Weibull_Exp_continuous,250.0,2.3571460765202548,-170.44513457767914,57.97132663918622,2.473895323938641e-10
54,0,Inverse-Weibull_Gamma_continuous,250.0,0.0442192937971531,-164.26529879393348,50.1147067666184,1.1946753411021897e-07
55,0,Inverse-Gamma_Weibull_continuous,250.0,0.00021994828724066116,-169.78327560805178,27.575504713425904,4.795379893715212e-10
56,0,Inverse-Gamma_Lognormal_continuous,250.0,0.0055710133482562985,-178.53937233880032,62.92414920750172,7.552635487009973e-14
57,0,Inverse-Gamma_Log-Logistic_continuous,250.0,0.003614190383501774,-180.20914526433108,216.41066398303337,1.4220843506572667e-14
58,0,Inverse-Gamma_Lomax_continuous,250.0,0.005287855393193173,-178.2270481465831,68.16710841829857,1.0321413995072943e-13
59,0,Inverse-Gamma_Burr_continuous,250.0,0.0010892844664318311,-177.6992090405887,35.7754969954058,1.7497532512257334e-13
60,0,Inverse-Gamma_Pareto-Tail_continuous,250.0,4.813898749538249,-265.43847608125805,77.95706382343928,1.374982868542219e-51
61,0,Inverse-Gamma_GPD-Tail_continuous,250.0,0.005023948650838376,-179.39457528597038,95.78235956544887,3.211357119019035e-14
62,0,Inverse-Gamma_Inverse-Gamma_continuous,250.0,0.03096663315172486,-209.34885488178494,465.80234643158883,3.1456490353922322e-27
63,0,Inverse-Gamma_Inverse-Weibull_continuous,250.0,0.017583572581685233,-194.04343311666048,826.2751862724651,1.3956305964238692e-20
64,0,Inverse-Gamma_Exp_continuous,250.0,0.03607100966069846,-232.77280658237447,113.94003003783307,2.112600110613425e-37
65,0,Inverse-Gamma_Gamma_continuous,250.0,0.00012479852675394834,-179.97449108880886,59.7633980676128,1.7981850010962706e-14
66,0,Inverse-Gaussian_Weibull_continuous,250.0,7.247864220541392e-05,-172.32591152635177,27.513518430584124,3.771987711493283e-11
67,0,Inverse-Gaussian_Lognormal_continuous,250.0,0.0008207433151515247,-185.31053502855465,153.15131611042534,8.658046871811127e-17
68,0,Inverse-Gaussian_Log-Logistic_continuous,250.0,0.0002990946487364254,-181.66730648500982,433.91398219291233,3.308674050839184e-15
69,0,Inverse-Gaussian_Lomax_continuous,250.0,0.0008776745645046253,-185.8662531123434,106.21789787673029,4.966776702561222e-17
70,0,Inverse-Gaussian_Burr_continuous,250.0,0.00015246428986643868,-175.35298537184985,40.168802906274514,1.8278005420951097e-12
71,0,Inverse-Gaussian_Pareto-Tail_continuous,250.0,0.00012922405520837798,-440.99249571489,982522587.4958988,7.873272524723391e-128
72,0,Inverse-Gaussian_GPD-Tail_continuous,250.0,0.0008360458204066157,-185.76562640378387,142.36575268221577,5.4925783356860186e-17
73,0,Inverse-Gaussian_Inverse-Gamma_continuous,250.0,0.013378066349038773,-224.76002735523096,1364.9536722598048,6.378566699883095e-34
74,0,Inverse-Gaussian_Inverse-Weibull_continuous,250.0,0.004814663801196522,-212.2938620490477,2915.4607806982735,1.6546643277505485e-28
75,0,Inverse-Gaussian_Exp_continuous,250.0,0.003755379156083652,-253.27847821861528,129.02200441757589,2.626136276105419e-46
76,0,Inverse-Gaussian_Gamma_continuous,250.0,3.554567898212023e-05,-178.4811615160328,60.80339756835507,8.0053286103597e-14
77,0,Lomax_Weibull_continuous,250.0,6.682669744547976e-05,-157.39474742424247,22.0310798981221,0.00011510453829308032
78,0,Lomax_Lognormal_continuous,250.0,0.5660246523198948,-167.92814381002802,59.941037697803125,3.065466123525702e-09
79,0,Lomax_Log-Logistic_continuous,250.0,0.45914771513000485,-168.18918936239345,238.013141997752,2.3611625056911843e-09
80,0,Lomax_Lomax_continuous,250.0,0.2225864780116045,-167.48266946523125,203.640279634278,4.78589945958981e-09
81,0,Lomax_Burr_continuous,250.0,0.010415609353899622,-163.4226532674528,32.32085779454234,2.774637183223221e-07
82,0,Lomax_Pareto-Tail_continuous,250.0,2.338667541869832,-171.1996648865594,40.08463918359157,1.1633033269277e-10
83,0,Lomax_GPD-Tail_continuous,250.0,0.3732756801457839,-167.83188519486905,94.52346541892791,3.375212389065558e-09
84,0,Lomax_Inverse-Gamma_continuous,250.0,1.5350067769458429,-169.9084774893991,59.45566079136577,4.2310536458831157e-10
85,0,Lomax_Inverse-Weibull_continuous,250.0,1.2661084540293304,-170.07424314443986,75.10654546850883,3.584738024259968e-10
86,0,Lomax_Exp_continuous,250.0,2.7998730540211105,-172.30082519700085,45.71826535564976,3.8678099261343233e-11
87,0,Lomax_Gamma_continuous,250.0,0.02120803866314414,-165.5094756627073,71.99256474404255,3.442791729758778e-08
88,0,Log-Logistic_Weibull_continuous,250.0,0.8089669794560148,-151.84478905181118,30.16781098897519,0.029607977570400488
89,0,Log-Logistic_Lognormal_continuous,250.0,0.9269069416271453,-151.79767252792033,22.061468279709036,0.031036389206006727
90,0,Log-Logistic_Log-Logistic_continuous,250.0,1.230453303189762,-152.7730479604666,38.9502591334612,0.011702294443695386
91,0,Log-Logistic_Lomax_continuous,250.0,0.9571452303811978,-151.78192817858158,30.204010116512148,0.03152890394809938
92,0,Log-Logistic_Burr_continuous,250.0,1.0310191565902052,-152.80202091607794,61.63765574794726,0.011368108934041027
93,0,Log-Logistic_Pareto-Tail_continuous,250.0,1.7381832076677255,-153.47655682321513,59.839350459355934,0.005790832514448048
94,0,Log-Logistic_GPD-Tail_continuous,250.0,0.9036225159212614,-152.07886109907673,28.530683710281984,0.023428934843608456
95,0,Log-Logistic_Inverse-Gamma_continuous,250.0,1.2357783061543335,-152.51578106635282,39.954283862760946,0.015135633874886862
96,0,Log-Logistic_Inverse-Weibull_continuous,250.0,1.4431937569811506,-153.02275656159662,44.021533490465075,0.009116412201681315
97,0,Log-Logistic_Exp_continuous,250.0,3.203341776979505,-155.61799464234366,46.84598568745939,0.0006803405801733951
98,0,Log-Logistic_Gamma_continuous,250.0,0.9755159987667418,-153.67005996588955,54.36639147488195,0.004772035404637382
99,0,Burr_Weibull_continuous,250.0,0.7609930293948431,-152.19673624878277,33.44786765707726,0.02082380160794232
100,0,Burr_Lognormal_continuous,250.0,0.8935245189511593,-152.11330629204207,24.133298929368376,0.02263566132316346
101,0,Burr_Log-Logistic_continuous,250.0,1.140981924532849,-153.0229012552178,40.48587898232462,0.009115093210414921
102,0,Burr_Lomax_continuous,250.0,0.8602065348090043,-152.10557811329244,30.49411075321322,0.022811271459224118
103,0,Burr_Burr_continuous,250.0,1.007526584460101,-153.22189647337242,60.26040511899607,0.0074703093900941415
104,0,Burr_Pareto-Tail_continuous,250.0,1.5665009110523913,-153.5425483983307,67.59999728984135,0.005421022718015814
105,0,Burr_GPD-Tail_continuous,250.0,0.7673843514494001,-152.34608699232115,29.481286735181627,0.017934852683184975
106,0,Burr_Inverse-Gamma_continuous,250.0,1.112642504166558,-152.71724099290176,42.49424543829404,0.012373930697530539
107,0,Burr_Inverse-Weibull_continuous,250.0,1.1690076110452003,-153.14898089962355,46.87999125439721,0.00803536150703843
108,0,Burr_Exp_continuous,250.0,3.47359467761148,-155.9433738175683,39.45629998480585,0.00049137832515303
109,0,Burr_Gamma_continuous,250.0,0.9954299412243344,-153.53808895948214,64.3200601220627,0.005445251420379539
0,1,Exp_Weibull_continuous,250.0,9.533875039356335e-05,-135.89828310532306,22.867131451991774,1.1743460524355018e-05
1,1,Exp_Lognormal_continuous,250.0,0.006675220111255963,-163.1349308350384,238.91843510095444,1.7420887559907902e-17
2,1,Exp_Log-Logistic_continuous,250.0,0.00015140251430664564,-154.92770126615738,1034.6030742272294,6.388880884832183e-14
3,1,Exp_Lomax_continuous,250.0,0.14752592497671943,-167.39097119345027,36.46468693858929,2.4699913666114485e-19
4,1,Exp_Burr_continuous,250.0,8.132495517608411e-05,-145.0186676861369,62.5216253996982,1.2848824463305664e-09
5,1,Exp_Pareto-Tail_continuous,250.0,0.43883375501345595,-184.64953350496023,496.4086808558865,7.895816701588334e-27
6,1,Exp_GPD-Tail_continuous,250.0,0.15191473862938154,-167.4233671127806,37.16936713861618,2.391255964339986e-19
7,1,Exp_Inverse-Gamma_continuous,250.0,0.25308483719196584,-170.33875877155103,57.06047955532427,1.2956495730828815e-20
8,1,Exp_Inverse-Weibull_continuous,250.0,0.22662218700273437,-171.4365149598522,88.94714317403927,4.322530846964058e-21
9,1,Exp_Exp_continuous,250.0,0.7270932426827356,-180.9839427243915,45.33171541258873,3.0856233100863786e-25
10,1,Exp_Gamma_continuous,250.0,0.00020650302256857027,-140.39390907522488,47.81710357855693,1.3102993959560378e-07
11,1,Gamma_Weibull_continuous,250.0,1.078378636804392,-126.97591274756545,45.093954104013314,0.08805059683773434
12,1,Gamma_Lognormal_continuous,250.0,1.1977915803457722,-127.08656716543773,23.00989892007206,0.07882712751636363
13,1,Gamma_Log-Logistic_continuous,250.0,1.6098390792619,-128.19799138562462,31.80144755822926,0.025941213926173563
14,1,Gamma_Lomax_continuous,250.0,1.178301255589333,-127.4075829925896,28.85404448038485,0.05718212607177938
15,1,Gamma_Burr_continuous,250.0,1.4401510518320315,-128.26329602218505,54.02737880415524,0.024301263349714292
16,1,Gamma_Pareto-Tail_continuous,250.0,2.433539810863606,-129.0815228183141,52.27399185066615,0.010722041142117548
17,1,Gamma_GPD-Tail_continuous,250.0,1.074761364347863,-127.64947293539629,26.548281156316637,0.044896122187502135
