,sim,model_name,nobs,γ_map,log_marg,Wass_dist,q95,q99,q995,posterior_probability
0,0,Exp_Weibull_continuous,2000.0,9.245464572166348e-07,-1235.4080663544391,279.21366373588893,4.486421545379926,9.926967692308608,12.8613955041601,3.4815498794095814e-13
1,0,Exp_Lognormal_continuous,2000.0,0.05829744428755791,-1309.202240761079,92.11248602401689,4.471716152920635,12.847542762983721,18.851141447839836,3.114367654450151e-45
2,0,Exp_Log-Logistic_continuous,2000.0,0.07090844426041186,-1324.415823456699,1303.445924737115,5.281453496763788,23.10720290665813,43.07663274971674,7.69475622243878e-52
3,0,Exp_Lomax_continuous,2000.0,0.06415213564892211,-1313.3459288424826,345.5370387437179,4.301720224475503,14.713643992081415,24.345960270011346,4.940706000355366e-47
4,0,Exp_Burr_continuous,2000.0,1.59590700805346e-06,-1239.5176076485054,141.7508039181314,4.701202982460018,13.167385048973301,19.19935712635379,5.715069477455135e-15
5,0,Exp_Pareto-Tail_continuous,2000.0,0.5241883700256431,-1478.3945364480237,7004.419665314365,6.057235424350438,50.06270313856476,124.32199625322937,1.0329742196775016e-118
6,0,Exp_GPD-Tail_continuous,2000.0,0.05941814844687753,-1311.5280733054894,370.4643225277997,4.318460611330011,14.960011895936987,24.90271171495806,3.0428016306317222e-46
7,0,Exp_Inverse-Gamma_continuous,2000.0,0.14645890726437943,-1341.8197692705673,1211.0720450444978,4.703036182718279,21.605335831509365,41.212469881202196,2.12694977715826e-59
8,0,Exp_Inverse-Weibull_continuous,2000.0,0.13493079524358548,-1343.8811324250976,1767.523889092166,5.1140354173639935,25.86160334772103,51.495330666284644,2.707189095198448e-60
9,0,Exp_Exp_continuous,2000.0,1.0068445444310108,-1498.6387601901774,471.92594630253444,5.1652186527917365,9.457196625817232,11.30565223661506,1.667764868493658e-127
10,0,Exp_Gamma_continuous,2000.0,6.315626739669236e-06,-1319.1120169573337,593.5278454126275,4.512198614747831,8.183865674027402,9.8419867811117,1.5474219794936965e-49
11,0,Gamma_Weibull_continuous,2000.0,0.7426039131762837,-1208.3025286542997,423.8761734806828,5.345939513290432,13.907584417438557,19.24243449025198,0.20585341390010348
12,0,Gamma_Lognormal_continuous,2000.0,1.0170483432198154,-1207.8075860355334,283.1099500504299,4.909630746396942,12.950311401027648,18.379176225380434,0.33768278579622873
13,0,Gamma_Log-Logistic_continuous,2000.0,1.689207518323206,-1210.5371376422204,71.27796623457262,4.425852040412792,12.216320754987464,18.424321268639687,0.022033308796472844
14,0,Gamma_Lomax_continuous,2000.0,1.2921742502611435,-1209.3661280157544,162.47880592341565,4.688640586891779,12.914336622316114,19.101037906921192,0.07106286949182414
15,0,Gamma_Burr_continuous,2000.0,1.1911549629928861,-1209.9890048945429,316.6384224731238,4.063830516543021,9.524949717842901,13.194674153282904,0.03811805644248722
16,0,Gamma_Pareto-Tail_continuous,2000.0,2.1740559105074535,-1220.6481105500668,581.5006155040995,4.164655109661908,15.980197787257566,28.51665428238448,8.952410348356477e-07
17,0,Gamma_GPD-Tail_continuous,2000.0,1.4448456388688402,-1209.410098501938,125.15845982571756,4.640062201133333,12.311038943835229,17.81933960387505,0.06800590127366264
18,0,Gamma_Inverse-Gamma_continuous,2000.0,1.6016882690052487,-1210.5514453343176,85.37445617973961,4.460419944507521,12.566655271939453,18.965800308023972,0.021720307500936304
19,0,Gamma_Inverse-Weibull_continuous,2000.0,1.836755494142434,-1211.287346191333,83.09398808519673,4.348964210976192,12.175433283800885,18.56666713706545,0.010405627810921967
20,0,Gamma_Exp_continuous,2000.0,3.9393610026850574,-1230.1696350358811,232.1184188406348,4.739498393746544,12.467734933352403,15.796104690934953,6.558347690987789e-11
21,0,Gamma_Gamma_continuous,2000.0,2.0154344763912997,-1221.0798992371786,217.03749497274998,5.032516270375709,11.635882657401453,14.850790108766887,5.813217019984655e-07
